,datetime,code,open,high,low,close,volume,amt,open_interest
273,2016-02-19,000905.SH,5939.7,6009.72,5919.68,5979.52,7038050000.0,86849100000.0,0
274,2016-02-22,000905.SH,6055.68,6111.69,6029.46,6103.72,9432050000.0,110802000000.0,0
275,2016-02-23,000905.SH,6102.51,6118.64,5982.21,6070.5,8787490000.0,106557000000.0,0
276,2016-02-24,000905.SH,6041.75,6116.25,5975.14,6111.04,8981960000.0,111114000000.0,0
277,2016-02-25,000905.SH,6097.42,6097.54,5604.1,5626.05,11066900000.0,129597000000.0,0
278,2016-02-26,000905.SH,5668.33,5701.05,5517.63,5648.94,7985790000.0,91756300000.0,0
279,2016-02-29,000905.SH,5618.51,5618.51,5286.34,5350.43,8670320000.0,93375900000.0,0
280,2016-03-01,000905.SH,5361.79,5504.75,5294.54,5473.63,8080360000.0,87222600000.0,0
281,2016-03-02,000905.SH,5464.73,5763.8,5462.74,5753.15,11067200000.0,117963000000.0,0
282,2016-03-03,000905.SH,5757.36,5872.92,5745.62,5776.98,12852700000.0,136299000000.0,0
283,2016-03-04,000905.SH,5755.12,5805.41,5542.98,5621.56,10883000000.0,117455000000.0,0
284,2016-03-07,000905.SH,5686.69,5788.47,5681.85,5752.55,8717060000.0,94467300000.0,0
285,2016-03-08,000905.SH,5751.39,5764.33,5538.15,5764.33,9814970000.0,106369000000.0,0
286,2016-03-09,000905.SH,5627.14,5709.52,5583.07,5617.04,7261530000.0,80804900000.0,0
287,2016-03-10,000905.SH,5617.42,5657.26,5517.02,5521.95,5955940000.0,67298100000.0,0
288,2016-03-11,000905.SH,5460.54,5545.34,5433.32,5508.98,4980000000.0,55450000000.0,0
289,2016-03-14,000905.SH,5568.46,5748.33,5568.46,5690.59,7999740000.0,95153500000.0,0
290,2016-03-15,000905.SH,5672.75,5701.57,5609.0,5639.8,6626890000.0,82607000000.0,0
291,2016-03-16,000905.SH,5662.44,5689.28,5531.33,5562.8,5748730000.0,69543000000.0,0
292,2016-03-17,000905.SH,5589.22,5759.54,5579.73,5745.98,8457580000.0,106178000000.0,0
293,2016-03-18,000905.SH,5774.3,5967.46,5768.91,5949.26,12516000000.0,157756000000.0,0
294,2016-03-21,000905.SH,6016.69,6100.03,6001.32,6099.48,13182600000.0,166761000000.0,0
295,2016-03-22,000905.SH,6045.84,6130.26,6013.05,6075.49,10772200000.0,139916000000.0,0
296,2016-03-23,000905.SH,6054.22,6119.31,6031.27,6118.97,8966130000.0,118559000000.0,0
297,2016-03-24,000905.SH,6062.76,6127.51,6008.54,6018.42,10144000000.0,134876000000.0,0
298,2016-03-25,000905.SH,6006.67,6081.09,5996.54,6077.43,7823130000.0,103215000000.0,0
299,2016-03-28,000905.SH,6114.77,6167.24,6017.49,6037.78,9378230000.0,124278000000.0,0
300,2016-03-29,000905.SH,6029.94,6041.38,5875.07,5921.87,7900400000.0,99950100000.0,0
301,2016-03-30,000905.SH,5981.42,6137.79,5981.42,6137.5,8806130000.0,116511000000.0,0
302,2016-03-31,000905.SH,6164.28,6211.14,6133.6,6155.81,9491570000.0,130216000000.0,0
303,2016-04-01,000905.SH,6129.72,6157.74,6022.97,6124.53,8521950000.0,109236000000.0,0
304,2016-04-05,000905.SH,6136.69,6293.47,6117.18,6286.58,10554300000.0,137360000000.0,0
305,2016-04-06,000905.SH,6262.6,6324.2,6243.11,6323.43,10467500000.0,139410000000.0,0
306,2016-04-07,000905.SH,6344.37,6355.33,6228.97,6228.97,10992700000.0,145352000000.0,0
307,2016-04-08,000905.SH,6176.86,6199.15,6087.1,6168.74,8867020000.0,117274000000.0,0
308,2016-04-11,000905.SH,6226.38,6334.54,6226.38,6304.3,10220000000.0,136135000000.0,0
309,2016-04-12,000905.SH,6299.47,6316.25,6182.82,6252.77,8706180000.0,118671000000.0,0
310,2016-04-13,000905.SH,6292.57,6421.73,6292.57,6344.23,13299000000.0,168482000000.0,0
311,2016-04-14,000905.SH,6375.49,6402.51,6324.46,6401.85,9908820000.0,126152000000.0,0
312,2016-04-15,000905.SH,6403.25,6414.79,6345.55,6384.35,8279810000.0,108425000000.0,0
313,2016-04-18,000905.SH,6343.7,6343.7,6241.98,6281.2,8040050000.0,106856000000.0,0
314,2016-04-19,000905.SH,6314.58,6334.9,6262.61,6308.23,6943870000.0,94250900000.0,0
315,2016-04-20,000905.SH,6331.87,6344.78,5923.43,6022.21,11732500000.0,151257000000.0,0
316,2016-04-21,000905.SH,6000.3,6085.94,5960.5,5970.68,8480860000.0,106422000000.0,0
317,2016-04-22,000905.SH,5930.53,6011.46,5915.31,6011.32,6232380000.0,80109600000.0,0
318,2016-04-25,000905.SH,5997.21,5997.22,5897.73,5978.08,5703430000.0,73555800000.0,0
319,2016-04-26,000905.SH,5971.81,6047.06,5958.4,6046.77,5605530000.0,73373200000.0,0
320,2016-04-27,000905.SH,6051.44,6086.36,6005.16,6016.7,6073160000.0,80741700000.0,0
321,2016-04-28,000905.SH,6014.13,6027.2,5888.06,5990.33,6043070000.0,79016000000.0,0
322,2016-04-29,000905.SH,5963.91,6018.27,5953.13,5985.59,4970420000.0,66777700000.0,0
323,2016-05-03,000905.SH,5991.83,6167.8,5960.94,6167.45,7583110000.0,103426000000.0,0
324,2016-05-04,000905.SH,6144.57,6213.19,6136.3,6169.78,7455570000.0,105223000000.0,0
325,2016-05-05,000905.SH,6159.73,6206.53,6133.38,6203.82,6455900000.0,91831300000.0,0
326,2016-05-06,000905.SH,6208.44,6226.88,5961.46,5961.49,9805690000.0,130810000000.0,0
327,2016-05-09,000905.SH,5910.12,5910.12,5714.12,5743.65,7823340000.0,96970000000.0,0
328,2016-05-10,000905.SH,5728.11,5766.16,5697.09,5738.9,5265770000.0,66883100000.0,0
329,2016-05-11,000905.SH,5770.35,5806.47,5700.1,5723.41,5801110000.0,76234400000.0,0
330,2016-05-12,000905.SH,5647.07,5727.58,5559.69,5726.46,5821580000.0,74358100000.0,0
331,2016-05-13,000905.SH,5708.63,5779.89,5677.94,5714.31,5307670000.0,70802800000.0,0
332,2016-05-16,000905.SH,5692.6,5813.04,5665.21,5812.54,5796090000.0,76918600000.0,0
333,2016-05-17,000905.SH,5814.1,5853.61,5763.51,5790.34,6526010000.0,88432100000.0,0
334,2016-05-18,000905.SH,5743.03,5743.03,5563.06,5631.19,6370490000.0,79484200000.0,0
335,2016-05-19,000905.SH,5628.73,5729.4,5628.65,5666.73,5643890000.0,76915700000.0,0
336,2016-05-20,000905.SH,5619.94,5733.25,5600.49,5732.9,5593610000.0,76729400000.0,0
337,2016-05-23,000905.SH,5752.15,5811.68,5752.08,5809.48,6277780000.0,85829100000.0,0
338,2016-05-24,000905.SH,5800.0,5800.17,5701.66,5743.18,5795640000.0,76372600000.0,0
339,2016-05-25,000905.SH,5780.27,5803.98,5691.61,5715.18,5330300000.0,74090900000.0,0
340,2016-05-26,000905.SH,5705.07,5744.85,5598.66,5744.39,5966570000.0,79416800000.0,0
341,2016-05-27,000905.SH,5728.9,5780.07,5712.48,5739.59,5998470000.0,80771700000.0,0
342,2016-05-30,000905.SH,5706.0,5764.76,5655.64,5711.32,4888800000.0,65125800000.0,0
343,2016-05-31,000905.SH,5721.83,5947.43,5721.83,5947.32,9523810000.0,123903000000.0,0
344,2016-06-01,000905.SH,5957.18,6013.9,5949.64,5973.78,9451400000.0,130684000000.0,0
345,2016-06-02,000905.SH,5961.72,6014.61,5955.35,6013.89,8124530000.0,108782000000.0,0
346,2016-06-03,000905.SH,6016.95,6062.14,5992.32,6032.6,8484350000.0,117599000000.0,0
347,2016-06-06,000905.SH,6051.95,6067.47,6008.93,6051.86,7355280000.0,102119000000.0,0
348,2016-06-07,000905.SH,6048.32,6052.05,6010.35,6045.36,6959830000.0,95045400000.0,0
349,2016-06-08,000905.SH,6037.41,6058.18,5972.74,6023.88,7349820000.0,102106000000.0,0
350,2016-06-13,000905.SH,5943.73,5992.33,5746.0,5746.44,8713990000.0,117810000000.0,0
351,2016-06-14,000905.SH,5723.99,5778.85,5700.52,5762.76,6203270000.0,81369900000.0,0
352,2016-06-15,000905.SH,5701.39,5972.85,5692.81,5952.85,9087860000.0,122435000000.0,0
353,2016-06-16,000905.SH,5945.49,5979.12,5909.69,5930.55,9603150000.0,133397000000.0,0
354,2016-06-17,000905.SH,5937.32,6002.62,5918.19,5964.27,8906680000.0,118152000000.0,0
355,2016-06-20,000905.SH,5965.82,5995.0,5908.48,5985.57,7453010000.0,100492000000.0,0
356,2016-06-21,000905.SH,6023.92,6053.41,5888.36,5916.8,8814070000.0,118731000000.0,0
357,2016-06-22,000905.SH,5901.15,6009.06,5895.91,6008.89,7241710000.0,93026500000.0,0
358,2016-06-23,000905.SH,5998.67,6015.18,5933.68,5978.17,7797960000.0,103604000000.0,0
359,2016-06-24,000905.SH,5967.52,6011.37,5748.84,5903.62,9841990000.0,125508000000.0,0
360,2016-06-27,000905.SH,5864.73,6044.32,5864.61,6044.22,8404790000.0,111586000000.0,0
361,2016-06-28,000905.SH,6018.91,6111.07,6012.05,6107.51,9495270000.0,127683000000.0,0
362,2016-06-29,000905.SH,6130.58,6145.0,6100.08,6120.2,9305520000.0,121775000000.0,0
363,2016-06-30,000905.SH,6127.99,6143.23,6090.9,6123.49,7729970000.0,103443000000.0,0
364,2016-07-01,000905.SH,6133.72,6163.43,6095.85,6111.54,7381440000.0,96454300000.0,0
365,2016-07-04,000905.SH,6079.58,6240.6,6078.63,6231.88,10007800000.0,125653000000.0,0
366,2016-07-05,000905.SH,6244.39,6276.82,6226.3,6269.5,10792900000.0,136875000000.0,0
367,2016-07-06,000905.SH,6250.49,6299.73,6231.54,6297.4,9506960000.0,121876000000.0,0
368,2016-07-07,000905.SH,6291.06,6342.43,6256.27,6319.79,11245400000.0,151626000000.0,0
369,2016-07-08,000905.SH,6308.06,6337.07,6276.83,6299.85,8806470000.0,116856000000.0,0
370,2016-07-11,000905.SH,6320.06,6387.07,6306.13,6312.5,10366300000.0,139771000000.0,0
371,2016-07-12,000905.SH,6309.82,6395.44,6248.93,6395.15,11687400000.0,148469000000.0,0
372,2016-07-13,000905.SH,6413.81,6456.77,6392.4,6446.56,11212200000.0,143467000000.0,0
373,2016-07-14,000905.SH,6437.28,6458.29,6410.4,6455.58,9527160000.0,124877000000.0,0
374,2016-07-15,000905.SH,6459.63,6469.05,6409.8,6441.02,9319290000.0,120338000000.0,0
375,2016-07-18,000905.SH,6426.86,6455.46,6379.06,6412.07,8933060000.0,116300000000.0,0
376,2016-07-19,000905.SH,6407.03,6431.94,6355.48,6431.94,8096190000.0,109308000000.0,0
377,2016-07-20,000905.SH,6429.69,6454.18,6404.15,6417.92,7482030000.0,101445000000.0,0
378,2016-07-21,000905.SH,6414.8,6487.02,6405.6,6442.71,8743790000.0,117364000000.0,0
379,2016-07-22,000905.SH,6437.88,6448.37,6385.25,6390.93,8644550000.0,114815000000.0,0
380,2016-07-25,000905.SH,6383.56,6441.32,6374.26,6408.78,8109000000.0,105671000000.0,0
381,2016-07-26,000905.SH,6410.82,6494.74,6410.82,6494.47,8155660000.0,103167000000.0,0
382,2016-07-27,000905.SH,6499.34,6515.88,6154.46,6229.29,13852800000.0,174673000000.0,0
383,2016-07-28,000905.SH,6220.92,6273.38,6148.86,6243.29,9131870000.0,114439000000.0,0
384,2016-07-29,000905.SH,6239.85,6259.2,6183.16,6202.89,7268130000.0,90326500000.0,0
385,2016-08-01,000905.SH,6179.2,6179.2,6046.4,6109.28,7291020000.0,87691600000.0,0
386,2016-08-02,000905.SH,6100.75,6168.68,6099.25,6168.51,5580510000.0,66288100000.0,0
387,2016-08-03,000905.SH,6154.47,6203.61,6140.83,6198.39,6868700000.0,80885100000.0,0
388,2016-08-04,000905.SH,6194.2,6245.3,6174.24,6238.23,7055640000.0,84228200000.0,0
389,2016-08-05,000905.SH,6231.53,6251.4,6202.86,6203.29,6754340000.0,81408200000.0,0
390,2016-08-08,000905.SH,6191.65,6290.9,6152.58,6290.76,7704790000.0,87087700000.0,0
391,2016-08-09,000905.SH,6283.29,6341.72,6281.07,6341.55,7816510000.0,92794700000.0,0
392,2016-08-10,000905.SH,6336.54,6366.09,6314.51,6318.27,7719740000.0,91373000000.0,0
393,2016-08-11,000905.SH,6304.78,6318.98,6226.31,6226.31,7068450000.0,84068500000.0,0
394,2016-08-12,000905.SH,6218.35,6299.09,6204.96,6299.09,6863550000.0,77608900000.0,0
395,2016-08-15,000905.SH,6309.41,6451.93,6289.72,6442.53,11798100000.0,136189000000.0,0
396,2016-08-16,000905.SH,6449.91,6488.7,6446.24,6468.89,10971300000.0,130365000000.0,0
397,2016-08-17,000905.SH,6462.05,6502.14,6437.26,6488.36,9578850000.0,110222000000.0,0
398,2016-08-18,000905.SH,6485.93,6527.2,6466.4,6490.41,11041600000.0,120248000000.0,0
399,2016-08-19,000905.SH,6485.72,6516.98,6451.61,6499.55,9182710000.0,100808000000.0,0
400,2016-08-22,000905.SH,6499.75,6508.8,6419.56,6420.35,9236920000.0,101908000000.0,0
401,2016-08-23,000905.SH,6414.98,6448.54,6380.92,6428.7,8057300000.0,86882100000.0,0
402,2016-08-24,000905.SH,6432.88,6466.63,6415.7,6435.06,7386230000.0,83336100000.0,0
403,2016-08-25,000905.SH,6398.56,6398.56,6312.65,6382.57,7972240000.0,90859900000.0,0
404,2016-08-26,000905.SH,6395.77,6460.87,6395.73,6410.73,7478580000.0,88200800000.0,0
405,2016-08-29,000905.SH,6409.12,6442.4,6398.78,6427.53,6895660000.0,82355600000.0,0
406,2016-08-30,000905.SH,6428.97,6459.71,6413.71,6425.75,6158840000.0,74080600000.0,0
407,2016-08-31,000905.SH,6422.8,6441.11,6390.7,6434.21,6527700000.0,75033500000.0,0
408,2016-09-01,000905.SH,6434.26,6445.43,6380.9,6381.48,7188610000.0,81004500000.0,0
409,2016-09-02,000905.SH,6371.49,6403.57,6320.48,6356.95,6750700000.0,78519500000.0,0
410,2016-09-05,000905.SH,6372.62,6419.75,6372.62,6391.79,6543460000.0,76419200000.0,0
411,2016-09-06,000905.SH,6392.61,6493.35,6345.69,6492.97,8682610000.0,104829000000.0,0
412,2016-09-07,000905.SH,6490.33,6529.81,6483.09,6494.32,9319020000.0,109431000000.0,0
413,2016-09-08,000905.SH,6489.62,6518.33,6478.65,6517.98,7246410000.0,87823600000.0,0
414,2016-09-09,000905.SH,6518.68,6539.35,6470.9,6471.05,7867250000.0,95311300000.0,0
415,2016-09-12,000905.SH,6362.77,6383.84,6283.82,6291.64,9004180000.0,104743000000.0,0
416,2016-09-13,000905.SH,6324.74,6340.87,6284.04,6320.03,6863670000.0,81512900000.0,0
417,2016-09-14,000905.SH,6286.62,6318.27,6260.65,6278.16,5831970000.0,69112400000.0,0
418,2016-09-19,000905.SH,6292.81,6344.45,6292.81,6344.18,5497880000.0,63813900000.0,0
419,2016-09-20,000905.SH,6344.71,6346.93,6319.76,6342.03,5450560000.0,62742000000.0,0
420,2016-09-21,000905.SH,6342.0,6363.0,6335.39,6343.75,5029030000.0,60152100000.0,0
421,2016-09-22,000905.SH,6381.16,6410.57,6377.17,6385.64,6297160000.0,73959500000.0,0
422,2016-09-23,000905.SH,6397.33,6402.64,6369.22,6370.58,6257830000.0,72046500000.0,0
423,2016-09-26,000905.SH,6363.93,6364.21,6239.87,6241.52,7210670000.0,80920800000.0,0
424,2016-09-27,000905.SH,6229.82,6287.34,6200.57,6286.91,5640050000.0,63613800000.0,0
425,2016-09-28,000905.SH,6300.85,6300.85,6266.75,6281.28,4916330000.0,55558000000.0,0
426,2016-09-29,000905.SH,6288.92,6323.42,6288.92,6298.79,5069160000.0,58112800000.0,0
427,2016-09-30,000905.SH,6292.08,6338.3,6289.47,6328.09,4496510000.0,52590600000.0,0
428,2016-10-10,000905.SH,6364.52,6447.94,6345.33,6447.69,7272400000.0,87775600000.0,0
429,2016-10-11,000905.SH,6451.04,6486.65,6443.75,6486.43,7885090000.0,89907700000.0,0
430,2016-10-12,000905.SH,6463.81,6484.0,6452.41,6482.74,6771850000.0,77595800000.0,0
431,2016-10-13,000905.SH,6480.93,6501.56,6468.13,6484.83,6847160000.0,78494100000.0,0
432,2016-10-14,000905.SH,6476.26,6477.85,6423.58,6469.49,6586010000.0,75444300000.0,0
433,2016-10-17,000905.SH,6478.51,6487.67,6394.49,6413.15,7170480000.0,83743600000.0,0
434,2016-10-18,000905.SH,6409.74,6509.28,6409.74,6509.28,7369850000.0,86044500000.0,0
435,2016-10-19,000905.SH,6518.74,6531.16,6476.56,6495.26,7504880000.0,87277000000.0,0
436,2016-10-20,000905.SH,6495.83,6506.58,6474.78,6498.24,6557490000.0,75634600000.0,0
437,2016-10-21,000905.SH,6498.99,6506.61,6424.44,6475.28,7319510000.0,83617200000.0,0
438,2016-10-24,000905.SH,6479.55,6546.79,6472.94,6539.47,8607670000.0,93119400000.0,0
439,2016-10-25,000905.SH,6543.47,6563.52,6536.94,6563.35,8392320000.0,94315400000.0,0
440,2016-10-26,000905.SH,6561.16,6561.25,6511.66,6530.39,8085920000.0,91780600000.0,0
441,2016-10-27,000905.SH,6522.89,6529.47,6488.36,6517.36,6710300000.0,76662900000.0,0
442,2016-10-28,000905.SH,6512.04,6536.83,6455.15,6455.83,7069710000.0,79712100000.0,0
443,2016-10-31,000905.SH,6441.43,6460.77,6408.27,6452.21,6025370000.0,71768400000.0,0
444,2016-11-01,000905.SH,6457.0,6508.36,6450.02,6507.95,6253990000.0,72251200000.0,0
445,2016-11-02,000905.SH,6494.98,6506.78,6450.05,6455.13,7229910000.0,82898300000.0,0
446,2016-11-03,000905.SH,6442.35,6521.0,6436.91,6483.73,7754980000.0,88683300000.0,0
447,2016-11-04,000905.SH,6482.6,6502.74,6449.56,6462.59,7063540000.0,81640500000.0,0
448,2016-11-07,000905.SH,6461.0,6487.06,6437.74,6468.82,6881210000.0,76326300000.0,0
449,2016-11-08,000905.SH,6487.65,6518.19,6476.44,6503.18,7244490000.0,78508100000.0,0
450,2016-11-09,000905.SH,6504.41,6507.86,6380.57,6453.57,8806010000.0,96517300000.0,0
451,2016-11-10,000905.SH,6501.64,6538.74,6501.64,6536.97,9062520000.0,96157600000.0,0
452,2016-11-11,000905.SH,6539.36,6584.41,6527.45,6583.89,11037200000.0,117683000000.0,0
453,2016-11-14,000905.SH,6568.66,6624.21,6566.05,6615.01,12666900000.0,129073000000.0,0
454,2016-11-15,000905.SH,6622.88,6641.04,6602.28,6640.46,10511100000.0,107785000000.0,0
455,2016-11-16,000905.SH,6647.53,6658.43,6630.12,6644.19,9546870000.0,102794000000.0,0
456,2016-11-17,000905.SH,6633.31,6646.31,6596.9,6636.47,8453530000.0,87729000000.0,0
457,2016-11-18,000905.SH,6632.63,6643.94,6592.84,6602.33,8127860000.0,86902700000.0,0
458,2016-11-21,000905.SH,6597.17,6635.89,6591.98,6611.54,7875180000.0,90652600000.0,0
459,2016-11-22,000905.SH,6619.85,6661.54,6617.07,6661.25,9217780000.0,101985000000.0,0
460,2016-11-23,000905.SH,6668.25,6676.67,6617.78,6631.17,9396320000.0,103904000000.0,0
461,2016-11-24,000905.SH,6635.22,6656.97,6607.03,6623.05,9358630000.0,104720000000.0,0
462,2016-11-25,000905.SH,6620.22,6652.92,6531.37,6652.82,8893460000.0,100029000000.0,0
463,2016-11-28,000905.SH,6667.27,6692.14,6650.92,6670.8,9574140000.0,106722000000.0,0
464,2016-11-29,000905.SH,6658.35,6681.88,6619.04,6620.79,10144700000.0,112700000000.0,0
465,2016-11-30,000905.SH,6605.36,6615.92,6568.8,6585.58,8152680000.0,91355000000.0,0
466,2016-12-01,000905.SH,6593.59,6624.85,6593.07,6624.47,7781850000.0,87662500000.0,0
467,2016-12-02,000905.SH,6617.87,6623.79,6520.97,6520.97,8109750000.0,91203200000.0,0
468,2016-12-05,000905.SH,6462.26,6522.6,6451.08,6486.02,6682180000.0,75623700000.0,0
469,2016-12-06,000905.SH,6496.16,6514.03,6484.98,6490.89,5200920000.0,61621700000.0,0
470,2016-12-07,000905.SH,6493.0,6558.24,6481.92,6558.02,5940640000.0,67819700000.0,0
471,2016-12-08,000905.SH,6561.72,6562.66,6522.96,6527.43,5698980000.0,67589600000.0,0
472,2016-12-09,000905.SH,6519.4,6534.9,6500.21,6513.92,5921830000.0,71500700000.0,0
473,2016-12-12,000905.SH,6512.96,6519.63,6241.61,6249.08,9473680000.0,107463000000.0,0
474,2016-12-13,000905.SH,6235.56,6292.8,6190.39,6278.18,6520670000.0,75946000000.0,0
475,2016-12-14,000905.SH,6269.08,6299.04,6216.95,6239.5,6897760000.0,81065300000.0,0
476,2016-12-15,000905.SH,6216.14,6310.74,6211.27,6280.4,6473300000.0,75209800000.0,0
477,2016-12-16,000905.SH,6279.28,6329.19,6273.0,6318.52,6220420000.0,71330800000.0,0
478,2016-12-19,000905.SH,6319.86,6330.38,6297.37,6320.73,6257920000.0,70180600000.0,0
479,2016-12-20,000905.SH,6314.61,6315.54,6275.31,6300.64,6092070000.0,65544600000.0,0
480,2016-12-21,000905.SH,6311.06,6348.38,6311.06,6347.61,6363290000.0,70594600000.0,0
481,2016-12-22,000905.SH,6341.2,6350.27,6313.86,6341.79,5961720000.0,64478200000.0,0
482,2016-12-23,000905.SH,6339.35,6343.85,6277.66,6282.0,5718250000.0,64218600000.0,0
483,2016-12-26,000905.SH,6260.34,6295.24,6194.27,6294.75,5444440000.0,60864400000.0,0
484,2016-12-27,000905.SH,6291.65,6311.04,6284.04,6288.86,4927550000.0,56430300000.0,0
485,2016-12-28,000905.SH,6288.73,6295.89,6257.1,6270.24,4857420000.0,54961500000.0,0
486,2016-12-29,000905.SH,6261.87,6286.74,6242.98,6252.61,4502810000.0,51113300000.0,0
487,2016-12-30,000905.SH,6255.62,6275.55,6241.72,6263.63,4692490000.0,54554300000.0,0
488,2017-01-03,000905.SH,6273.82,6320.95,6273.75,6320.76,4857780000.0,57303000000.0,0
489,2017-01-04,000905.SH,6321.75,6395.0,6314.13,6394.67,6673940000.0,78531900000.0,0
490,2017-01-05,000905.SH,6391.58,6412.87,6385.12,6399.28,6144520000.0,72267800000.0,0
491,2017-01-06,000905.SH,6398.86,6401.74,6364.89,6371.62,6490250000.0,73723000000.0,0
492,2017-01-09,000905.SH,6365.39,6415.47,6357.36,6415.42,6397900000.0,74310400000.0,0
493,2017-01-10,000905.SH,6412.76,6428.83,6388.92,6393.93,6821070000.0,76722100000.0,0
494,2017-01-11,000905.SH,6381.7,6402.9,6331.51,6331.96,6284340000.0,68331900000.0,0
495,2017-01-12,000905.SH,6325.62,6339.32,6269.2,6272.85,5343360000.0,57259500000.0,0
496,2017-01-13,000905.SH,6272.79,6282.72,6182.1,6194.66,5361150000.0,58444900000.0,0
497,2017-01-16,000905.SH,6184.13,6184.34,5872.4,6031.24,7895830000.0,82148400000.0,0
498,2017-01-17,000905.SH,6006.08,6082.2,5957.04,6082.07,5054090000.0,54018900000.0,0
499,2017-01-18,000905.SH,6067.17,6098.78,6049.97,6068.59,4614220000.0,48404600000.0,0
500,2017-01-19,000905.SH,6054.73,6074.46,6029.64,6043.67,4441960000.0,45854100000.0,0
501,2017-01-20,000905.SH,6037.56,6129.58,6034.97,6122.0,4571740000.0,49013100000.0,0
502,2017-01-23,000905.SH,6130.44,6189.17,6130.2,6172.17,5038970000.0,52727400000.0,0
503,2017-01-24,000905.SH,6167.84,6177.21,6154.07,6165.26,5012780000.0,49571100000.0,0
504,2017-01-25,000905.SH,6156.78,6187.43,6152.14,6179.57,4297430000.0,43740200000.0,0
505,2017-01-26,000905.SH,6183.16,6224.19,6183.16,6223.71,4054250000.0,41944900000.0,0
506,2017-02-03,000905.SH,6227.46,6231.6,6190.83,6207.09,3554150000.0,37929200000.0,0
507,2017-02-06,000905.SH,6206.54,6259.41,6195.5,6259.25,4575570000.0,50034800000.0,0
508,2017-02-07,000905.SH,6254.2,6269.46,6223.54,6255.93,5092820000.0,53950800000.0,0
509,2017-02-08,000905.SH,6248.47,6291.77,6219.02,6291.6,5388510000.0,57742100000.0,0
510,2017-02-09,000905.SH,6288.88,6331.33,6285.73,6331.18,7272230000.0,74903700000.0,0
511,2017-02-10,000905.SH,6329.68,6350.34,6320.25,6337.11,8937710000.0,87202800000.0,0
512,2017-02-13,000905.SH,6341.73,6370.21,6331.96,6369.65,8376510000.0,84625100000.0,0
513,2017-02-14,000905.SH,6366.94,6378.06,6346.59,6374.89,7606860000.0,75879200000.0,0
514,2017-02-15,000905.SH,6367.64,6379.79,6301.01,6311.7,8407660000.0,84745200000.0,0
515,2017-02-16,000905.SH,6308.32,6363.87,6306.51,6359.34,7507460000.0,75785500000.0,0
516,2017-02-17,000905.SH,6356.09,6365.7,6300.51,6307.16,7908000000.0,80705700000.0,0
517,2017-02-20,000905.SH,6307.23,6385.06,6307.23,6385.06,7412660000.0,80325700000.0,0
518,2017-02-21,000905.SH,6390.51,6434.53,6386.9,6434.44,7889690000.0,86222000000.0,0
519,2017-02-22,000905.SH,6432.75,6474.49,6431.41,6474.23,8752560000.0,95597800000.0,0
520,2017-02-23,000905.SH,6470.62,6482.25,6435.75,6473.99,8936670000.0,99277200000.0,0
521,2017-02-24,000905.SH,6466.18,6477.42,6445.07,6476.17,7625810000.0,85426200000.0,0
522,2017-02-27,000905.SH,6476.38,6480.19,6417.78,6424.25,7224500000.0,81011800000.0,0
523,2017-02-28,000905.SH,6425.0,6451.29,6414.78,6450.97,6303110000.0,71170200000.0,0
524,2017-03-01,000905.SH,6446.44,6488.82,6440.81,6467.64,7247970000.0,83177700000.0,0
525,2017-03-02,000905.SH,6476.11,6484.12,6431.44,6434.63,7206420000.0,84092900000.0,0
526,2017-03-03,000905.SH,6417.39,6457.23,6398.88,6452.84,6525330000.0,78891600000.0,0
527,2017-03-06,000905.SH,6457.59,6518.04,6457.59,6517.32,6727770000.0,83853200000.0,0
528,2017-03-07,000905.SH,6517.85,6523.36,6491.26,6523.19,6853490000.0,82330600000.0,0
529,2017-03-08,000905.SH,6519.97,6525.19,6478.55,6497.09,6306740000.0,75049500000.0,0
530,2017-03-09,000905.SH,6484.58,6484.83,6425.0,6439.38,6423900000.0,73949300000.0,0
531,2017-03-10,000905.SH,6436.76,6464.6,6436.64,6447.92,5635990000.0,69999400000.0,0
532,2017-03-13,000905.SH,6444.56,6508.07,6412.71,6507.9,6491240000.0,81201100000.0,0
533,2017-03-14,000905.SH,6508.37,6518.78,6480.08,6493.48,6027200000.0,74548100000.0,0
534,2017-03-15,000905.SH,6486.3,6499.54,6471.72,6486.06,5575010000.0,69104000000.0,0
535,2017-03-16,000905.SH,6499.83,6543.34,6499.83,6543.34,6865460000.0,84809300000.0,0
536,2017-03-17,000905.SH,6543.56,6555.58,6480.29,6483.25,7306370000.0,89911100000.0,0
537,2017-03-20,000905.SH,6484.54,6498.57,6451.35,6498.34,6164480000.0,76364000000.0,0
538,2017-03-21,000905.SH,6494.77,6516.01,6484.69,6515.95,5899500000.0,75784000000.0,0
539,2017-03-22,000905.SH,6486.3,6514.63,6459.98,6499.79,7227340000.0,88332100000.0,0
540,2017-03-23,000905.SH,6502.13,6533.65,6445.81,6512.19,7691110000.0,95665100000.0,0
541,2017-03-24,000905.SH,6509.23,6552.75,6500.07,6546.62,8354780000.0,99764200000.0,0
542,2017-03-27,000905.SH,6545.45,6555.79,6510.44,6516.03,7748270000.0,91609800000.0,0
543,2017-03-28,000905.SH,6509.04,6519.09,6483.64,6498.69,6126210000.0,74546500000.0,0
544,2017-03-29,000905.SH,6504.25,6522.51,6461.54,6480.54,8561400000.0,94145700000.0,0
545,2017-03-30,000905.SH,6467.06,6471.94,6369.12,6375.74,9651270000.0,102559000000.0,0
546,2017-03-31,000905.SH,6374.56,6402.22,6365.45,6401.65,7208280000.0,81869900000.0,0
