volume,volatility,time
27.90041494,8.66330066,6806
27.97510373,8.661994377,6807
28.10788382,8.656927663,6808
28.22821577,8.644558249,6809
28.48547718,8.630657588,6810
28.50207469,8.618411183,6811
28.4813278,8.59774387,6812
28.48962656,8.564179898,6813
28.21991701,8.524145118,6814
28.12448133,8.47367991,6815
28.15352697,8.413452033,6816
28.17427386,8.341472222,6817
28.24896266,8.264584966,6818
28.28215768,8.203868903,6819
28.38174274,8.13237425,6820
28.45643154,8.058020952,6821
28.47717842,7.969514439,6822
28.49377593,7.878542779,6823
28.53526971,7.790762885,6824
28.56846473,7.709520508,6825
28.57261411,7.631332943,6826
28.51452282,7.568960403,6827
28.53526971,7.522862596,6828
28.43153527,7.474926003,6829
28.26556017,7.424201302,6830
28.43153527,7.436297996,6831
28.12448133,7.462046245,6832
28,7.496512008,6833
27.79253112,7.517799175,6834
27.53526971,7.531774317,6835
27.41078838,7.536445432,6836
27.22821577,7.494070923,6837
27.14107884,7.457854372,6838
27.18672199,7.430857925,6839
27.19917012,7.429527519,6840
27.21161826,7.436518759,6841
27.12033195,7.475048416,6842
27.00414938,7.582705649,6843
26.95435685,7.645516061,6844
26.90871369,7.69873662,6845
26.81742739,7.789572385,6846
26.69709544,7.863797923,6847
26.69709544,8.012828535,6848
26.65560166,8.123321173,6849
26.65145228,8.291307878,6850
26.69294606,8.462687462,6851
26.67634855,8.637425295,6852
26.67219917,8.771066212,6853
26.68049793,8.932701942,6854
26.62240664,9.101974506,6855
26.63485477,9.251826169,6856
26.34854772,9.384946162,6857
26.25726141,9.553233778,6858
26.20746888,9.75494556,6859
26.13692946,10.02119519,6860
26.19502075,10.25786649,6861
26.19917012,10.49101667,6862
26.17012448,10.69085217,6863
26.17012448,10.87191522,6864
26.18257261,11.02793763,6865
26.16182573,11.21756317,6866
26.10373444,11.37966406,6867
26.11618257,11.54651159,6868
26.04564315,11.68946591,6869
26.05809129,11.81261217,6870
26.10788382,11.92711127,6871
26.1120332,12.0314211,6872
26.09543568,12.13171129,6873
26.12448133,12.24484934,6874
26.48547718,12.37430641,6875
26.57676349,12.49857263,6876
26.63070539,12.63761599,6877
26.61410788,12.75763735,6878
26.79253112,12.86113126,6879
26.87966805,12.9500516,6880
26.89211618,13.0381887,6881
26.85477178,13.11849648,6882
26.89211618,13.19752402,6883
26.83817427,13.28472623,6884
26.73443983,13.381041,6885
26.51037344,13.49438622,6886
26.46887967,13.60585824,6887
26.48962656,13.73640675,6888
26.43568465,13.87183479,6889
26.41493776,14.02447768,6890
26.406639,14.17883773,6891
26.39834025,14.37278079,6892
26.36929461,14.54716336,6893
26.36929461,14.719358,6894
26.3526971,14.87478482,6895
26.32365145,15.04437713,6896
26.35684647,15.199682,6897
26.36514523,15.34174986,6898
26.39834025,15.49228153,6899
26.41078838,15.64905128,6900
26.41908714,15.84553049,6901
26.38174274,16.04937566,6902
26.3526971,16.25302696,6903
26.31950207,16.47575214,6904
26.36929461,16.71526563,6905
26.41493776,16.9508816,6906
26.39004149,17.19026085,6907
26.38174274,17.43776531,6908
26.39004149,17.65156863,6909
26.42738589,17.83028379,6910
26.43153527,17.9902668,6911
26.41908714,18.14031517,6912
26.43983402,18.29303025,6913
26.45643154,18.4637317,6914
26.406639,18.61350214,6915
26.41078838,18.76089122,6916
26.3526971,18.92227366,6917
26.37759336,19.08097244,6918
26.43983402,19.23611909,6919
26.4813278,19.39778606,6920
26.48962656,19.54915804,6921
26.38174274,19.7015055,6922
26.37344398,19.84691537,6923
26.3153527,19.98174505,6924
26.30705394,20.10643752,6925
26.32365145,20.21818483,6926
26.36514523,20.31501658,6927
26.35684647,20.43017409,6928
26.31120332,20.56722985,6929
26.44813278,20.71045974,6930
26.70539419,20.86035389,6931
26.78423237,20.98708547,6932
26.91286307,21.10953972,6933
26.98755187,21.20523771,6934
27.16182573,21.29709156,6935
27.19087137,21.38947195,6936
27.21576763,21.47697641,6937
27.26970954,21.5589128,6938
27.3526971,21.63786993,6939
27.43153527,21.71710954,6940
27.5186722,21.786054,6941
27.57676349,21.84220455,6942
27.60165975,21.88939619,6943
27.61825726,21.94330882,6944
27.67219917,21.9945679,6945
27.65560166,22.0411316,6946
27.48962656,22.08711955,6947
27.46887967,22.13277903,6948
27.41493776,22.16875071,6949
27.41078838,22.19619631,6950
27.73858921,22.2249376,6951
27.58921162,22.27122795,6952
27.53112033,22.32012326,6953
27.41908714,22.36929624,6954
27.62655602,22.41417482,6955
27.66804979,22.45296487,6956
27.65560166,22.46655169,6957
27.52282158,22.47555046,6958
26.93775934,22.48155428,6959
26.73029046,22.48468025,6960
26.71784232,22.47921685,6961
26.30705394,22.46533049,6962
25.93360996,22.46530931,6963
26.30290456,22.4700926,6964
26.95850622,22.46259239,6965
27.20746888,22.45479723,6966
27.23651452,22.44122627,6967
27.32780083,22.42327473,6968
27.44813278,22.40940486,6969
27.96680498,22.39044193,6970
28.17842324,22.36859338,6971
28.18257261,22.37058325,6972
28.14107884,22.37715713,6973
28.04564315,22.37352209,6974
28.03319502,22.36807469,6975
28.06224066,22.36045978,6976
28.17427386,22.37107299,6977
28.46887967,22.38334381,6978
28.34854772,22.39222609,6979
27.66804979,22.39524096,6980
27.60165975,22.39848964,6981
27.77178423,22.40640542,6982
27.87551867,22.41593167,6983
27.99585062,22.42786622,6984
28.15352697,22.43710272,6985
28.6846473,22.43969164,6986
28.7219917,22.43409581,6987
28.70124481,22.42802614,6988
28.66390041,22.4313365,6989
28.69709544,22.43713472,6990
28.62655602,22.4354823,6991
28.61825726,22.43218839,6992
28.5560166,22.42004524,6993
28.61825726,22.39475807,6994
28.68049793,22.36405114,6995
28.77178423,22.35137649,6996
28.77593361,22.33486456,6997
28.82572614,22.30870411,6998
29.07883817,22.28485343,6999
29.11618257,22.28631897,7000
29.19917012,22.28390631,7001
29.21161826,22.29287087,7002
29.17842324,22.29702445,7003
29.2033195,22.29316853,7004
29.20746888,22.28663129,7005
29.15352697,22.28007454,7006
29.21991701,22.27121577,7007
29.13692946,22.25695992,7008
29.08713693,22.24293027,7009
28.78423237,22.22727916,7010
28.47302905,22.20803546,7011
27.99170124,22.17836931,7012
27.78838174,22.1370606,7013
27.82572614,22.08792806,7014
27.86307054,22.02767021,7015
27.8879668,21.96190303,7016
27.90041494,21.88797538,7017
27.95850622,21.81020891,7018
27.93360996,21.74225887,7019
27.95020747,21.68290373,7020
27.72614108,21.62212592,7021
27.52282158,21.55848395,7022
27.32365145,21.49322119,7023
27.07883817,21.42834595,7024
26.85062241,21.36131757,7025
26.6473029,21.28868484,7026
26.62240664,21.2085472,7027
26.58091286,21.12126596,7028
26.61825726,21.03620395,7029
26.56431535,20.94934788,7030
26.72614108,20.85832834,7031
26.80082988,20.74546985,7032
26.81742739,20.61769136,7033
26.82572614,20.46849286,7034
26.82157676,20.30729937,7035
26.85477178,20.14480928,7036
26.76348548,19.9805634,7037
26.75518672,19.81326656,7038
26.58091286,19.64723495,7039
26.54771784,19.46658007,7040
26.59751037,19.2698472,7041
26.60165975,19.05341909,7042
26.57261411,18.82612865,7043
26.61410788,18.61455238,7044
26.55186722,18.39777448,7045
26.64315353,18.17676221,7046
26.60995851,17.95182398,7047
26.54771784,17.72490457,7048
26.39004149,17.49477958,7049
26.33609959,17.26181178,7050
26.14937759,17.03160381,7051
26.1120332,16.81478251,7052
26.08713693,16.59352696,7053
26.08713693,16.36371386,7054
26.09958506,16.13701956,7055
26.15767635,15.90888713,7056
26.13278008,15.68074885,7057
26.12863071,15.44146126,7058
26.09958506,15.18435618,7059
26.0746888,14.91217803,7060
26.02904564,14.61201835,7061
26.02489627,14.29715357,7062
26.06224066,13.96961461,7063
26.10373444,13.62275564,7064
26.1120332,13.25942947,7065
26.06639004,12.86332292,7066
26.05394191,12.42193449,7067
26.09128631,11.94274071,7068
26.07883817,11.4285963,7069
26.13278008,10.88251106,7070
26.44813278,10.87181882,7071
26.3526971,10.91761903,7072
26.45643154,11.10546923,7073
26.46473029,11.26741159,7074
26.52697095,11.40549428,7075
26.65975104,11.65496644,7076
26.66804979,11.89049297,7077
26.65560166,12.13226208,7078
26.70954357,12.3865349,7079
26.66804979,12.59223489,7080
26.76348548,12.84728196,7081
26.79253112,13.2091186,7082
26.80912863,13.51187217,7083
26.84232365,13.83327051,7084
26.82987552,14.2187739,7085
26.92946058,14.6793332,7086
26.95850622,15.10609591,7087
26.97510373,15.54289079,7088
26.89211618,15.92597606,7089
26.90871369,16.36561594,7090
26.87551867,16.89859937,7091
26.79253112,17.37334286,7092
26.82157676,17.78768867,7093
26.90871369,18.1770805,7094
26.94190871,18.57474825,7095
26.92946058,18.99913629,7096
26.99170124,19.39752138,7097
27.05809129,19.84439807,7098
27.13692946,20.32050162,7099
27.1659751,20.82308874,7100
27.21576763,21.26019902,7101
27.19087137,21.6228873,7102
27.20746888,21.89854943,7103
27.25726141,22.13964044,7104
27.26556017,22.34740292,7105
27.29875519,22.57307611,7106
27.36929461,22.79030378,7107
27.41078838,23.02456277,7108
27.41493776,23.23275836,7109
27.56431535,23.40994906,7110
27.63070539,23.62702408,7111
27.60580913,23.81068457,7112
27.76348548,23.9839783,7113
27.81742739,24.13299447,7114
27.77178423,24.30529655,7115
27.4439834,24.47176579,7116
27.36099585,24.62565529,7117
27.35684647,24.76296021,7118
27.45643154,24.86267846,7119
27.34024896,24.92378243,7120
27.30290456,24.96231998,7121
27.29875519,24.96470483,7122
27.3526971,24.97198981,7123
27.34439834,24.96575761,7124
27.38174274,24.96914596,7125
27.44813278,24.97663599,7126
27.52697095,24.99068677,7127
27.60995851,25.0130951,7128
27.60995851,25.03304677,7129
27.62240664,25.05304078,7130
27.64315353,25.08946336,7131
27.59751037,25.11709836,7132
27.62655602,25.13420648,7133
27.65145228,25.14147962,7134
27.6473029,25.13352022,7135
27.68879668,25.12460525,7136
27.74273859,25.11535335,7137
27.75103734,25.10542548,7138
27.7219917,25.09094898,7139
27.77178423,25.07984231,7140
27.78008299,25.08203197,7141
27.85477178,25.07818306,7142
27.87966805,25.07804694,7143
27.92946058,25.0776316,7144
27.96680498,25.08038588,7145
27.9253112,25.0827008,7146
27.8879668,25.08450187,7147
27.95020747,25.09151319,7148
28.19087137,25.10116266,7149
28.26970954,25.10081264,7150
28.2406639,25.08693567,7151
28.33609959,25.05998351,7152
28.46058091,25.02796952,7153
28.58921162,25.00126676,7154
28.62655602,24.96636928,7155
28.6473029,24.93403251,7156
28.61410788,24.91838288,7157
28.74688797,24.89460659,7158
28.75103734,24.86921997,7159
28.70954357,24.84498021,7160
28.69709544,24.81641518,7161
28.69294606,24.79162309,7162
28.67219917,24.76448392,7163
28.76348548,24.73150615,7164
28.90871369,24.69700219,7165
28.93360996,24.65595179,7166
28.90871369,24.61231406,7167
28.85892116,24.57885529,7168
28.86721992,24.55421482,7169
28.87136929,24.5318729,7170
28.74688797,24.51436813,7171
28.5186722,24.48710363,7172
28.46473029,24.45764063,7173
28.36099585,24.41667957,7174
28.38174274,24.37650775,7175
28.37344398,24.33837907,7176
28.406639,24.29552613,7177
28.4439834,24.24637531,7178
28.42323651,24.19286753,7179
28.56846473,24.13820634,7180
28.51037344,24.07896469,7181
28.48547718,24.00956896,7182
28.45643154,23.93191525,7183
28.4813278,23.86326076,7184
28.42323651,23.79654832,7185
28.41908714,23.72997291,7186
28.40248963,23.66728274,7187
28.32780083,23.60494791,7188
28.28630705,23.53596628,7189
28.28630705,23.4623822,7190
29.04979253,23.39448746,7191
28.91701245,23.3480053,7192
28.95850622,23.3046196,7193
28.95020747,23.25663166,7194
29.02489627,23.21481762,7195
28.71369295,23.1768994,7196
28.62655602,23.14287816,7197
28.57261411,23.10237002,7198
28.57261411,23.06077205,7199
28.5560166,23.01422646,7200
28.51037344,22.9634066,7201
28.32365145,22.91400609,7202
28.32365145,22.85755832,7203
28.14522822,22.81040166,7204
27.68049793,22.76276637,7205
26.96680498,22.72224008,7206
26.70539419,22.68240605,7207
26.61410788,22.62596849,7208
26.5186722,22.58586017,7209
26.46887967,22.5477555,7210
25.79253112,22.51378807,7211
25.59751037,22.49216707,7212
25.43568465,22.47150881,7213
25.46473029,22.45195675,7214
25.50622407,22.43760761,7215
25.43568465,22.42943901,7216
25.36929461,22.41971022,7217
25.13692946,22.39778855,7218
24.66390041,22.36837577,7219
24.31120332,22.33002393,7220
24.17012448,22.29752669,7221
24.02489627,22.27881866,7222
23.80497925,22.26554669,7223
23.83817427,22.26283398,7224
23.67219917,22.26828103,7225
23.41908714,22.27414104,7226
22.82987552,22.27803467,7227
22.7219917,22.29355763,7228
22.88381743,22.32234389,7229
22.98340249,22.35823083,7230
22.97510373,22.40995095,7231
22.97095436,22.45061316,7232
22.92946058,22.4935387,7233
22.91701245,22.54914683,7234
22.90041494,22.60372194,7235
22.84232365,22.6662777,7236
22.82987552,22.73325762,7237
22.80497925,22.78864953,7238
22.6846473,22.82154382,7239
22.36099585,22.85252655,7240
22.22821577,22.88537394,7241
22.23236515,22.93034859,7242
22.19087137,22.97565751,7243
22.14107884,23.02033313,7244
22.13278008,23.05959539,7245
22.15352697,23.09840104,7246
22.12033195,23.14137644,7247
22.0373444,23.1841247,7248
22.08298755,23.22688949,7249
22.06639004,23.26504317,7250
22.15767635,23.30241409,7251
22.12863071,23.33709386,7252
22.1659751,23.35516078,7253
22.21991701,23.36376638,7254
22.19087137,23.36810941,7255
22.14107884,23.37882954,7256
22.04564315,23.39877348,7257
22.06639004,23.42674625,7258
22.1659751,23.47077943,7259
22.43153527,23.52306298,7260
22.57676349,23.57968101,7261
22.7219917,23.6419479,7262
22.91701245,23.69940593,7263
22.95850622,23.76002724,7264
22.95435685,23.82256921,7265
23.06639004,23.88982231,7266
23.34439834,23.95531979,7267
23.41493776,24.01856255,7268
23.73029046,24.08345734,7269
24.04564315,24.16847703,7270
24.23651452,24.26730977,7271
24.0746888,24.34044603,7272
24.16182573,24.41567101,7273
24.32780083,24.48756386,7274
24.34024896,24.55292206,7275
24.34024896,24.61716535,7276
24.30705394,24.68826487,7277
24.28630705,24.75825154,7278
24.32780083,24.8328342,7279
24.34854772,24.90504472,7280
24.37344398,24.97972855,7281
24.36099585,25.03873232,7282
24.36099585,25.07291268,7283
24.36514523,25.11258335,7284
24.52282158,25.15107947,7285
24.60165975,25.18562952,7286
24.56016598,25.21918688,7287
24.51452282,25.25453158,7288
24.50622407,25.29729301,7289
24.56016598,25.33754969,7290
24.50207469,25.38211174,7291
24.45643154,25.43219623,7292
24.45643154,25.48939723,7293
24.5186722,25.55820147,7294
24.51452282,25.63641809,7295
24.58921162,25.71452919,7296
24.71784232,25.78820058,7297
24.77593361,25.86031349,7298
25.04564315,25.93089144,7299
25.43153527,25.99284174,7300
25.66390041,26.05463332,7301
25.74688797,26.11098837,7302
25.82572614,26.16284976,7303
25.98755187,26.21523291,7304
26.02074689,26.26193809,7305
26.16182573,26.30890806,7306
26.22406639,26.35290279,7307
26.26141079,26.4025459,7308
26.26970954,26.45394135,7309
26.29460581,26.50505271,7310
26.40248963,26.50589303,7311
26.32365145,26.52713855,7312
26.46473029,26.51952678,7313
26.99585062,26.54637168,7314
27.15352697,26.56670598,7315
27.21576763,26.53794449,7316
27.36929461,26.52362312,7317
27.37759336,26.50893473,7318
27.58506224,26.4811559,7319
27.74688797,26.45709379,7320
28.0746888,26.41805701,7321
28.08298755,26.36982566,7322
28.45643154,26.32730667,7323
28.84232365,26.27549747,7324
29.25311203,26.17968144,7325
29.36929461,26.05785135,7326
29.4813278,25.95116577,7327
29.50622407,25.82490125,7328
29.6473029,25.70806118,7329
29.74273859,25.56874122,7330
29.84647303,25.35973253,7331
29.89626556,25.16397371,7332
29.97095436,24.97553107,7333
30.34439834,24.79713698,7334
30.70539419,24.60992046,7335
30.72614108,24.39424866,7336
30.8340249,24.19120413,7337
30.85892116,23.94106957,7338
30.99170124,23.66036501,7339
31.09543568,23.35595552,7340
31.53941909,23.0721396,7341
31.9253112,22.83558998,7342
32.52697095,22.64727535,7343
32.89626556,22.46958351,7344
32.98755187,22.30124629,7345
33.14937759,22.12360711,7346
33.28215768,21.93624431,7347
33.30290456,21.72527974,7348
33.3526971,21.52003775,7349
33.41493776,21.32849604,7350
33.29460581,21.08870814,7351
33.25311203,20.87108759,7352
33.25726141,20.65417083,7353
33.15352697,20.46326554,7354
33.22406639,20.25232833,7355
33.24481328,20.04936125,7356
33.2406639,19.86237462,7357
33.22821577,19.68021531,7358
33.2033195,19.52774588,7359
33.09128631,19.39395856,7360
33.08713693,19.2825939,7361
33.19502075,19.20575222,7362
33.21576763,19.13980819,7363
33.19917012,19.10066705,7364
33.17427386,19.04607084,7365
33.12448133,18.99172033,7366
33.09543568,18.92294773,7367
33.09543568,18.85732201,7368
33.16182573,18.79261592,7369
33.21991701,18.74681881,7370
33.24896266,18.67589868,7371
33.21991701,18.66404572,7372
33.23236515,18.65917959,7373
33.2406639,18.67641195,7374
33.22406639,18.69754661,7375
33.24896266,18.72298079,7376
33.22406639,18.73884871,7377
33.17842324,18.75114898,7378
33.19502075,18.78737772,7379
33.23651452,18.83674522,7380
33.17012448,18.90898522,7381
33.14522822,18.9999237,7382
33.08298755,19.10852737,7383
33.08713693,19.2514441,7384
33.14522822,19.40623429,7385
33.21991701,19.55895562,7386
33.36514523,19.71759711,7387
33.41908714,19.88980733,7388
33.38589212,20.06649003,7389
33.22821577,20.27836878,7390
33.12448133,20.54145222,7391
33.09543568,20.76459714,7392
32.98755187,20.94967551,7393
32.80912863,21.11583193,7394
32.6473029,21.29011817,7395
32.60580913,21.44293867,7396
32.58921162,21.56061158,7397
32.58506224,21.70936375,7398
32.84232365,21.85928307,7399
32.94190871,22.01755107,7400
32.99585062,22.20235109,7401
33.21576763,22.39191166,7402
33.66390041,22.559487,7403
33.84647303,22.71783752,7404
33.78423237,22.85400147,7405
33.7966805,22.96409459,7406
33.85062241,23.03495905,7407
33.95850622,23.1186307,7408
34.05809129,23.19997063,7409
34.17012448,23.28230783,7410
34.17842324,23.3657012,7411
34.31950207,23.47765291,7412
34.406639,23.58903049,7413
34.48962656,23.71146518,7414
34.53526971,23.85548738,7415
34.54771784,24.03745331,7416
34.43568465,24.22369924,7417
34.57261411,24.41832182,7418
34.63485477,24.61401162,7419
34.68879668,24.85014245,7420
34.52697095,25.105445,7421
34.60995851,25.35956829,7422
34.81327801,25.6150239,7423
35.02489627,25.87435898,7424
35.10788382,26.12548372,7425
35.19087137,26.33693546,7426
35.20746888,26.53403043,7427
35.23651452,26.70560392,7428
35.42738589,26.85400482,7429
35.62655602,27.00028965,7430
38.8879668,27.14515389,7431
39.7219917,27.37632581,7432
40.50622407,27.64704075,7433
40.44813278,27.9451648,7434
40.82157676,28.28138954,7435
41.19917012,28.63403277,7436
41.58091286,28.9927718,7437
41.99170124,29.38912466,7438
42.3526971,29.8061384,7439
42.4439834,30.26408517,7440
42.70539419,30.75174669,7441
43.07053942,31.16111746,7442
43.406639,31.58032466,7443
43.63070539,32.02923722,7444
43.89626556,32.50800831,7445
44.46887967,32.96256065,7446
44.74688797,33.41897785,7447
44.9626556,33.81181655,7448
45.20746888,34.1660808,7449
45.23236515,34.51513984,7450
45.25311203,34.84173486,7451
45.14937759,35.14193953,7452
45.0746888,35.43745421,7453
45.25311203,35.75113363,7454
45.21991701,36.10484965,7455
45.3526971,36.49119915,7456
45.39834025,36.83698473,7457
45.53112033,37.2244881,7458
45.61410788,37.63291886,7459
45.70539419,38.07494682,7460
45.78008299,38.52007541,7461
45.89626556,39.01547832,7462
45.99170124,39.56113801,7463
46.17842324,40.13461937,7464
46.04564315,40.65914439,7465
46.17427386,41.10498534,7466
46.33195021,41.48075863,7467
46.49377593,41.74461633,7468
46.88381743,42.00235412,7469
46.86307054,42.25657036,7470
47.07883817,42.46750932,7471
47.2406639,42.66939617,7472
47.33609959,42.87185861,7473
47.45643154,43.05652609,7474
47.53526971,43.2306637,7475
47.67634855,43.39387599,7476
47.93775934,43.53437596,7477
48.23236515,43.66402985,7478
48.37344398,43.80783328,7479
48.52697095,43.95579424,7480
48.63485477,44.11110745,7481
48.78008299,44.26778006,7482
48.71784232,44.40561271,7483
48.84647303,44.53686546,7484
49.14107884,44.66697927,7485
49.2780083,44.79978833,7486
49.43153527,44.92961151,7487
49.52282158,45.06111407,7488
49.60580913,45.20280764,7489
49.95435685,45.3729449,7490
50.12863071,45.54498819,7491
50.2033195,45.72216282,7492
50.35684647,45.87192861,7493
51.07883817,46.00953278,7494
51.24481328,46.13680889,7495
51.29460581,46.25069921,7496
51.36514523,46.32500754,7497
51.43153527,46.39007542,7498
51.50207469,46.44323449,7499
51.46887967,46.49613985,7500
51.52697095,46.55052971,7501
51.81327801,46.5899226,7502
52.06639004,46.62600725,7503
52.02904564,46.6571779,7504
52.17427386,46.68107732,7505
52.82987552,46.72372471,7506
53.0373444,46.78076266,7507
53.54771784,46.84910709,7508
53.86721992,46.92364861,7509
54.23651452,46.95756287,7510
55.29045643,46.96959484,7511
55.9253112,46.98500421,7512
56.10788382,46.97928329,7513
56.58506224,46.95604589,7514
57.26970954,46.92916587,7515
57.80497925,46.88683102,7516
58.17427386,46.82805935,7517
58.52282158,46.75844932,7518
58.70954357,46.67543922,7519
58.80082988,46.62236692,7520
58.91286307,46.56532413,7521
59.0746888,46.51600038,7522
59.17012448,46.50270181,7523
59.19502075,46.52865177,7524
59.47717842,46.53062159,7525
59.53112033,46.52774824,7526
59.53941909,46.52037903,7527
59.54356846,46.51533825,7528
59.63070539,46.49288519,7529
59.73029046,46.47573171,7530
59.75103734,46.44411951,7531
59.80912863,46.3821788,7532
59.86307054,46.2731895,7533
60.00829876,46.10290208,7534
60.12448133,45.88514789,7535
60.17012448,45.64546793,7536
60.24481328,45.39576315,7537
60.13278008,45.14135159,7538
60.12863071,44.87870499,7539
59.85477178,44.61200907,7540
59.43153527,44.32432541,7541
59.21991701,44.03049415,7542
59.21161826,43.73359419,7543
59.21161826,43.42954072,7544
59.01659751,43.12845553,7545
58.94190871,42.82223373,7546
58.96680498,42.50970821,7547
58.94190871,42.17762427,7548
58.9253112,41.83150589,7549
58.93360996,41.47587798,7550
59.24481328,48.73963408,7551
59.26556017,54.49179641,7552
59.13278008,59.3850532,7553
58.86721992,63.8838047,7554
58.34854772,67.9162432,7555
58.28630705,71.63754649,7556
58.25726141,75.09277013,7557
58.09958506,78.32131054,7558
58.12033195,81.3909512,7559
58,84.32265754,7560
57.84232365,87.10436704,7561
57.52697095,89.73353479,7562
57.49377593,92.1921958,7563
57.23236515,94.47362041,7564
56.85892116,96.52049451,7565
56.41908714,98.42693835,7566
56.38589212,100.2079861,7567
56.30705394,101.9478066,7568
56.26556017,103.6942071,7569
56.12033195,105.3803646,7570
56.34854772,106.9439387,7571
56.63485477,108.4573865,7572
56.95020747,109.9305451,7573
56.95435685,111.3423588,7574
56.67219917,112.698606,7575
56.36514523,114.0039723,7576
56.3526971,115.2848088,7577
56.32780083,116.4739586,7578
56.51037344,117.5900301,7579
56.4439834,118.6731422,7580
56.35684647,119.6888714,7581
56.07883817,120.6710705,7582
55.78423237,121.6271931,7583
55.17012448,122.525849,7584
54.89211618,123.3785519,7585
55.04149378,124.2309387,7586
54.94190871,125.0651244,7587
54.80497925,125.8980035,7588
54.93360996,126.7294684,7589
54.97510373,127.5701415,7590
55.02489627,128.4202723,7591
55.4439834,129.2773962,7592
56.04564315,130.1199464,7593
56.21161826,130.9324063,7594
56.71784232,131.7220607,7595
56.78008299,132.5160339,7596
56.7966805,133.2974155,7597
56.81327801,134.0676881,7598
56.90456432,134.8054783,7599
56.95020747,135.5031131,7600
56.98340249,136.1792961,7601
56.95020747,136.8380662,7602
56.83817427,137.4957359,7603
56.78838174,138.1422997,7604
56.78008299,138.7698472,7605
56.79253112,139.3884705,7606
56.85892116,140.0070722,7607
56.85892116,140.6214543,7608
56.7966805,141.225141,7609
56.68049793,141.8252374,7610
56.6473029,142.4116292,7611
56.80497925,143.0027916,7612
56.84647303,143.5790458,7613
56.97510373,144.1428823,7614
57.01244813,144.685627,7615
57.02904564,145.2169875,7616
57.01244813,145.7260287,7617
57.04979253,146.215047,7618
57.27385892,146.6934065,7619
57.30290456,147.1647973,7620
57.33609959,147.6341526,7621
57.37759336,148.0932307,7622
57.48962656,148.5472244,7623
57.53941909,149.0005899,7624
57.51452282,149.4476791,7625
57.45228216,149.8805415,7626
57.4813278,150.3065522,7627
57.34439834,150.7283023,7628
57.3153527,151.1556901,7629
57.31950207,151.5899062,7630
57.24896266,152.0308977,7631
57.26141079,152.4438937,7632
57.25726141,152.8224813,7633
57.23236515,153.1796569,7634
57.24896266,153.528929,7635
57.25726141,153.8518283,7636
57.41493776,154.1451803,7637
57.56431535,154.4353074,7638
57.66390041,154.7089621,7639
57.45643154,154.9694401,7640
57.53526971,155.2246135,7641
57.73858921,155.4670953,7642
57.6846473,155.682904,7643
57.44813278,155.8804906,7644
57.45228216,156.0523534,7645
57.9626556,156.196106,7646
58.35684647,156.3052894,7647
58.34854772,156.410057,7648
58.3526971,156.4958468,7649
58.2406639,156.5683374,7650
58.12033195,156.6285529,7651
58.1120332,156.6934134,7652
57.95850622,156.7454376,7653
57.80912863,156.7904981,7654
57.69294606,156.8391431,7655
57.593361,156.9060641,7656
57.47717842,156.9605639,7657
57.406639,156.9944474,7658
57.19917012,157.0151649,7659
57.07053942,157.0430249,7660
56.94605809,157.0561316,7661
56.84647303,157.0534782,7662
56.73443983,157.0395106,7663
56.43983402,157.0105908,7664
56.22821577,156.9651133,7665
56.1120332,156.8827307,7666
56.00829876,156.7772334,7667
56.01659751,156.6303685,7668
55.9253112,156.4458405,7669
55.73858921,156.2410055,7670
57.60165975,156.0166535,7671
56.04979253,155.8397156,7672
55.49792531,155.6673226,7673
55.31120332,155.4824302,7674
55.34854772,155.2976229,7675
55.14937759,155.1034387,7676
55.39004149,154.8961981,7677
55.53112033,154.6887585,7678
55.43568465,154.4801406,7679
55.36099585,154.2767691,7680
55.70124481,154.0790941,7681
55.7219917,153.8425158,7682
55.77593361,153.6075936,7683
55.84232365,153.3778671,7684
56.29875519,153.1529036,7685
56.31950207,152.9082463,7686
55.83817427,152.6591239,7687
55.85062241,152.3575659,7688
55.81327801,152.0192116,7689
55.64315353,151.6658486,7690
55.61825726,151.2905965,7691
55.60580913,150.8861786,7692
55.63900415,150.4655176,7693
55.65560166,150.051702,7694
55.69709544,149.6580083,7695
55.87966805,149.2778618,7696
56.07053942,148.8688522,7697
56.32365145,148.4730845,7698
56.57261411,148.0808137,7699
57.13692946,147.7031795,7700
57.38174274,147.3257832,7701
57.65975104,146.9716493,7702
57.85477178,146.6426011,7703
57.87551867,146.3324374,7704
57.74688797,146.0026321,7705
57.90456432,145.6328455,7706
58,145.2195667,7707
58.05809129,144.7345701,7708
58.01244813,144.24579,7709
57.78838174,143.7501847,7710
57.68879668,143.2263156,7711
57.39834025,142.6783656,7712
57.36514523,142.1267841,7713
57.2780083,141.5571929,7714
57.19087137,140.971572,7715
57.21991701,140.3689337,7716
57.13692946,139.7431997,7717
56.91286307,139.092501,7718
56.59751037,138.4307725,7719
56.4813278,137.7519975,7720
56.32365145,137.0759939,7721
56.26970954,136.4020312,7722
56.21161826,135.7047165,7723
56.17842324,134.9952906,7724
56.05394191,134.2707588,7725
55.82157676,133.5432834,7726
55.69709544,132.8064711,7727
55.593361,132.064182,7728
55.57261411,131.3200664,7729
55.57676349,130.5919793,7730
55.2033195,129.8558396,7731
55.08713693,129.1127144,7732
54.94190871,128.3235485,7733
54.78008299,127.5025598,7734
54.02074689,126.6523916,7735
53.76348548,125.7861479,7736
53.70124481,124.8743161,7737
53.65560166,123.9521927,7738
53.79253112,123.0092907,7739
53.73029046,122.0637903,7740
