,datetime,code,open,volume,amt,open_interest,index_time,index,window,window-future,index-future
7057,2020/1/21 11:07,IF2006.CFE,4136,44,54548220,19173.31111,2020/1/21 11:07,4126.61,4128.125,10.126,-9.39
7058,2020/1/21 11:08,IF2006.CFE,4132.6,42,52056540,19201.56977,2020/1/21 11:08,4123.27,4124.94,8.09,-9.33
7059,2020/1/21 11:09,IF2006.CFE,4131,67,83030520,19255.4,2020/1/21 11:09,4122.17,4122.72,7.762,-8.83
7060,2020/1/21 11:10,IF2006.CFE,4130,15,18594300,19289.39326,2020/1/21 11:10,4120.86,4121.515,7.378,-9.14
7061,2020/1/21 11:11,IF2006.CFE,4135.8,11,13644540,19300.26154,2020/1/21 11:11,4123.28,4122.07,12.526,-12.52
7062,2020/1/21 11:12,IF2006.CFE,4135.6,16,19865460,19307.59701,2020/1/21 11:12,4123.53,4123.405,11.498,-12.07
7063,2020/1/21 11:13,IF2006.CFE,4137.6,11,13650060,19312.90323,2020/1/21 11:13,4126.53,4125.03,12.428,-11.07
7064,2020/1/21 11:14,IF2006.CFE,4135,3,3721500,19315.98485,2020/1/21 11:14,4126.31,4126.42,9.092,-8.69
7065,2020/1/21 11:15,IF2006.CFE,4135,16,19859460,19323.75,2020/1/21 11:15,4126.21,4126.26,8.182,-8.79
7066,2020/1/21 11:16,IF2006.CFE,4138.6,12,14895780,19329.54,2020/1/21 11:16,4126.96,4126.585,11.37,-11.64
7067,2020/1/21 11:17,IF2006.CFE,4138.2,28,34767240,19335.51765,2020/1/21 11:17,4128.08,4127.52,10.558,-10.12
7068,2020/1/21 11:18,IF2006.CFE,4139.2,19,23589120,19337.02439,2020/1/21 11:18,4128.59,4128.335,10.968,-10.61
7069,2020/1/21 11:19,IF2006.CFE,4136.8,31,38484800,19337.84615,2020/1/21 11:19,4128.37,4128.48,7.756,-8.43
7070,2020/1/21 11:20,IF2006.CFE,4139.2,33,40990020,19332.79268,2020/1/21 11:20,4129.16,4128.765,9.266,-10.04
7071,2020/1/21 11:21,IF2006.CFE,4140,11,13667520,19340.41667,2020/1/21 11:21,4131.02,4130.09,9.64,-8.98
7072,2020/1/21 11:22,IF2006.CFE,4141.6,12,14903220,19342.375,2020/1/21 11:22,4132.53,4131.775,10.83,-9.07
7073,2020/1/21 11:23,IF2006.CFE,4138.2,17,21105060,19348.50685,2020/1/21 11:23,4130.72,4131.625,7.162,-7.48
7074,2020/1/21 11:24,IF2006.CFE,4139,15,18623520,19357.30769,2020/1/21 11:24,4130.42,4130.57,8.17,-8.58
7075,2020/1/21 11:25,IF2006.CFE,4137.6,11,13651560,19359.94737,2020/1/21 11:25,4130.5,4130.46,7.294,-7.1
7076,2020/1/21 11:26,IF2006.CFE,4137.4,4,4965720,19362.35135,2020/1/21 11:26,4129.98,4130.24,7.014,-7.42
7077,2020/1/21 11:27,IF2006.CFE,4137.8,10,12419760,19363.88889,2020/1/21 11:27,4129.91,4129.945,7.104,-7.89
7078,2020/1/21 11:28,IF2006.CFE,4142.2,4,4969080,19365.24444,2020/1/21 11:28,4131.12,4130.515,11.43,-11.08
7079,2020/1/21 11:29,IF2006.CFE,4140.8,21,26074680,19369.5,2020/1/21 11:29,4131.97,4131.545,10.896,-8.83
7080,2020/1/21 13:00,IF2006.CFE,4131.2,74,91736820,19388.23529,2020/1/21 13:00,4130.87,4131.42,2.126,-0.33
7081,2020/1/21 13:01,IF2006.CFE,4131,6,7441260,19389.45238,2020/1/21 13:01,4125.65,4128.26,3.052,-5.35
7082,2020/1/21 13:02,IF2006.CFE,4135,10,12400740,19389.76667,2020/1/21 13:02,4125.76,4125.705,8.57,-9.24
7083,2020/1/21 13:03,IF2006.CFE,4133,4,4960200,19389.54545,2020/1/21 13:03,4125.49,4125.625,7.898,-7.51
7084,2020/1/21 13:04,IF2006.CFE,4133,2,2479920,19390.72727,2020/1/21 13:04,4124.38,4124.935,8.308,-8.62
7085,2020/1/21 13:05,IF2006.CFE,4133.6,20,24794400,19390.98529,2020/1/21 13:05,4124.23,4124.305,9.016,-9.37
7086,2020/1/21 13:06,IF2006.CFE,4133,11,13646280,19391.01587,2020/1/21 13:06,4123.6,4123.915,8.38,-9.4
7087,2020/1/21 13:07,IF2006.CFE,4136.8,14,17371740,19389.64151,2020/1/21 13:07,4125.22,4124.41,11.976,-11.58
7088,2020/1/21 13:08,IF2006.CFE,4136.2,18,22324860,19387,2020/1/21 13:08,4125.67,4125.445,10.904,-10.53
7089,2020/1/21 13:09,IF2006.CFE,4134.4,12,14886120,19385.75,2020/1/21 13:09,4125.4,4125.535,8.302,-9
7090,2020/1/21 13:10,IF2006.CFE,4136,11,13653120,19382.06849,2020/1/21 13:10,4126.59,4125.995,9.284,-9.41
7091,2020/1/21 13:11,IF2006.CFE,4138.4,7,8688600,19384.13846,2020/1/21 13:11,4127.61,4127.1,11.386,-10.79
7092,2020/1/21 13:12,IF2006.CFE,4136,3,3722700,19387.45161,2020/1/21 13:12,4128.31,4127.96,8.492,-7.69
7093,2020/1/21 13:13,IF2006.CFE,4136.8,11,13645800,19387.5625,2020/1/21 13:13,4127.16,4127.735,9.154,-9.64
7094,2020/1/21 13:14,IF2006.CFE,4135,4,4962360,19388.88,2020/1/21 13:14,4127.87,4127.515,7.296,-7.13
7095,2020/1/21 13:15,IF2006.CFE,4135.6,11,13653300,19389.23636,2020/1/21 13:15,4127.28,4127.575,7.838,-8.32
7096,2020/1/21 13:16,IF2006.CFE,4137.6,5,6205800,19394.23529,2020/1/21 13:16,4127.9,4127.59,10.176,-9.7
7097,2020/1/21 13:17,IF2006.CFE,4136.2,24,29766780,19406.50794,2020/1/21 13:17,4128.6,4128.25,9.202,-7.6
7098,2020/1/21 13:18,IF2006.CFE,4133.2,7,8681520,19411.48649,2020/1/21 13:18,4125.47,4127.035,6.534,-7.73
7099,2020/1/21 13:19,IF2006.CFE,4134.2,13,16117680,19410,2020/1/21 13:19,4125.74,4125.605,8.502,-8.46
7100,2020/1/21 13:20,IF2006.CFE,4132,21,26027400,19415.33824,2020/1/21 13:20,4125.62,4125.68,7.398,-6.38
7101,2020/1/21 13:21,IF2006.CFE,4131,12,14876820,19419.65854,2020/1/21 13:21,4123.06,4124.34,6.664,-7.94
7102,2020/1/21 13:22,IF2006.CFE,4132.2,9,11160180,19423.86441,2020/1/21 13:22,4123.12,4123.09,8.002,-9.08
7103,2020/1/21 13:23,IF2006.CFE,4134.8,14,17366640,19429.71698,2020/1/21 13:23,4124.14,4123.63,10.762,-10.66
7104,2020/1/21 13:24,IF2006.CFE,4134.6,8,9924540,19434.47917,2020/1/21 13:24,4125.05,4124.595,10.054,-9.55
7105,2020/1/21 13:25,IF2006.CFE,4135.8,6,7444260,19438.85,2020/1/21 13:25,4124.82,4124.935,10.768,-10.98
7106,2020/1/21 13:26,IF2006.CFE,4136.6,2,2481540,19442.3125,2020/1/21 13:26,4125.6,4125.21,11.236,-11
7107,2020/1/21 13:27,IF2006.CFE,4135.8,2,2481900,19443.75,2020/1/21 13:27,4125.55,4125.575,10.19,-10.25
7108,2020/1/21 13:28,IF2006.CFE,4136,5,6203400,19446.62963,2020/1/21 13:28,4125.8,4125.675,10.222,-10.2
7109,2020/1/21 13:29,IF2006.CFE,4135.8,1,1240680,19448.42424,2020/1/21 13:29,4126.28,4126.04,10.484,-9.52
7110,2020/1/21 13:30,IF2006.CFE,4135.6,18,22323360,19458.45614,2020/1/21 13:30,4125.66,4125.97,10.86,-9.94
7111,2020/1/21 13:31,IF2006.CFE,4133.6,8,9916020,19464.02222,2020/1/21 13:31,4123.29,4124.475,9.476,-10.31
7112,2020/1/21 13:32,IF2006.CFE,4131,5,6198840,19465.80435,2020/1/21 13:32,4122.67,4122.98,7.514,-8.33
7113,2020/1/21 13:33,IF2006.CFE,4134.2,7,8676960,19467.42308,2020/1/21 13:33,4122.72,4122.695,11.032,-11.48
7114,2020/1/21 13:34,IF2006.CFE,4131.8,9,11161320,19471.6129,2020/1/21 13:34,4123.09,4122.905,8.33,-8.71
7115,2020/1/21 13:35,IF2006.CFE,4136,3,3720960,19475.32,2020/1/21 13:35,4124.07,4123.58,12.24,-11.93
7116,2020/1/21 13:36,IF2006.CFE,4133.6,1,1239600,19476,2020/1/21 13:36,4124.8,4124.435,9.93,-8.8
7117,2020/1/21 13:37,IF2006.CFE,4132,11,13632240,19477.0625,2020/1/21 13:37,4124.12,4124.46,8.636,-7.88
7118,2020/1/21 13:38,IF2006.CFE,4131.4,6,7436580,19480.1087,2020/1/21 13:38,4122.27,4123.195,8.44,-9.13
7119,2020/1/21 13:39,IF2006.CFE,4132.2,6,7436040,19483,2020/1/21 13:39,4121.56,4121.915,9.93,-10.64
7120,2020/1/21 13:40,IF2006.CFE,4131.8,22,27258840,19488.60465,2020/1/21 13:40,4122.05,4121.805,10.014,-9.75
7121,2020/1/21 13:41,IF2006.CFE,4130.4,6,7436100,19498.3,2020/1/21 13:41,4121.35,4121.7,8.926,-9.05
7122,2020/1/21 13:42,IF2006.CFE,4131.4,5,6196020,19499.86667,2020/1/21 13:42,4121.7,4121.525,10.17,-9.7
7123,2020/1/21 13:43,IF2006.CFE,4130,26,32212200,19507.72131,2020/1/21 13:43,4120.71,4121.205,9.766,-9.29
7124,2020/1/21 13:44,IF2006.CFE,4130.4,94,116398800,19538.86316,2020/1/21 13:44,4120.34,4120.525,11.154,-10.06
7125,2020/1/21 13:45,IF2006.CFE,4125.8,35,43316700,19557.51948,2020/1/21 13:45,4117.07,4118.705,7.354,-8.73
7126,2020/1/21 13:46,IF2006.CFE,4125,18,22284660,19559.54762,2020/1/21 13:46,4116.41,4116.74,6.902,-8.59
7127,2020/1/21 13:47,IF2006.CFE,4129.6,8,9908040,19564.12821,2020/1/21 13:47,4117.7,4117.055,12.676,-11.9
7128,2020/1/21 13:48,IF2006.CFE,4128.2,47,58147020,19573.60714,2020/1/21 13:48,4118.97,4118.335,11.714,-9.23
7129,2020/1/21 13:49,IF2006.CFE,4122.6,25,30922560,19580.40659,2020/1/21 13:49,4114.47,4116.72,6.46,-8.13
7130,2020/1/21 13:50,IF2006.CFE,4123.6,19,23504280,19581.54098,2020/1/21 13:50,4114.88,4114.675,7.758,-8.72
7131,2020/1/21 13:51,IF2006.CFE,4124.8,9,11136300,19585.90909,2020/1/21 13:51,4114.68,4114.78,9.342,-10.12
7132,2020/1/21 13:52,IF2006.CFE,4124,13,16085880,19588.10606,2020/1/21 13:52,4116.21,4115.445,7.904,-7.79
7133,2020/1/21 13:53,IF2006.CFE,4125,7,8663100,19591.18182,2020/1/21 13:53,4117.05,4116.63,8.222,-7.95
7134,2020/1/21 13:54,IF2006.CFE,4125.6,6,7428060,19594.16667,2020/1/21 13:54,4117.66,4117.355,8.08,-7.94
7135,2020/1/21 13:55,IF2006.CFE,4126,6,7427160,19596.48276,2020/1/21 13:55,4118.29,4117.975,7.918,-7.71
7136,2020/1/21 13:56,IF2006.CFE,4126.2,5,6189420,19596.83333,2020/1/21 13:56,4118.39,4118.34,7.796,-7.81
7137,2020/1/21 13:57,IF2006.CFE,4125.8,9,11139780,19598.03448,2020/1/21 13:57,4119.02,4118.705,7.082,-6.78
7138,2020/1/21 13:58,IF2006.CFE,4126.4,5,6191160,19597.93548,2020/1/21 13:58,4118.66,4118.84,7.444,-7.74
7139,2020/1/21 13:59,IF2006.CFE,4127.2,9,11145720,19599.58621,2020/1/21 13:59,4119.23,4118.945,8.01,-7.97
7140,2020/1/21 14:00,IF2006.CFE,4127.2,15,18572820,19606.82,2020/1/21 14:00,4119.48,4119.355,7.624,-7.72
7141,2020/1/21 14:01,IF2006.CFE,4129,8,9910920,19610.54,2020/1/21 14:01,4119.56,4119.52,8.906,-9.44
7142,2020/1/21 14:02,IF2006.CFE,4130,5,6195420,19612.28571,2020/1/21 14:02,4120.95,4120.255,9.576,-9.05
7143,2020/1/21 14:03,IF2006.CFE,4131,10,12388740,19615.19608,2020/1/21 14:03,4121.25,4121.1,10.368,-9.75
7144,2020/1/21 14:04,IF2006.CFE,4128.6,5,6193140,19619.66667,2020/1/21 14:04,4120.88,4121.065,7.67,-7.72
7145,2020/1/21 14:05,IF2006.CFE,4127.8,4,4955700,19620.03226,2020/1/21 14:05,4120.52,4120.7,6.786,-7.28
7146,2020/1/21 14:06,IF2006.CFE,4130,11,13627560,19619.67742,2020/1/21 14:06,4121.05,4120.785,9.662,-8.95
7147,2020/1/21 14:07,IF2006.CFE,4129.2,14,17329380,19622.51923,2020/1/21 14:07,4121.37,4121.21,9.674,-7.83
7148,2020/1/21 14:08,IF2006.CFE,4125.6,13,16092480,19631.61111,2020/1/21 14:08,4117.87,4119.62,6.75,-7.73
7149,2020/1/21 14:09,IF2006.CFE,4127.2,6,7429380,19637.44186,2020/1/21 14:09,4116.82,4117.345,9.06,-10.38
7150,2020/1/21 14:10,IF2006.CFE,4127.8,9,11144400,19639.95238,2020/1/21 14:10,4117.14,4116.98,10.4,-10.66
7151,2020/1/21 14:11,IF2006.CFE,4126.8,5,6191700,19643.40909,2020/1/21 14:11,4117.5,4117.32,9.336,-9.3
7152,2020/1/21 14:12,IF2006.CFE,4128.2,4,4953000,19645.31818,2020/1/21 14:12,4117.67,4117.585,10.424,-10.53
7153,2020/1/21 14:13,IF2006.CFE,4127.8,7,8669700,19648.25926,2020/1/21 14:13,4118.19,4117.93,9.788,-9.61
7154,2020/1/21 14:14,IF2006.CFE,4129.2,16,19819440,19656.85714,2020/1/21 14:14,4118.38,4118.285,10.866,-10.82
7155,2020/1/21 14:15,IF2006.CFE,4129.6,17,21060480,19659.81818,2020/1/21 14:15,4118.32,4118.35,10.774,-11.28
7156,2020/1/21 14:16,IF2006.CFE,4130,9,11151720,19656.42105,2020/1/21 14:16,4119.11,4118.715,10.808,-10.89
7157,2020/1/21 14:17,IF2006.CFE,4129.8,7,8670780,19658.52,2020/1/21 14:17,4120.13,4119.62,10.276,-9.67
7158,2020/1/21 14:18,IF2006.CFE,4129,20,24772500,19660.11429,2020/1/21 14:18,4120.02,4120.075,8.914,-8.98
7159,2020/1/21 14:19,IF2006.CFE,4129.6,20,24785400,19660.79545,2020/1/21 14:19,4120.04,4120.03,8.368,-9.56
7160,2020/1/21 14:20,IF2006.CFE,4132.2,19,23571480,19665.77027,2020/1/21 14:20,4121.13,4120.585,9.868,-11.07
7161,2020/1/21 14:21,IF2006.CFE,4137,15,18614700,19671.05455,2020/1/21 14:21,4124.84,4122.985,13.382,-12.16
7162,2020/1/21 14:22,IF2006.CFE,4138.2,19,23580780,19680.64615,2020/1/21 14:22,4125.63,4125.235,13.28,-12.57
7163,2020/1/21 14:23,IF2006.CFE,4138,12,14895180,19686.86792,2020/1/21 14:23,4126.45,4126.04,11.94,-11.55
7164,2020/1/21 14:24,IF2006.CFE,4137.6,8,9927960,19687.51064,2020/1/21 14:24,4126.55,4126.5,11.474,-11.05
7165,2020/1/21 14:25,IF2006.CFE,4136.4,13,16128240,19683.87931,2020/1/21 14:25,4126.83,4126.69,10.248,-9.57
7166,2020/1/21 14:26,IF2006.CFE,4136.2,8,9924660,19685.84444,2020/1/21 14:26,4125.17,4126,10.342,-11.03
7167,2020/1/21 14:27,IF2006.CFE,4135,8,9922320,19689.33929,2020/1/21 14:27,4125.76,4125.465,9.258,-9.24
7168,2020/1/21 14:28,IF2006.CFE,4135,16,19853460,19688,2020/1/21 14:28,4124.98,4125.37,9.424,-10.02
7169,2020/1/21 14:29,IF2006.CFE,4137,17,21098280,19690.80952,2020/1/21 14:29,4125.97,4125.475,10.736,-11.03
7170,2020/1/21 14:30,IF2006.CFE,4138,19,23599500,19698.98413,2020/1/21 14:30,4126,4125.985,10.872,-12
7171,2020/1/21 14:31,IF2006.CFE,4142,12,14908800,19706,2020/1/21 14:31,4128.61,4127.305,14.26,-13.39
7172,2020/1/21 14:32,IF2006.CFE,4139.8,9,11173380,19713.5614,2020/1/21 14:32,4130.08,4129.345,11.826,-9.72
7173,2020/1/21 14:33,IF2006.CFE,4137,6,7446240,19715.62,2020/1/21 14:33,4128.04,4129.06,8.822,-8.96
7174,2020/1/21 14:34,IF2006.CFE,4137.6,5,6208560,19717.51613,2020/1/21 14:34,4127.14,4127.59,9.702,-10.46
7175,2020/1/21 14:35,IF2006.CFE,4139.6,8,9937260,19717.5,2020/1/21 14:35,4127.02,4127.08,12.142,-12.58
7176,2020/1/21 14:36,IF2006.CFE,4140.8,17,21115020,19723.76389,2020/1/21 14:36,4127.21,4127.115,13.588,-13.59
7177,2020/1/21 14:37,IF2006.CFE,4139.2,3,3724440,19726.2459,2020/1/21 14:37,4127.88,4127.545,12.166,-11.32
7178,2020/1/21 14:38,IF2006.CFE,4138,7,8690340,19729.16279,2020/1/21 14:38,4126.81,4127.345,11.394,-11.19
7179,2020/1/21 14:39,IF2006.CFE,4138,36,44684460,19745.87143,2020/1/21 14:39,4126.25,4126.53,12.266,-11.75
7180,2020/1/21 14:40,IF2006.CFE,4137,71,88089100,19790.1129,2020/1/21 14:40,4124.88,4125.565,12.508,-12.12
7181,2020/1/21 14:41,IF2006.CFE,4135.2,21,26046660,19827.08108,2020/1/21 14:41,4122.85,4123.865,11.974,-12.35
7182,2020/1/21 14:42,IF2006.CFE,4133.6,39,48354720,19849.24074,2020/1/21 14:42,4121.67,4122.26,11.668,-11.93
7183,2020/1/21 14:43,IF2006.CFE,4131.6,20,24781320,19861.76812,2020/1/21 14:43,4120.48,4121.075,10.868,-11.12
7184,2020/1/21 14:44,IF2006.CFE,4128.6,47,58200420,19865.7,2020/1/21 14:44,4119.78,4120.13,8.708,-8.82
7185,2020/1/21 14:45,IF2006.CFE,4127.6,10,12384060,19870.80303,2020/1/21 14:45,4118.88,4119.33,8.456,-8.72
7186,2020/1/21 14:46,IF2006.CFE,4128,8,9906180,19873.34043,2020/1/21 14:46,4118.65,4118.765,9.63,-9.35
7187,2020/1/21 14:47,IF2006.CFE,4127.6,22,27222300,19875.65574,2020/1/21 14:47,4117.93,4118.29,9.942,-9.67
7188,2020/1/21 14:48,IF2006.CFE,4123.8,30,37117740,19880.39437,2020/1/21 14:48,4116.61,4117.27,6.824,-7.19
7189,2020/1/21 14:49,IF2006.CFE,4125,24,29691360,19889.26786,2020/1/21 14:49,4116.22,4116.415,8.62,-8.78
7190,2020/1/21 14:50,IF2006.CFE,4122.6,28,34639140,19902.80357,2020/1/21 14:50,4115.47,4115.845,6.666,-7.13
7191,2020/1/21 14:51,IF2006.CFE,4123.6,20,24746040,19905.16327,2020/1/21 14:51,4115.67,4115.57,7.964,-7.93
7192,2020/1/21 14:52,IF2006.CFE,4123.8,12,14842560,19908.3,2020/1/21 14:52,4115.7,4115.685,8.6,-8.1
7193,2020/1/21 14:53,IF2006.CFE,4122.4,24,29674260,19914.58182,2020/1/21 14:53,4115.12,4115.41,7.596,-7.28
7194,2020/1/21 14:54,IF2006.CFE,4120.8,27,33374640,19924.92308,2020/1/21 14:54,4114.04,4114.58,6.028,-6.76
7195,2020/1/21 14:55,IF2006.CFE,4120.2,25,30924840,19934.13793,2020/1/21 14:55,4113.49,4113.765,5.494,-6.71
7196,2020/1/21 14:56,IF2006.CFE,4124,21,25989180,19948.27957,2020/1/21 14:56,4115.51,4114.5,9.192,-8.49
7197,2020/1/21 14:57,IF2006.CFE,4123.4,16,19789680,19954.81429,2020/1/21 14:57,4115.37,4115.44,8.274,-8.03
7198,2020/1/21 14:58,IF2006.CFE,4122.4,15,18549780,19964.05556,2020/1/21 14:58,4115.63,4115.5,11.212,-6.77
7199,2020/1/21 14:59,IF2006.CFE,4122.2,24,29687760,19974.34118,2020/1/21 14:59,4115.63,4115.63,15.656,-6.57
7200,2020/1/22 9:30,IF2006.CFE,4104.8,100,123204660,19963.10256,2020/1/22 9:30,4093.8,4104.715,4.582,-11
7201,2020/1/22 9:31,IF2006.CFE,4103.8,137,168462080,19911.01786,2020/1/22 9:31,4092.29,4093.045,9.708,-11.51
7202,2020/1/22 9:32,IF2006.CFE,4099,86,105671880,19873.88235,2020/1/22 9:32,4083.74,4088.015,10.812,-15.26
7203,2020/1/22 9:33,IF2006.CFE,4096,51,62668140,19854.47,2020/1/22 9:33,4085,4084.37,10.816,-11
7204,2020/1/22 9:34,IF2006.CFE,4091.6,114,139759840,19817.42373,2020/1/22 9:34,4086.11,4085.555,9.11,-5.49
7205,2020/1/22 9:35,IF2006.CFE,4084.8,66,80861580,19785.77451,2020/1/22 9:35,4078.78,4082.445,3.186,-6.02
7206,2020/1/22 9:36,IF2006.CFE,4087.4,44,53927040,19761.9898,2020/1/22 9:36,4078.82,4078.8,6.806,-8.58
7207,2020/1/22 9:37,IF2006.CFE,4083.8,40,49014120,19740.95062,2020/1/22 9:37,4079.36,4079.09,4.38,-4.44
7208,2020/1/22 9:38,IF2006.CFE,4084,42,51481980,19734.33621,2020/1/22 9:38,4079.9,4079.63,4.754,-4.1
7209,2020/1/22 9:39,IF2006.CFE,4086,29,35565780,19719.4466,2020/1/22 9:39,4080.24,4080.07,7.932,-5.76
7210,2020/1/22 9:40,IF2006.CFE,4085.8,65,79623960,19710.64,2020/1/22 9:40,4077.91,4079.075,8.358,-7.89
7211,2020/1/22 9:41,IF2006.CFE,4082,34,41660340,19709.40816,2020/1/22 9:41,4072.93,4075.42,6.138,-9.07
7212,2020/1/22 9:42,IF2006.CFE,4083.6,57,69791080,19711.67708,2020/1/22 9:42,4076.23,4074.58,10.398,-7.37
7213,2020/1/22 9:43,IF2006.CFE,4081,131,160182960,19723.43519,2020/1/22 9:43,4072,4074.115,10.814,-9
7214,2020/1/22 9:44,IF2006.CFE,4073.2,184,224693820,19738.47273,2020/1/22 9:44,4066.94,4069.47,4.914,-6.26
7215,2020/1/22 9:45,IF2006.CFE,4067.2,88,107447580,19751.79464,2020/1/22 9:45,4062.83,4064.885,1.674,-4.37
7216,2020/1/22 9:46,IF2006.CFE,4071.4,37,45188220,19741.85106,2020/1/22 9:46,4063.43,4063.13,7.556,-7.97
7217,2020/1/22 9:47,IF2006.CFE,4070.4,55,67165860,19738.2268,2020/1/22 9:47,4062.43,4062.93,7.788,-7.97
7218,2020/1/22 9:48,IF2006.CFE,4070,59,72013640,19744.11494,2020/1/22 9:48,4063.59,4063.01,9.152,-6.41
7219,2020/1/22 9:49,IF2006.CFE,4067,212,258410480,19763.52336,2020/1/22 9:49,4060.78,4062.185,7.586,-6.22
7220,2020/1/22 9:50,IF2006.CFE,4059.6,98,119399440,19759.38053,2020/1/22 9:50,4054.01,4057.395,1.132,-5.59
7221,2020/1/22 9:51,IF2006.CFE,4062,62,75577200,19745.77778,2020/1/22 9:51,4056.26,4055.135,4.416,-5.74
7222,2020/1/22 9:52,IF2006.CFE,4063.4,21,25603200,19740.08861,2020/1/22 9:52,4057.7,4056.98,6.366,-5.7
7223,2020/1/22 9:53,IF2006.CFE,4065.2,16,19503840,19738.16176,2020/1/22 9:53,4059.17,4058.435,8.01,-6.03
7224,2020/1/22 9:54,IF2006.CFE,4062,49,59713800,19723.56989,2020/1/22 9:54,4058.03,4058.6,4.988,-3.97
7225,2020/1/22 9:55,IF2006.CFE,4062,29,35348540,19714.81818,2020/1/22 9:55,4054.79,4056.41,6.232,-7.21
7226,2020/1/22 9:56,IF2006.CFE,4062.4,64,77956920,19710.04348,2020/1/22 9:56,4055.37,4055.08,8.654,-7.03
7227,2020/1/22 9:57,IF2006.CFE,4059.8,128,155782780,19713.83333,2020/1/22 9:57,4051.48,4053.425,8.232,-8.32
7228,2020/1/22 9:58,IF2006.CFE,4054.8,96,116741160,19749.01053,2020/1/22 9:58,4049.06,4050.27,4.156,-5.74
7229,2020/1/22 9:59,IF2006.CFE,4054,41,49892580,19742.07767,2020/1/22 9:59,4047.14,4048.1,3.43,-6.86
7230,2020/1/22 10:00,IF2006.CFE,4058.2,48,58508940,19748.22523,2020/1/22 10:00,4050.17,4048.655,5.718,-8.03
7231,2020/1/22 10:01,IF2006.CFE,4065.2,74,90280980,19760.80189,2020/1/22 10:01,4055,4052.585,9.924,-10.2
7232,2020/1/22 10:02,IF2006.CFE,4069,40,48813600,19746.64286,2020/1/22 10:02,4061.04,4058.02,10.182,-7.96
7233,2020/1/22 10:03,IF2006.CFE,4068,50,61016860,19733.93902,2020/1/22 10:03,4063.03,4062.035,6.47,-4.97
7234,2020/1/22 10:04,IF2006.CFE,4069,75,91539960,19716.26364,2020/1/22 10:04,4064.85,4063.94,5.852,-4.15
7235,2020/1/22 10:05,IF2006.CFE,4071,166,202690620,19681.84483,2020/1/22 10:05,4063.73,4064.29,7.854,-7.27
7236,2020/1/22 10:06,IF2006.CFE,4069.6,36,43934580,19678.45455,2020/1/22 10:06,4063.09,4063.41,6.634,-6.51
7237,2020/1/22 10:07,IF2006.CFE,4067.4,27,32952780,19683.88095,2020/1/22 10:07,4061.03,4062.06,4.63,-6.37
7238,2020/1/22 10:08,IF2006.CFE,4069,16,19538880,19686.01408,2020/1/22 10:08,4062.13,4061.58,7.22,-6.87
7239,2020/1/22 10:09,IF2006.CFE,4071.4,23,28065420,19689.21569,2020/1/22 10:09,4063.87,4063,10.028,-7.53
7240,2020/1/22 10:10,IF2006.CFE,4067.6,12,14647920,19691.23944,2020/1/22 10:10,4058.78,4061.325,6.178,-8.82
7241,2020/1/22 10:11,IF2006.CFE,4070.2,22,26847960,19692.28395,2020/1/22 10:11,4061.05,4059.915,8.316,-9.15
7242,2020/1/22 10:12,IF2006.CFE,4068.4,15,18321000,19696.59155,2020/1/22 10:12,4061.28,4061.165,6.826,-7.12
7243,2020/1/22 10:13,IF2006.CFE,4072.2,23,28080060,19692.92079,2020/1/22 10:13,4064.44,4062.86,9.924,-7.76
7244,2020/1/22 10:14,IF2006.CFE,4065.6,32,39041220,19692.02174,2020/1/22 10:14,4062.32,4063.38,2.732,-3.28
7245,2020/1/22 10:15,IF2006.CFE,4067,26,31737000,19685.56667,2020/1/22 10:15,4062.29,4062.305,3.528,-4.71
7246,2020/1/22 10:16,IF2006.CFE,4070.4,23,28086000,19680.68605,2020/1/22 10:16,4064.01,4063.15,6.368,-6.39
7247,2020/1/22 10:17,IF2006.CFE,4071.8,46,56235000,19678.37931,2020/1/22 10:17,4064.3,4064.155,6.062,-7.5
7248,2020/1/22 10:18,IF2006.CFE,4076,81,99081760,19683.59406,2020/1/22 10:18,4067.24,4065.77,8.022,-8.76
7249,2020/1/22 10:19,IF2006.CFE,4082,36,44047380,19691.03158,2020/1/22 10:19,4070.85,4069.045,11.21,-11.15
7250,2020/1/22 10:20,IF2006.CFE,4079.4,34,41640540,19692.18447,2020/1/22 10:20,4073.49,4072.17,6.152,-5.91
7251,2020/1/22 10:21,IF2006.CFE,4085,27,33074880,19693.06316,2020/1/22 10:21,4078.07,4075.78,9.22,-6.93
7252,2020/1/22 10:22,IF2006.CFE,4081.8,26,31859940,19692.9375,2020/1/22 10:22,4076.59,4077.33,4.422,-5.21
7253,2020/1/22 10:23,IF2006.CFE,4084,20,24499440,19695.42708,2020/1/22 10:23,4079.9,4078.245,5.376,-4.1
7254,2020/1/22 10:24,IF2006.CFE,4084.4,12,14699340,19692.75281,2020/1/22 10:24,4078.84,4079.37,5.792,-5.56
7255,2020/1/22 10:25,IF2006.CFE,4082,13,15919260,19696.59375,2020/1/22 10:25,4079.72,4079.28,3.08,-2.28
7256,2020/1/22 10:26,IF2006.CFE,4081,23,28169460,19694.56944,2020/1/22 10:26,4077.99,4078.855,2.29,-3.01
7257,2020/1/22 10:27,IF2006.CFE,4082.8,11,13474500,19683.56897,2020/1/22 10:27,4078.15,4078.07,3.808,-4.65
7258,2020/1/22 10:28,IF2006.CFE,4083.6,11,13475880,19682.32075,2020/1/22 10:28,4078.85,4078.5,5.138,-4.75
