,datetime,code,open,volume,amt,open_interest,index,index_smooth
5181,2020/1/9 13:21,IF2006.CFE,4170.6,7,8756340,16246.54795,4158.56,4156.017029
5182,2020/1/9 13:22,IF2006.CFE,4169,29,36260840,16244.54386,4158.97,4156.057741
5183,2020/1/9 13:23,IF2006.CFE,4167.8,5,6251280,16236.45455,4158.01,4156.099916
5184,2020/1/9 13:24,IF2006.CFE,4168.2,5,6253140,16236.64151,4157.35,4156.141297
5185,2020/1/9 13:25,IF2006.CFE,4168.8,8,10004340,16240.49057,4157.4,4156.179833
5186,2020/1/9 13:26,IF2006.CFE,4168.2,13,16256340,16243.09259,4157.26,4156.222385
5187,2020/1/9 13:27,IF2006.CFE,4168.4,5,6251160,16245.46667,4157.17,4156.256234
5188,2020/1/9 13:28,IF2006.CFE,4167.2,13,16252440,16250.47368,4156.82,4156.259791
5189,2020/1/9 13:29,IF2006.CFE,4168.2,16,20000100,16254.32653,4156.01,4156.259791
5190,2020/1/9 13:30,IF2006.CFE,4166,6,7496220,16258.31707,4156.01,4156.258117
5191,2020/1/9 13:31,IF2006.CFE,4163.8,5,6246300,16260.03846,4153.88,4156.247531
5192,2020/1/9 13:32,IF2006.CFE,4163.8,9,11243340,16259.90698,4153.43,4156.242469
5193,2020/1/9 13:33,IF2006.CFE,4163.6,13,16236540,16260.8875,4153.08,4156.228703
5194,2020/1/9 13:34,IF2006.CFE,4162.8,3,3747180,16262,4153.07,4156.202385
5195,2020/1/9 13:35,IF2006.CFE,4165,5,6251160,16262.66216,4153.43,4156.161004
5196,2020/1/9 13:36,IF2006.CFE,4168.4,3,3751740,16264.18519,4154.53,4156.120544
5197,2020/1/9 13:37,IF2006.CFE,4168.2,3,3750660,16265.06122,4155.48,4156.087741
5198,2020/1/9 13:38,IF2006.CFE,4168,12,15004080,16264.09756,4155.73,4156.067741
5199,2020/1/9 13:39,IF2006.CFE,4168,1,1250400,16265.36842,4156.33,4156.05636
5200,2020/1/9 13:40,IF2006.CFE,4168,2,2501280,16266.89091,4156.76,4156.049623
5201,2020/1/9 13:41,IF2006.CFE,4168,1,1250400,16269,4156.97,4156.047573
5202,2020/1/9 13:42,IF2006.CFE,4168,3,3751320,16270.57576,4157.46,4156.050418
5203,2020/1/9 13:43,IF2006.CFE,4168.4,6,7503480,16270.36842,4158.32,4156.064393
5204,2020/1/9 13:44,IF2006.CFE,4167.8,7,8749020,16271.55319,4158.85,4156.074268
5205,2020/1/9 13:45,IF2006.CFE,4165.4,4,5000520,16272.16418,4158.02,4156.086276
5206,2020/1/9 13:46,IF2006.CFE,4167,5,6252480,16275.20833,4158.39,4156.116695
5207,2020/1/9 13:47,IF2006.CFE,4168,4,5002920,16276.88889,4158.51,4156.146192
5208,2020/1/9 13:48,IF2006.CFE,4169.2,4,5003040,16274.04918,4159.05,4156.174895
5209,2020/1/9 13:49,IF2006.CFE,4169.2,14,17500560,16276.8,4159.77,4156.194393
5210,2020/1/9 13:50,IF2006.CFE,4166,3,3750900,16277.2623,4157.61,4156.213975
5211,2020/1/9 13:51,IF2006.CFE,4167,3,3751260,16277,4158.61,4156.240502
5212,2020/1/9 13:52,IF2006.CFE,4168.2,4,5000580,16278.67568,4158.88,4156.263222
5213,2020/1/9 13:53,IF2006.CFE,4167.8,4,5000460,16278.93023,4160.02,4156.286904
5214,2020/1/9 13:54,IF2006.CFE,4166.6,4,4997760,16278.51111,4159.47,4156.317992
5215,2020/1/9 13:55,IF2006.CFE,4164.4,8,9994740,16279.35897,4157.54,4156.347866
5216,2020/1/9 13:56,IF2006.CFE,4163.8,9,11241240,16280.91111,4156.94,4156.379916
5217,2020/1/9 13:57,IF2006.CFE,4162.4,3,3746580,16281.2963,4156.02,4156.385272
5218,2020/1/9 13:58,IF2006.CFE,4163.4,4,4997460,16283.4375,4155.29,4156.378745
5219,2020/1/9 13:59,IF2006.CFE,4165.4,2,2499300,16284.8,4155.83,4156.366569
5220,2020/1/9 14:00,IF2006.CFE,4165,2,2499420,16286,4155.63,4156.356987
5221,2020/1/9 14:01,IF2006.CFE,4165.4,0,0,16286,4155.8,4156.36
5222,2020/1/9 14:02,IF2006.CFE,4165.4,5,6246600,16287.62162,4155.75,4156.36569
5223,2020/1/9 14:03,IF2006.CFE,4164.4,24,30007680,16294.06,4155.22,4156.375607
5224,2020/1/9 14:04,IF2006.CFE,4169.8,9,11255820,16298.875,4157.25,4156.381381
5225,2020/1/9 14:05,IF2006.CFE,4167.6,2,2500740,16300,4157.03,4156.384686
5226,2020/1/9 14:06,IF2006.CFE,4167.8,2,2500260,16301.7907,4157.58,4156.400795
5227,2020/1/9 14:07,IF2006.CFE,4166.8,1,1249620,16302.09375,4157.18,4156.427071
5228,2020/1/9 14:08,IF2006.CFE,4165.4,0,0,16303,4156.31,4156.464686
5229,2020/1/9 14:09,IF2006.CFE,4165.4,4,5000460,16303,4156.83,4156.506904
5230,2020/1/9 14:10,IF2006.CFE,4167,2,2500680,16303.21569,4156.81,4156.548619
5231,2020/1/9 14:11,IF2006.CFE,4168,11,13747320,16305.74603,4157.95,4156.596025
5232,2020/1/9 14:12,IF2006.CFE,4164.4,8,9994560,16307.94737,4155.9,4156.644184
5233,2020/1/9 14:13,IF2006.CFE,4163.8,3,3748560,16308.41304,4155.09,4156.690795
5234,2020/1/9 14:14,IF2006.CFE,4165.4,23,28731420,16318.7377,4155.02,4156.742552
5235,2020/1/9 14:15,IF2006.CFE,4162,15,18722820,16322.72,4153.01,4156.790962
5236,2020/1/9 14:16,IF2006.CFE,4159.8,10,12475800,16328.49296,4151.84,4156.820795
5237,2020/1/9 14:17,IF2006.CFE,4157.4,15,18705660,16326.38889,4150.46,4156.84272
5238,2020/1/9 14:18,IF2006.CFE,4156.4,17,21200280,16330.66216,4149.02,4156.860209
5239,2020/1/9 14:19,IF2006.CFE,4157,9,11226840,16336.76087,4148.79,4156.876025
5240,2020/1/9 14:20,IF2006.CFE,4159.2,11,13730160,16332.7,4149.92,4156.893264
5241,2020/1/9 14:21,IF2006.CFE,4161,10,12482220,16331.91379,4151.74,4156.90636
5242,2020/1/9 14:22,IF2006.CFE,4160.8,5,6241260,16332.05263,4152.36,4156.914477
5243,2020/1/9 14:23,IF2006.CFE,4160.2,4,4992240,16332.27273,4152.24,4156.914519
5244,2020/1/9 14:24,IF2006.CFE,4160.4,7,8735880,16331.26531,4152.41,4156.917406
5245,2020/1/9 14:25,IF2006.CFE,4159.8,4,4991280,16328.75556,4151.98,4156.921715
5246,2020/1/9 14:26,IF2006.CFE,4159,7,8736180,16331.76744,4151.67,4156.921213
5247,2020/1/9 14:27,IF2006.CFE,4161,6,7490400,16333.93103,4152.15,4156.924812
5248,2020/1/9 14:28,IF2006.CFE,4161.6,3,3745440,16336,4152.56,4156.940042
5249,2020/1/9 14:29,IF2006.CFE,4161.6,9,11239320,16335.40625,4152.98,4156.958326
5250,2020/1/9 14:30,IF2006.CFE,4163.2,8,9999060,16335.0597,4153.99,4156.976067
5251,2020/1/9 14:31,IF2006.CFE,4166.4,9,11250360,16334.28235,4156.43,4157.001548
5252,2020/1/9 14:32,IF2006.CFE,4167,3,3750720,16335.72308,4158.1,4157.031674
5253,2020/1/9 14:33,IF2006.CFE,4167,4,4999680,16337.38,4158.46,4157.069498
5254,2020/1/9 14:34,IF2006.CFE,4166.2,13,16251900,16338.92,4159.08,4157.120962
5255,2020/1/9 14:35,IF2006.CFE,4167.8,6,7502340,16342.42857,4160.59,4157.166067
5256,2020/1/9 14:36,IF2006.CFE,4167.8,17,21265800,16341.01449,4161.51,4157.210837
5257,2020/1/9 14:37,IF2006.CFE,4171.6,17,21270180,16341.73239,4162.37,4157.257782
5258,2020/1/9 14:38,IF2006.CFE,4171,11,13759500,16343.7,4163.4,4157.302594
5259,2020/1/9 14:39,IF2006.CFE,4169,9,11256780,16343.67797,4163.05,4157.348285
5260,2020/1/9 14:40,IF2006.CFE,4168.2,8,10002540,16348.46939,4162.53,4157.39431
5261,2020/1/9 14:41,IF2006.CFE,4167.8,17,21261780,16352.24194,4162.26,4157.437364
5262,2020/1/9 14:42,IF2006.CFE,4170.4,4,5003520,16355.68519,4163.13,4157.483389
5263,2020/1/9 14:43,IF2006.CFE,4168.8,8,10007220,16355.95745,4164.51,4157.508201
5264,2020/1/9 14:44,IF2006.CFE,4170,9,11254860,16356.14545,4164.74,4157.535983
5265,2020/1/9 14:45,IF2006.CFE,4168,12,14996880,16359.5,4164.55,4157.565105
5266,2020/1/9 14:46,IF2006.CFE,4165.6,11,13750380,16362.55814,4160.56,4157.594728
5267,2020/1/9 14:47,IF2006.CFE,4167.2,6,7501020,16367.94,4161.69,4157.635439
5268,2020/1/9 14:48,IF2006.CFE,4167.2,9,11249640,16369.59574,4162.07,4157.691339
5269,2020/1/9 14:49,IF2006.CFE,4166,13,16252560,16371.56,4162.2,4157.74795
5270,2020/1/9 14:50,IF2006.CFE,4167.8,7,8748480,16380.275,4162.84,4157.807699
5271,2020/1/9 14:51,IF2006.CFE,4166.4,13,16246020,16383.63492,4162.62,4157.85477
5272,2020/1/9 14:52,IF2006.CFE,4166,7,8750400,16384.11628,4161.86,4157.90795
5273,2020/1/9 14:53,IF2006.CFE,4166.8,3,3750420,16385,4162.13,4157.959623
5274,2020/1/9 14:54,IF2006.CFE,4167.6,16,20009100,16389.39474,4162.47,4158.010418
5275,2020/1/9 14:55,IF2006.CFE,4169.2,33,41275620,16407.10127,4163.21,4158.064059
5276,2020/1/9 14:56,IF2006.CFE,4169.2,8,10004460,16412.24324,4162.92,4158.119038
5277,2020/1/9 14:57,IF2006.CFE,4169,21,26262660,16418.71429,4162.98,4158.174686
5278,2020/1/9 14:58,IF2006.CFE,4169.8,22,27520680,16434.84444,4163.46,4158.2259
5279,2020/1/9 14:59,IF2006.CFE,4169,21,26266920,16438.02041,4163.46,4158.275063
5280,2020/1/10 9:30,IF2006.CFE,4184,106,133189460,16411.46847,4177.58,4158.312218
5281,2020/1/10 9:31,IF2006.CFE,4188,71,89164160,16367.4,4179.54,4158.346527
5282,2020/1/10 9:32,IF2006.CFE,4184.4,42,52726620,16343.28409,4176.37,4158.381213
5283,2020/1/10 9:33,IF2006.CFE,4185.6,47,58950660,16326.4375,4175.15,4158.407322
5284,2020/1/10 9:34,IF2006.CFE,4176.8,61,76485960,16286.21569,4170.69,4158.433598
5285,2020/1/10 9:35,IF2006.CFE,4180.8,47,58945860,16245.28916,4174.37,4158.456402
5286,2020/1/10 9:36,IF2006.CFE,4179.2,22,27584460,16241.35714,4171.71,4158.478285
5287,2020/1/10 9:37,IF2006.CFE,4178,44,55136080,16225.84956,4169.84,4158.500377
5288,2020/1/10 9:38,IF2006.CFE,4179,5,6266640,16223.84783,4165.92,4158.523096
5289,2020/1/10 9:39,IF2006.CFE,4178,23,28813140,16219.17895,4165.1,4158.543515
5290,2020/1/10 9:40,IF2006.CFE,4174.2,29,36331740,16210,4163.86,4158.556109
5291,2020/1/10 9:41,IF2006.CFE,4177,10,12533640,16201.23077,4161.28,4158.555146
5292,2020/1/10 9:42,IF2006.CFE,4177.4,8,10027440,16200.9403,4163.79,4158.55364
5293,2020/1/10 9:43,IF2006.CFE,4178,9,11277300,16198.71264,4165.77,4158.546946
5294,2020/1/10 9:44,IF2006.CFE,4176.8,35,43833420,16201.25287,4164.59,4158.538494
5295,2020/1/10 9:45,IF2006.CFE,4173.4,58,72604800,16201.34,4162.16,4158.537071
5296,2020/1/10 9:46,IF2006.CFE,4173,16,20035260,16202.23,4160.52,4158.536904
5297,2020/1/10 9:47,IF2006.CFE,4175.4,33,41316780,16204.29348,4161.65,4158.532218
5298,2020/1/10 9:48,IF2006.CFE,4172.8,10,12519180,16206.40278,4160.94,4158.52272
5299,2020/1/10 9:49,IF2006.CFE,4174,16,20043840,16205.21538,4163.26,4158.504895
5300,2020/1/10 9:50,IF2006.CFE,4176.8,12,15040560,16206.81356,4166.38,4158.480335
5301,2020/1/10 9:51,IF2006.CFE,4178,18,22552620,16205.18293,4169.44,4158.45477
5302,2020/1/10 9:52,IF2006.CFE,4176,6,7518600,16202.4375,4166.11,4158.431925
5303,2020/1/10 9:53,IF2006.CFE,4177.2,3,3759180,16203.64286,4167.14,4158.407782
5304,2020/1/10 9:54,IF2006.CFE,4176.2,7,8770140,16203.67532,4167.25,4158.378703
5305,2020/1/10 9:55,IF2006.CFE,4176.8,9,11279880,16200.78462,4166.55,4158.345063
5306,2020/1/10 9:56,IF2006.CFE,4178.8,28,35079780,16203.18182,4168.5,4158.31046
5307,2020/1/10 9:57,IF2006.CFE,4174.8,20,25042680,16208.73611,4166.21,4158.280126
5308,2020/1/10 9:58,IF2006.CFE,4174.4,9,11271660,16209.13793,4163.77,4158.251883
5309,2020/1/10 9:59,IF2006.CFE,4174,15,18777840,16208.65079,4163.85,4158.221506
5310,2020/1/10 10:00,IF2006.CFE,4172.6,36,45049440,16209.82558,4161.68,4158.202594
5311,2020/1/10 10:01,IF2006.CFE,4172.8,8,10015020,16207.01389,4158.31,4158.18841
5312,2020/1/10 10:02,IF2006.CFE,4173.4,19,23778480,16206.39726,4158.87,4158.179372
5313,2020/1/10 10:03,IF2006.CFE,4171.8,14,17518560,16205.14085,4157.47,4158.173347
5314,2020/1/10 10:04,IF2006.CFE,4171,57,71293860,16211.68421,4155.76,4158.165523
5315,2020/1/10 10:05,IF2006.CFE,4168.8,24,30024600,16215.12987,4153.99,4158.157824
5316,2020/1/10 10:06,IF2006.CFE,4169.4,19,23766780,16211.2619,4154.5,4158.14749
5317,2020/1/10 10:07,IF2006.CFE,4171.4,5,6256680,16211.72727,4155.02,4158.137071
5318,2020/1/10 10:08,IF2006.CFE,4171.8,8,10011780,16211.86,4156.86,4158.126025
5319,2020/1/10 10:09,IF2006.CFE,4172,20,25019160,16209.55357,4158.61,4158.112259
5320,2020/1/10 10:10,IF2006.CFE,4169,12,15011040,16201.11475,4157.99,4158.096276
5321,2020/1/10 10:11,IF2006.CFE,4170.2,11,13764300,16198.19565,4157.18,4158.075983
5322,2020/1/10 10:12,IF2006.CFE,4172,18,22529160,16191.66129,4158.33,4158.054686
5323,2020/1/10 10:13,IF2006.CFE,4172,40,50024520,16189.71429,4160.58,4158.034561
5324,2020/1/10 10:14,IF2006.CFE,4168,23,28758960,16178.125,4159.43,4158.023724
5325,2020/1/10 10:15,IF2006.CFE,4167.6,21,26260920,16174.85333,4158.77,4158.018368
5326,2020/1/10 10:16,IF2006.CFE,4170.6,6,7505760,16177.05376,4161.08,4158.015481
5327,2020/1/10 10:17,IF2006.CFE,4169.2,11,13760040,16174.81579,4160.81,4158.007992
5328,2020/1/10 10:18,IF2006.CFE,4168.8,12,15005820,16170.40278,4161.42,4157.98887
5329,2020/1/10 10:19,IF2006.CFE,4168,13,16261620,16167.06579,4159.37,4157.978033
5330,2020/1/10 10:20,IF2006.CFE,4170.8,11,13764060,16165.28571,4159.92,4157.964184
5331,2020/1/10 10:21,IF2006.CFE,4171.4,5,6256080,16164.46512,4160.18,4157.953975
5332,2020/1/10 10:22,IF2006.CFE,4169.8,2,2502060,16164.97368,4160.35,4157.941506
5333,2020/1/10 10:23,IF2006.CFE,4170.6,5,6258600,16166.72727,4159.97,4157.928577
5334,2020/1/10 10:24,IF2006.CFE,4172.6,8,10011360,16165.80435,4161.26,4157.923473
5335,2020/1/10 10:25,IF2006.CFE,4172.2,9,11263980,16164.30556,4161,4157.921423
5336,2020/1/10 10:26,IF2006.CFE,4171.2,12,15007620,16163.45714,4161.49,4157.919749
5337,2020/1/10 10:27,IF2006.CFE,4168.2,42,52502160,16165.26786,4158.89,4157.918368
5338,2020/1/10 10:28,IF2006.CFE,4166.4,25,31248540,16163.30435,4157.25,4157.915397
5339,2020/1/10 10:29,IF2006.CFE,4166.4,52,64978080,16173.46429,4156.49,4157.911841
5340,2020/1/10 10:30,IF2006.CFE,4165.6,7,8751240,16179.875,4155.21,4157.913598
5341,2020/1/10 10:31,IF2006.CFE,4168.4,5,6254460,16180.21818,4156.06,4157.93205
5342,2020/1/10 10:32,IF2006.CFE,4168.4,4,5002620,16181,4156.63,4157.960167
5343,2020/1/10 10:33,IF2006.CFE,4169.6,9,11256600,16179.97917,4157.62,4157.98
5344,2020/1/10 10:34,IF2006.CFE,4169.4,2,2500980,16179,4156.82,4158.000126
5345,2020/1/10 10:35,IF2006.CFE,4168.2,6,7505520,16179.87302,4156.64,4158.012971
5346,2020/1/10 10:36,IF2006.CFE,4170,6,7507620,16180.40351,4157.3,4158.016234
5347,2020/1/10 10:37,IF2006.CFE,4172.2,9,11264400,16182.29851,4158.36,4158.026611
5348,2020/1/10 10:38,IF2006.CFE,4171,4,5005860,16185,4159.84,4158.035983
5349,2020/1/10 10:39,IF2006.CFE,4171,3,3754140,16184.54545,4160.46,4158.047531
5350,2020/1/10 10:40,IF2006.CFE,4172,11,13767000,16182.47619,4161.12,4158.049205
5351,2020/1/10 10:41,IF2006.CFE,4172.8,10,12513780,16180.85714,4161.62,4158.062887
5352,2020/1/10 10:42,IF2006.CFE,4170.6,3,3753300,16181,4160.71,4158.078075
5353,2020/1/10 10:43,IF2006.CFE,4170.4,5,6257640,16182.73846,4160.16,4158.095481
5354,2020/1/10 10:44,IF2006.CFE,4172.2,14,17510700,16186.68627,4160.52,4158.124226
5355,2020/1/10 10:45,IF2006.CFE,4168.8,28,34999260,16196.75309,4158.83,4158.159247
5356,2020/1/10 10:46,IF2006.CFE,4166.2,6,7500000,16201.80263,4154.19,4158.213054
5357,2020/1/10 10:47,IF2006.CFE,4166,28,34981080,16203.27692,4152.74,4158.279498
5358,2020/1/10 10:48,IF2006.CFE,4165,15,18749520,16203.63636,4151.9,4158.345356
5359,2020/1/10 10:49,IF2006.CFE,4168,7,8747820,16201.58209,4152.88,4158.40954
5360,2020/1/10 10:50,IF2006.CFE,4164.8,6,7498320,16200.94643,4153.42,4158.468536
5361,2020/1/10 10:51,IF2006.CFE,4165.4,9,11246520,16197.02273,4153.54,4158.529205
5362,2020/1/10 10:52,IF2006.CFE,4164.8,4,4998840,16198.76812,4153.47,4158.592343
5363,2020/1/10 10:53,IF2006.CFE,4165.6,13,16245180,16201.3,4152.95,4158.650251
5364,2020/1/10 10:54,IF2006.CFE,4165.8,20,24992580,16207.60494,4153.21,4158.709038
5365,2020/1/10 10:55,IF2006.CFE,4166.4,4,4997880,16212.78571,4152.96,4158.763054
5366,2020/1/10 10:56,IF2006.CFE,4165.4,7,8751960,16212.81538,4151.28,4158.814686
5367,2020/1/10 10:57,IF2006.CFE,4168,5,6253740,16212.65079,4150.95,4158.861883
5368,2020/1/10 10:58,IF2006.CFE,4169,8,10005420,16216.2619,4152.72,4158.910209
5369,2020/1/10 10:59,IF2006.CFE,4168.4,6,7505580,16219,4152.63,4158.955774
5370,2020/1/10 11:00,IF2006.CFE,4169.4,6,7504620,16218.82927,4153.6,4158.996862
5371,2020/1/10 11:01,IF2006.CFE,4170.4,12,15011340,16217.525,4155.14,4159.034142
5372,2020/1/10 11:02,IF2006.CFE,4169.4,5,6257100,16216.38095,4156.62,4159.072176
5373,2020/1/10 11:03,IF2006.CFE,4171.8,10,12516780,16218.9375,4157.95,4159.10728
5374,2020/1/10 11:04,IF2006.CFE,4173,25,31307220,16222.62338,4158.65,4159.138661
5375,2020/1/10 11:05,IF2006.CFE,4175,12,15025380,16227.44898,4159.59,4159.168996
5376,2020/1/10 11:06,IF2006.CFE,4173,6,7512120,16232.09375,4159.49,4159.199874
5377,2020/1/10 11:07,IF2006.CFE,4173.2,12,15018840,16234.92308,4159.68,4159.23159
5378,2020/1/10 11:08,IF2006.CFE,4171.6,3,3754680,16239.18367,4158.74,4159.263598
5379,2020/1/10 11:09,IF2006.CFE,4171,7,8756640,16241.21429,4158.62,4159.298577
5380,2020/1/10 11:10,IF2006.CFE,4168.8,5,6259200,16243.03896,4158.08,4159.334351
5381,2020/1/10 11:11,IF2006.CFE,4172.6,3,3755520,16244.05405,4159.5,4159.361799
5382,2020/1/10 11:12,IF2006.CFE,4172.8,19,23769600,16248.6092,4160.4,4159.377824
5383,2020/1/10 11:13,IF2006.CFE,4170.2,4,5003640,16251.37975,4156.61,4159.388159
5384,2020/1/10 11:14,IF2006.CFE,4169.4,4,5002860,16251.06897,4157.63,4159.398159
5385,2020/1/10 11:15,IF2006.CFE,4169.6,6,7509480,16253.35484,4157.73,4159.422343
5386,2020/1/10 11:16,IF2006.CFE,4172.2,9,11266020,16256.52941,4157.82,4159.438033
5387,2020/1/10 11:17,IF2006.CFE,4172.8,11,13770720,16261.19231,4158.83,4159.453933
5388,2020/1/10 11:18,IF2006.CFE,4173.2,23,28791660,16266.71765,4159.55,4159.46523
5389,2020/1/10 11:19,IF2006.CFE,4173,7,8761560,16272.03175,4159.43,4159.464979
5390,2020/1/10 11:20,IF2006.CFE,4170.8,18,22512540,16278.60563,4159.24,4159.464895
5391,2020/1/10 11:21,IF2006.CFE,4169.4,10,12508740,16282.03774,4156.7,4159.463138
5392,2020/1/10 11:22,IF2006.CFE,4169,4,5003340,16280.66667,4156.78,4159.459038
5393,2020/1/10 11:23,IF2006.CFE,4169.6,8,10013880,16279.68,4156.92,4159.454393
5394,2020/1/10 11:24,IF2006.CFE,4172.4,2,2503200,16281,4157.8,4159.450126
5395,2020/1/10 11:25,IF2006.CFE,4171.6,0,0,16281,4158.03,4159.447531
5396,2020/1/10 11:26,IF2006.CFE,4171.6,4,5005260,16281.64865,4158.35,4159.44523
5397,2020/1/10 11:27,IF2006.CFE,4170.4,2,2502180,16281.60526,4157.93,4159.444184
5398,2020/1/10 11:28,IF2006.CFE,4170,6,7505160,16283,4158.03,4159.443305
5399,2020/1/10 11:29,IF2006.CFE,4169.4,10,12505320,16284.19565,4157.51,4159.383347
5400,2020/1/10 13:00,IF2006.CFE,4167.4,6,7501500,16282.8,4157.4,4159.314895
5401,2020/1/10 13:01,IF2006.CFE,4168.4,2,2501220,16283.95455,4157.18,4159.271632
5402,2020/1/10 13:02,IF2006.CFE,4168.6,0,0,16284,4157.63,4159.242552
5403,2020/1/10 13:03,IF2006.CFE,4168.6,1,1250220,16284,4155.91,4159.218577
5404,2020/1/10 13:04,IF2006.CFE,4167.4,0,0,16284,4155.74,4159.157908
5405,2020/1/10 13:05,IF2006.CFE,4167.4,1,1250640,16284.19149,4155.88,4159.118243
5406,2020/1/10 13:06,IF2006.CFE,4168.8,1,1250640,16285.875,4156.86,4159.091674
5407,2020/1/10 13:07,IF2006.CFE,4168.8,8,10002180,16287.1087,4156.63,4159.074059
5408,2020/1/10 13:08,IF2006.CFE,4167.6,9,11250540,16287.58621,4156.47,4159.057029
5409,2020/1/10 13:09,IF2006.CFE,4166.2,5,6249600,16288.57143,4155.52,4159.04477
5410,2020/1/10 13:10,IF2006.CFE,4166,7,8747280,16292.72973,4155.05,4159.030879
5411,2020/1/10 13:11,IF2006.CFE,4165,8,9995880,16296.57447,4152.76,4159.019456
5412,2020/1/10 13:12,IF2006.CFE,4165,5,6248100,16300.8,4152.09,4158.990962
5413,2020/1/10 13:13,IF2006.CFE,4164.2,6,7497360,16304.96667,4151.28,4158.968159
5414,2020/1/10 13:14,IF2006.CFE,4165,7,8749200,16309.22951,4151.4,4158.962427
5415,2020/1/10 13:15,IF2006.CFE,4168,4,5001000,16311.09756,4152.63,4158.967238
5416,2020/1/10 13:16,IF2006.CFE,4166,2,2499480,16311.75862,4153.08,4158.962301
5417,2020/1/10 13:17,IF2006.CFE,4165.4,4,4998180,16314,4152.66,4158.955649
5418,2020/1/10 13:18,IF2006.CFE,4165,1,1249680,16315.91176,4151.99,4158.929958
5419,2020/1/10 13:19,IF2006.CFE,4165.6,1,1250400,16316,4152.22,4158.880167
5420,2020/1/10 13:20,IF2006.CFE,4168,2,2500140,16317.21429,4152.69,4158.814895
5421,2020/1/10 13:21,IF2006.CFE,4167,6,7497180,16317.84783,4152.86,4158.777824
5422,2020/1/10 13:22,IF2006.CFE,4164.4,29,36220260,16333.14925,4152.55,4158.720502
5423,2020/1/10 13:23,IF2006.CFE,4162.6,16,19982460,16341.17568,4151.58,4158.669079
5424,2020/1/10 13:24,IF2006.CFE,4162,12,14982360,16347.71698,4150.45,4158.623724
5425,2020/1/10 13:25,IF2006.CFE,4162.8,4,4996200,16348.62791,4149.22,4158.569331
5426,2020/1/10 13:26,IF2006.CFE,4163.4,8,9993720,16348.67442,4148.9,4158.527866
5427,2020/1/10 13:27,IF2006.CFE,4165,8,9991980,16350.25,4149.57,4158.499163
5428,2020/1/10 13:28,IF2006.CFE,4162.6,4,4994520,16354.18182,4149.26,4158.473431
5429,2020/1/10 13:29,IF2006.CFE,4161.8,8,9990900,16354.41379,4148.75,4158.452134
5430,2020/1/10 13:30,IF2006.CFE,4163.8,3,3746940,16354.95918,4149.36,4158.444519
5431,2020/1/10 13:31,IF2006.CFE,4163,1,1248900,16355,4150.04,4158.421841
5432,2020/1/10 13:32,IF2006.CFE,4163,9,11241900,16359.30769,4150.92,4158.398285
5433,2020/1/10 13:33,IF2006.CFE,4163.8,5,6245220,16363.30769,4151.63,4158.369205
5434,2020/1/10 13:34,IF2006.CFE,4163.4,8,9995640,16363.93056,4151.56,4158.358954
5435,2020/1/10 13:35,IF2006.CFE,4165.8,1,1250100,16365.08,4152.69,4158.348368
5436,2020/1/10 13:36,IF2006.CFE,4167,3,3750300,16366,4153.01,4158.340586
5437,2020/1/10 13:37,IF2006.CFE,4167.8,5,6251100,16368.04878,4153.24,4158.332343
5438,2020/1/10 13:38,IF2006.CFE,4167.8,3,3749820,16369.96774,4153.69,4158.319247
5439,2020/1/10 13:39,IF2006.CFE,4166.2,1,1249440,16370,4153.47,4158.313054
5440,2020/1/10 13:40,IF2006.CFE,4164.8,2,2498100,16371.25424,4153.15,4158.314937
5441,2020/1/10 13:41,IF2006.CFE,4163.6,2,2499600,16371.5,4152.61,4158.319456
5442,2020/1/10 13:42,IF2006.CFE,4166.2,0,0,16372,4153.23,4158.302552
5443,2020/1/10 13:43,IF2006.CFE,4166.2,7,8752260,16372.51923,4154.04,4158.291172
5444,2020/1/10 13:44,IF2006.CFE,4168.4,5,6252480,16374.36667,4155.43,4158.285481
5445,2020/1/10 13:45,IF2006.CFE,4168.2,6,7502640,16374.2549,4157.11,4158.275732
5446,2020/1/10 13:46,IF2006.CFE,4168.2,7,8751960,16373.34375,4157.82,4158.26272
5447,2020/1/10 13:47,IF2006.CFE,4167.8,1,1250280,16374.87097,4157.26,4158.240042
5448,2020/1/10 13:48,IF2006.CFE,4167.6,0,0,16375,4155.2,4158.222469
5449,2020/1/10 13:49,IF2006.CFE,4167.6,17,21249400,16374.61111,4155.02,4158.209958
5450,2020/1/10 13:50,IF2006.CFE,4166.6,2,2500200,16374,4155.3,4158.202385
5451,2020/1/10 13:51,IF2006.CFE,4167.4,3,3751440,16374,4156.44,4158.193222
5452,2020/1/10 13:52,IF2006.CFE,4168.4,8,9999780,16375.46296,4157.04,4158.191464
5453,2020/1/10 13:53,IF2006.CFE,4166.8,0,0,16378,4156.38,4158.195063
5454,2020/1/10 13:54,IF2006.CFE,4168.8,4,5001420,16378.05,4156.32,4158.205146
5455,2020/1/10 13:55,IF2006.CFE,4167.2,1,1250220,16378,4156.45,4158.209916
5456,2020/1/10 13:56,IF2006.CFE,4167.4,4,4999080,16377.65385,4155.62,4158.224059
5457,2020/1/10 13:57,IF2006.CFE,4165.6,5,6250680,16375.53659,4154.96,4158.244017
5458,2020/1/10 13:58,IF2006.CFE,4167.4,2,2500020,16374,4155.12,4158.270628
5459,2020/1/10 13:59,IF2006.CFE,4166.4,7,8755200,16375.1875,4154.78,4158.302259
5460,2020/1/10 14:00,IF2006.CFE,4169.2,14,17524560,16377.31343,4156.22,4158.329456
