datetime,IF2012,IF2009,spread,index
2020/8/4 14:20,4675.4,4729.4,-54.0,4777.03
2020/8/4 14:21,4679.0,4731.6,-52.6,4774.49
2020/8/4 14:22,4684.0,4737.4,-53.4,4775.0
2020/8/4 14:23,4677.6,4731.4,-53.8,4776.7
2020/8/4 14:24,4675.4,4730.0,-54.6,4777.7
2020/8/4 14:25,4673.6,4726.2,-52.6,4776.06
2020/8/4 14:26,4670.8,4723.4,-52.6,4774.34
2020/8/4 14:27,4672.4,4726.2,-53.8,4770.69
2020/8/4 14:28,4669.4,4723.4,-54.0,4767.72
2020/8/4 14:29,4675.0,4727.0,-52.0,4764.33
2020/8/4 14:30,4676.4,4730.4,-54.0,4764.74
2020/8/4 14:31,4676.8,4730.8,-54.0,4772.56
2020/8/4 14:32,4676.8,4732.4,-55.6,4773.25
2020/8/4 14:33,4677.2,4731.8,-54.6,4771.99
2020/8/4 14:34,4675.8,4728.4,-52.6,4772.23
2020/8/4 14:35,4674.4,4728.8,-54.4,4769.58
2020/8/4 14:36,4680.8,4734.6,-53.8,4769.06
2020/8/4 14:37,4682.2,4734.8,-52.6,4771.28
2020/8/4 14:38,4680.0,4735.0,-55.0,4772.23
2020/8/4 14:39,4682.4,4736.0,-53.6,4772.76
2020/8/4 14:40,4677.8,4732.8,-55.0,4773.92
2020/8/4 14:41,4679.8,4732.6,-52.8,4771.83
2020/8/4 14:42,4679.0,4733.8,-54.8,4771.8
2020/8/4 14:43,4676.4,4730.8,-54.4,4771.25
2020/8/4 14:44,4676.4,4730.8,-54.4,4770.45
2020/8/4 14:45,4678.2,4732.4,-54.2,4769.03
2020/8/4 14:46,4670.0,4723.8,-53.8,4769.18
2020/8/4 14:47,4671.4,4725.2,-53.8,4766.75
2020/8/4 14:48,4667.8,4721.6,-53.8,4763.88
2020/8/4 14:49,4669.2,4723.8,-54.6,4760.81
2020/8/4 14:50,4674.8,4730.0,-55.2,4760.85
2020/8/4 14:51,4676.2,4730.0,-53.8,4765.93
2020/8/4 14:52,4676.8,4730.8,-54.0,4767.59
2020/8/4 14:53,4676.6,4731.0,-54.4,4769.29
2020/8/4 14:54,4676.6,4729.8,-53.2,4770.34
2020/8/4 14:55,4678.0,4732.0,-54.0,4771.7
2020/8/4 14:56,4679.0,4733.8,-54.8,4773.06
2020/8/4 14:57,4678.0,4733.2,-55.2,4774.36
2020/8/4 14:58,4678.4,4733.4,-55.0,4774.6
2020/8/4 14:59,4679.0,4732.2,-53.2,4774.6
2020/8/5 9:30,4670.4,4721.8,-51.4,4761.76
2020/8/5 9:31,4663.0,4716.4,-53.4,4750.02
2020/8/5 9:32,4661.0,4715.4,-54.4,4744.75
2020/8/5 9:33,4658.4,4711.4,-53.0,4743.72
2020/8/5 9:34,4662.4,4717.4,-55.0,4742.74
2020/8/5 9:35,4654.8,4707.8,-53.0,4751.28
2020/8/5 9:36,4643.0,4694.8,-51.8,4748.65
2020/8/5 9:37,4646.6,4701.2,-54.6,4735.92
2020/8/5 9:38,4643.0,4695.0,-52.0,4741.09
2020/8/5 9:39,4638.0,4690.6,-52.6,4743.91
2020/8/5 9:40,4648.2,4699.4,-51.2,4740.17
2020/8/5 9:41,4644.0,4696.2,-52.2,4748.59
2020/8/5 9:42,4643.2,4697.6,-54.4,4748.45
2020/8/5 9:43,4645.8,4697.6,-51.8,4746.71
2020/8/5 9:44,4640.8,4694.0,-53.2,4749.93
2020/8/5 9:45,4634.2,4686.4,-52.2,4748.78
2020/8/5 9:46,4633.2,4686.4,-53.2,4737.13
2020/8/5 9:47,4639.2,4691.0,-51.8,4734.48
2020/8/5 9:48,4636.0,4688.0,-52.0,4741.47
2020/8/5 9:49,4635.4,4687.6,-52.2,4739.37
2020/8/5 9:50,4642.8,4694.0,-51.2,4736.41
2020/8/5 9:51,4641.0,4693.2,-52.2,4744.78
2020/8/5 9:52,4635.8,4688.2,-52.4,4743.64
2020/8/5 9:53,4628.6,4680.8,-52.2,4742.28
2020/8/5 9:54,4618.6,4671.8,-53.2,4736.39
2020/8/5 9:55,4616.0,4666.6,-50.6,4726.76
2020/8/5 9:56,4619.8,4670.8,-51.0,4719.98
2020/8/5 9:57,4610.8,4664.6,-53.8,4720.97
2020/8/5 9:58,4608.0,4660.0,-52.0,4716.44
2020/8/5 9:59,4609.6,4659.6,-50.0,4715.39
2020/8/5 10:00,4618.2,4672.2,-54.0,4716.98
2020/8/5 10:01,4613.2,4665.4,-52.2,4724.16
2020/8/5 10:02,4601.4,4652.6,-51.2,4718.85
2020/8/5 10:03,4598.8,4652.2,-53.4,4717.24
2020/8/5 10:04,4607.8,4660.0,-52.2,4712.4
2020/8/5 10:05,4612.0,4665.0,-53.0,4714.14
2020/8/5 10:06,4617.2,4671.0,-53.8,4716.87
2020/8/5 10:07,4616.0,4668.0,-52.0,4726.61
2020/8/5 10:08,4618.0,4669.4,-51.4,4722.92
2020/8/5 10:09,4618.8,4669.4,-50.6,4723.16
2020/8/5 10:10,4624.8,4677.0,-52.2,4725.62
2020/8/5 10:11,4622.6,4674.0,-51.4,4733.38
2020/8/5 10:12,4623.2,4673.2,-50.0,4727.99
2020/8/5 10:13,4630.4,4683.8,-53.4,4731.93
2020/8/5 10:14,4631.6,4683.2,-51.6,4739.27
2020/8/5 10:15,4629.4,4681.8,-52.4,4741.74
2020/8/5 10:16,4623.6,4676.8,-53.2,4738.39
2020/8/5 10:17,4629.8,4682.6,-52.8,4734.84
2020/8/5 10:18,4625.6,4677.8,-52.2,4735.56
2020/8/5 10:19,4633.4,4685.2,-51.8,4735.25
2020/8/5 10:20,4634.2,4686.2,-52.0,4736.46
2020/8/5 10:21,4636.8,4690.6,-53.8,4740.92
2020/8/5 10:22,4641.0,4692.8,-51.8,4742.81
2020/8/5 10:23,4643.4,4694.6,-51.2,4747.74
2020/8/5 10:24,4637.2,4690.2,-53.0,4750.31
2020/8/5 10:25,4643.6,4694.6,-51.0,4748.23
2020/8/5 10:26,4643.6,4694.2,-50.6,4750.42
2020/8/5 10:27,4642.0,4693.4,-51.4,4751.44
2020/8/5 10:28,4645.8,4697.0,-51.2,4750.25
2020/8/5 10:29,4646.8,4698.4,-51.6,4752.6
2020/8/5 10:30,4645.0,4696.2,-51.2,4753.39
2020/8/5 10:31,4640.4,4692.0,-51.6,4755.11
2020/8/5 10:32,4635.2,4688.8,-53.6,4751.29
2020/8/5 10:33,4629.2,4683.8,-54.6,4750.07
2020/8/5 10:34,4630.8,4684.6,-53.8,4744.55
2020/8/5 10:35,4630.4,4684.0,-53.6,4741.83
2020/8/5 10:36,4633.6,4688.0,-54.4,4739.81
2020/8/5 10:37,4643.6,4698.0,-54.4,4741.5
2020/8/5 10:38,4642.6,4697.8,-55.2,4750.57
2020/8/5 10:39,4648.2,4703.0,-54.8,4751.67
2020/8/5 10:40,4651.8,4707.4,-55.6,4752.06
2020/8/5 10:41,4649.6,4703.8,-54.2,4753.61
2020/8/5 10:42,4649.4,4703.8,-54.4,4754.92
2020/8/5 10:43,4654.8,4709.6,-54.8,4755.11
2020/8/5 10:44,4653.6,4708.4,-54.8,4758.42
2020/8/5 10:45,4651.8,4707.8,-56.0,4760.4
2020/8/5 10:46,4657.6,4713.2,-55.6,4759.87
2020/8/5 10:47,4656.8,4710.2,-53.4,4761.96
2020/8/5 10:48,4656.2,4709.4,-53.2,4763.2
2020/8/5 10:49,4646.0,4700.0,-54.0,4762.83
2020/8/5 10:50,4646.2,4701.6,-55.4,4762.78
2020/8/5 10:51,4648.0,4702.0,-54.0,4761.79
2020/8/5 10:52,4653.6,4708.2,-54.6,4758.38
2020/8/5 10:53,4649.8,4702.8,-53.0,4758.38
2020/8/5 10:54,4646.0,4701.2,-55.2,4757.06
2020/8/5 10:55,4652.4,4704.8,-52.4,4756.19
2020/8/5 10:56,4645.8,4700.0,-54.2,4757.57
2020/8/5 10:57,4645.4,4697.2,-51.8,4755.82
2020/8/5 10:58,4642.8,4699.6,-56.8,4753.26
2020/8/5 10:59,4651.6,4707.8,-56.2,4750.06
2020/8/5 11:00,4652.0,4706.6,-54.6,4753.64
2020/8/5 11:01,4644.0,4697.8,-53.8,4755.33
2020/8/5 11:02,4645.0,4699.4,-54.4,4754.12
2020/8/5 11:03,4648.6,4702.0,-53.4,4752.29
2020/8/5 11:04,4650.2,4703.2,-53.0,4753.4
2020/8/5 11:05,4652.8,4707.0,-54.2,4755.21
2020/8/5 11:06,4648.8,4702.8,-54.0,4757.61
2020/8/5 11:07,4651.8,4705.6,-53.8,4757.72
2020/8/5 11:08,4650.2,4704.6,-54.4,4758.53
2020/8/5 11:09,4657.0,4711.0,-54.0,4759.29
2020/8/5 11:10,4659.0,4711.6,-52.6,4761.68
2020/8/5 11:11,4657.0,4710.4,-53.4,4766.09
2020/8/5 11:12,4655.4,4710.0,-54.6,4765.03
2020/8/5 11:13,4653.0,4707.6,-54.6,4764.84
2020/8/5 11:14,4659.8,4714.6,-54.8,4764.38
2020/8/5 11:15,4656.8,4710.6,-53.8,4765.85
2020/8/5 11:16,4658.0,4712.6,-54.6,4767.41
2020/8/5 11:17,4652.8,4706.6,-53.8,4768.1
2020/8/5 11:18,4650.8,4705.2,-54.4,4764.95
2020/8/5 11:19,4652.4,4707.0,-54.6,4762.99
2020/8/5 11:20,4665.0,4718.8,-53.8,4763.65
2020/8/5 11:21,4672.4,4725.4,-53.0,4765.79
2020/8/5 11:22,4675.0,4730.6,-55.6,4772.22
2020/8/5 11:23,4670.8,4726.0,-55.2,4777.73
2020/8/5 11:24,4671.0,4727.6,-56.6,4776.73
2020/8/5 11:25,4672.0,4728.8,-56.8,4777.54
2020/8/5 11:26,4673.0,4728.6,-55.6,4778.57
2020/8/5 11:27,4672.0,4728.2,-56.2,4779.81
2020/8/5 11:28,4679.8,4734.6,-54.8,4779.95
2020/8/5 11:29,4683.6,4739.8,-56.2,4781.79
2020/8/5 13:00,4670.2,4726.4,-56.2,4784.47
2020/8/5 13:01,4676.2,4732.0,-55.8,4779.74
2020/8/5 13:02,4670.4,4726.2,-55.8,4780.08
2020/8/5 13:03,4666.6,4721.8,-55.2,4781.85
2020/8/5 13:04,4666.2,4723.0,-56.8,4779.11
2020/8/5 13:05,4664.8,4720.4,-55.6,4777.87
2020/8/5 13:06,4664.8,4720.4,-55.6,4773.84
2020/8/5 13:07,4673.2,4727.4,-54.2,4773.5
2020/8/5 13:08,4670.4,4723.8,-53.4,4776.89
2020/8/5 13:09,4676.2,4729.8,-53.6,4778.04
2020/8/5 13:10,4677.6,4730.6,-53.0,4778.55
2020/8/5 13:11,4675.8,4729.2,-53.4,4779.83
2020/8/5 13:12,4671.8,4726.8,-55.0,4781.29
2020/8/5 13:13,4673.6,4727.8,-54.2,4778.11
2020/8/5 13:14,4674.2,4729.0,-54.8,4776.77
2020/8/5 13:15,4673.6,4726.8,-53.2,4776.9
2020/8/5 13:16,4676.8,4731.4,-54.6,4777.41
2020/8/5 13:17,4674.4,4730.4,-56.0,4780.0
2020/8/5 13:18,4675.0,4730.0,-55.0,4781.11
2020/8/5 13:19,4673.4,4728.0,-54.6,4782.17
2020/8/5 13:20,4671.2,4726.0,-54.8,4781.97
2020/8/5 13:21,4665.2,4719.0,-53.8,4779.72
2020/8/5 13:22,4661.0,4714.2,-53.2,4774.48
2020/8/5 13:23,4659.8,4713.8,-54.0,4770.78
2020/8/5 13:24,4650.6,4705.0,-54.4,4768.16
2020/8/5 13:25,4650.4,4704.0,-53.6,4764.67
2020/8/5 13:26,4652.8,4705.8,-53.0,4757.95
2020/8/5 13:27,4649.2,4703.2,-54.0,4759.74
2020/8/5 13:28,4649.0,4703.0,-54.0,4760.24
2020/8/5 13:29,4649.4,4704.6,-55.2,4760.11
2020/8/5 13:30,4654.0,4709.8,-55.8,4761.63
2020/8/5 13:31,4654.6,4708.0,-53.4,4764.12
2020/8/5 13:32,4647.0,4700.8,-53.8,4764.29
2020/8/5 13:33,4649.0,4703.0,-54.0,4759.58
2020/8/5 13:34,4652.0,4704.8,-52.8,4759.72
2020/8/5 13:35,4653.2,4708.2,-55.0,4759.93
2020/8/5 13:36,4651.6,4706.0,-54.4,4760.93
2020/8/5 13:37,4654.0,4708.4,-54.4,4762.03
2020/8/5 13:38,4655.8,4711.6,-55.8,4761.49
2020/8/5 13:39,4659.4,4715.6,-56.2,4763.22
2020/8/5 13:40,4658.2,4714.8,-56.6,4767.88
2020/8/5 13:41,4662.2,4716.2,-54.0,4768.92
2020/8/5 13:42,4660.0,4717.2,-57.2,4771.37
2020/8/5 13:43,4658.0,4714.4,-56.4,4771.02
2020/8/5 13:44,4659.2,4712.8,-53.6,4769.03
2020/8/5 13:45,4658.2,4715.8,-57.6,4769.3
2020/8/5 13:46,4661.4,4717.2,-55.8,4769.61
2020/8/5 13:47,4666.4,4722.8,-56.4,4770.41
2020/8/5 13:48,4669.0,4726.4,-57.4,4771.02
2020/8/5 13:49,4667.8,4725.0,-57.2,4773.64
2020/8/5 13:50,4664.2,4721.0,-56.8,4775.13
2020/8/5 13:51,4663.8,4720.4,-56.6,4774.65
2020/8/5 13:52,4659.0,4716.4,-57.4,4771.93
2020/8/5 13:53,4660.2,4716.6,-56.4,4769.63
2020/8/5 13:54,4661.6,4718.0,-56.4,4768.86
2020/8/5 13:55,4663.4,4719.4,-56.0,4768.05
2020/8/5 13:56,4661.0,4717.0,-56.0,4768.33
2020/8/5 13:57,4663.0,4716.2,-53.2,4767.43
2020/8/5 13:58,4658.0,4711.2,-53.2,4767.39
2020/8/5 13:59,4655.4,4710.8,-55.4,4765.74
2020/8/5 14:00,4650.0,4703.8,-53.8,4764.08
2020/8/5 14:01,4647.0,4703.6,-56.6,4759.17
2020/8/5 14:02,4650.4,4708.8,-58.4,4757.77
2020/8/5 14:03,4657.0,4712.2,-55.2,4759.81
2020/8/5 14:04,4662.2,4718.2,-56.0,4760.79
2020/8/5 14:05,4664.4,4719.8,-55.4,4762.24
2020/8/5 14:06,4661.4,4717.8,-56.4,4767.54
2020/8/5 14:07,4661.4,4717.2,-55.8,4767.65
2020/8/5 14:08,4657.0,4712.6,-55.6,4766.77
2020/8/5 14:09,4658.0,4713.6,-55.6,4765.86
2020/8/5 14:10,4659.0,4715.6,-56.6,4764.59
2020/8/5 14:11,4649.2,4704.6,-55.4,4764.86
2020/8/5 14:12,4647.4,4702.0,-54.6,4759.21
2020/8/5 14:13,4650.4,4706.4,-56.0,4756.14
2020/8/5 14:14,4653.8,4710.0,-56.2,4757.82
2020/8/5 14:15,4658.8,4714.6,-55.8,4758.8
2020/8/5 14:16,4656.4,4712.0,-55.6,4761.84
2020/8/5 14:17,4650.4,4706.6,-56.2,4762.36
2020/8/5 14:18,4648.2,4704.4,-56.2,4762.3
2020/8/5 14:19,4650.2,4705.2,-55.0,4760.4
2020/8/5 14:20,4653.0,4709.4,-56.4,4760.1
2020/8/5 14:21,4659.0,4714.2,-55.2,4760.39
2020/8/5 14:22,4656.2,4712.6,-56.4,4764.35
2020/8/5 14:23,4655.8,4711.2,-55.4,4766.59
2020/8/5 14:24,4660.0,4717.4,-57.4,4766.77
2020/8/5 14:25,4657.8,4716.0,-58.2,4767.01
2020/8/5 14:26,4655.6,4712.4,-56.8,4769.16
2020/8/5 14:27,4655.0,4712.6,-57.6,4769.97
2020/8/5 14:28,4652.0,4709.6,-57.6,4767.95
2020/8/5 14:29,4655.8,4713.2,-57.4,4767.69
2020/8/5 14:30,4659.2,4715.8,-56.6,4768.21
2020/8/5 14:31,4661.0,4717.4,-56.4,4769.4
2020/8/5 14:32,4658.0,4715.4,-57.4,4771.22
2020/8/5 14:33,4660.2,4717.4,-57.2,4771.91
2020/8/5 14:34,4660.6,4718.8,-58.2,4771.04
2020/8/5 14:35,4656.6,4712.4,-55.8,4772.25
2020/8/5 14:36,4651.0,4709.4,-58.4,4766.67
2020/8/5 14:37,4653.0,4710.0,-57.0,4764.93
2020/8/5 14:38,4653.0,4709.0,-56.0,4764.55
2020/8/5 14:39,4654.8,4712.0,-57.2,4764.2
2020/8/5 14:40,4656.6,4711.6,-55.0,4764.41
2020/8/5 14:41,4653.0,4711.2,-58.2,4765.96
2020/8/5 14:42,4656.4,4713.6,-57.2,4765.96
2020/8/5 14:43,4657.0,4717.2,-60.2,4766.63
2020/8/5 14:44,4660.0,4718.0,-58.0,4767.35
2020/8/5 14:45,4663.0,4721.2,-58.2,4769.32
2020/8/5 14:46,4663.4,4721.0,-57.6,4771.34
2020/8/5 14:47,4665.0,4722.8,-57.8,4772.63
2020/8/5 14:48,4667.8,4725.0,-57.2,4774.16
2020/8/5 14:49,4667.0,4724.6,-57.6,4774.75
2020/8/5 14:50,4669.0,4726.8,-57.8,4775.18
2020/8/5 14:51,4667.0,4724.4,-57.4,4775.19
2020/8/5 14:52,4667.6,4724.2,-56.6,4775.8
2020/8/5 14:53,4663.8,4720.2,-56.4,4775.97
2020/8/5 14:54,4664.0,4719.4,-55.4,4775.86
2020/8/5 14:55,4664.4,4720.2,-55.8,4775.88
2020/8/5 14:56,4663.4,4720.8,-57.4,4776.1
2020/8/5 14:57,4659.0,4715.8,-56.8,4777.31
2020/8/5 14:58,4658.2,4715.4,-57.2,4777.42
2020/8/5 14:59,4660.8,4716.0,-55.2,4777.42
2020/8/6 9:30,4672.2,4727.2,-55.0,4779.24
2020/8/6 9:31,4668.2,4727.0,-58.8,4780.61
2020/8/6 9:32,4667.2,4725.2,-58.0,4776.92
2020/8/6 9:33,4670.2,4728.8,-58.6,4780.7
2020/8/6 9:34,4676.8,4734.0,-57.2,4778.31
2020/8/6 9:35,4689.6,4745.6,-56.0,4774.74
2020/8/6 9:36,4683.4,4739.4,-56.0,4785.87
2020/8/6 9:37,4668.0,4723.8,-55.8,4785.47
2020/8/6 9:38,4670.0,4727.2,-57.2,4775.91
2020/8/6 9:39,4663.4,4718.6,-55.2,4780.06
2020/8/6 9:40,4651.4,4708.6,-57.2,4776.13
2020/8/6 9:41,4655.0,4712.4,-57.4,4767.97
2020/8/6 9:42,4646.0,4704.4,-58.4,4771.73
2020/8/6 9:43,4640.8,4697.4,-56.6,4761.47
2020/8/6 9:44,4638.6,4694.2,-55.6,4756.42
2020/8/6 9:45,4633.2,4689.2,-56.0,4760.57
2020/8/6 9:46,4642.0,4695.8,-53.8,4750.7
2020/8/6 9:47,4641.4,4697.0,-55.6,4757.44
2020/8/6 9:48,4646.2,4703.8,-57.6,4757.24
2020/8/6 9:49,4651.2,4705.4,-54.2,4762.42
2020/8/6 9:50,4651.4,4706.6,-55.2,4766.17
2020/8/6 9:51,4649.4,4705.8,-56.4,4769.81
2020/8/6 9:52,4646.8,4703.0,-56.2,4768.79
2020/8/6 9:53,4647.0,4701.0,-54.0,4768.45
2020/8/6 9:54,4643.2,4697.8,-54.6,4765.07
2020/8/6 9:55,4634.0,4687.6,-53.6,4767.46
2020/8/6 9:56,4634.0,4687.4,-53.4,4757.37
2020/8/6 9:57,4637.8,4693.4,-55.6,4756.11
2020/8/6 9:58,4638.6,4694.0,-55.4,4759.96
2020/8/6 9:59,4633.4,4689.2,-55.8,4758.13
2020/8/6 10:00,4636.4,4692.4,-56.0,4754.2
2020/8/6 10:01,4642.0,4699.2,-57.2,4751.93
2020/8/6 10:02,4648.6,4701.6,-53.0,4758.07
2020/8/6 10:03,4644.0,4699.8,-55.8,4761.49
2020/8/6 10:04,4643.6,4698.2,-54.6,4762.44
2020/8/6 10:05,4636.4,4690.8,-54.4,4761.2
2020/8/6 10:06,4634.4,4689.0,-54.6,4754.81
2020/8/6 10:07,4633.6,4689.8,-56.2,4755.31
2020/8/6 10:08,4637.0,4693.4,-56.4,4754.92
2020/8/6 10:09,4626.0,4679.4,-53.4,4757.81
2020/8/6 10:10,4627.0,4680.6,-53.6,4750.56
2020/8/6 10:11,4629.0,4684.4,-55.4,4746.2
2020/8/6 10:12,4631.4,4686.0,-54.6,4747.07
2020/8/6 10:13,4638.6,4694.4,-55.8,4749.26
2020/8/6 10:14,4637.8,4689.8,-52.0,4758.46
2020/8/6 10:15,4640.2,4694.2,-54.0,4755.71
2020/8/6 10:16,4636.0,4690.6,-54.6,4758.21
2020/8/6 10:17,4632.8,4689.0,-56.2,4757.2
2020/8/6 10:18,4632.4,4686.6,-54.2,4751.36
2020/8/6 10:19,4634.0,4687.4,-53.4,4749.16
2020/8/6 10:20,4641.0,4693.8,-52.8,4749.48
2020/8/6 10:21,4636.6,4691.2,-54.6,4753.06
2020/8/6 10:22,4637.8,4692.6,-54.8,4753.32
2020/8/6 10:23,4637.6,4692.6,-55.0,4752.66
2020/8/6 10:24,4638.0,4691.8,-53.8,4753.81
2020/8/6 10:25,4633.0,4683.6,-50.6,4754.86
2020/8/6 10:26,4628.6,4680.8,-52.2,4747.71
2020/8/6 10:27,4623.6,4676.0,-52.4,4743.53
2020/8/6 10:28,4624.0,4677.6,-53.6,4738.72
2020/8/6 10:29,4616.0,4668.6,-52.6,4736.27
2020/8/6 10:30,4610.8,4664.6,-53.8,4734.34
2020/8/6 10:31,4616.4,4669.2,-52.8,4729.56
2020/8/6 10:32,4619.8,4675.0,-55.2,4729.67
2020/8/6 10:33,4623.8,4676.6,-52.8,4736.57
2020/8/6 10:34,4618.2,4672.4,-54.2,4740.47
2020/8/6 10:35,4614.0,4670.0,-56.0,4736.79
2020/8/6 10:36,4613.6,4668.6,-55.0,4732.81
2020/8/6 10:37,4616.8,4671.4,-54.6,4732.07
2020/8/6 10:38,4624.6,4676.8,-52.2,4732.11
2020/8/6 10:39,4618.0,4673.8,-55.8,4733.56
2020/8/6 10:40,4614.4,4670.0,-55.6,4735.12
2020/8/6 10:41,4611.4,4669.0,-57.6,4733.03
2020/8/6 10:42,4613.0,4668.0,-55.0,4731.28
2020/8/6 10:43,4604.4,4660.8,-56.4,4728.98
2020/8/6 10:44,4601.2,4657.0,-55.8,4721.14
2020/8/6 10:45,4600.6,4655.8,-55.2,4717.87
2020/8/6 10:46,4593.0,4646.4,-53.4,4714.07
2020/8/6 10:47,4594.0,4650.0,-56.0,4711.07
2020/8/6 10:48,4600.6,4657.8,-57.2,4712.61
2020/8/6 10:49,4603.2,4659.2,-56.0,4714.26
2020/8/6 10:50,4602.8,4658.6,-55.8,4718.36
2020/8/6 10:51,4606.4,4661.0,-54.6,4722.02
2020/8/6 10:52,4603.0,4657.8,-54.8,4722.65
2020/8/6 10:53,4595.4,4649.8,-54.4,4719.2
2020/8/6 10:54,4591.0,4645.0,-54.0,4716.91
2020/8/6 10:55,4596.4,4652.4,-56.0,4713.13
2020/8/6 10:56,4581.8,4636.0,-54.2,4714.85
2020/8/6 10:57,4574.6,4627.8,-53.2,4707.82
2020/8/6 10:58,4571.6,4625.0,-53.4,4701.54
2020/8/6 10:59,4577.4,4628.0,-50.6,4696.64
2020/8/6 11:00,4567.2,4618.8,-51.6,4696.45
2020/8/6 11:01,4584.0,4639.6,-55.6,4691.37
2020/8/6 11:02,4582.8,4636.0,-53.2,4703.85
2020/8/6 11:03,4589.2,4644.6,-55.4,4704.59
2020/8/6 11:04,4585.6,4642.2,-56.6,4705.92
2020/8/6 11:05,4594.4,4647.2,-52.8,4707.02
2020/8/6 11:06,4593.2,4648.4,-55.2,4707.38
2020/8/6 11:07,4602.6,4655.8,-53.2,4708.92
2020/8/6 11:08,4607.0,4661.0,-54.0,4717.69
2020/8/6 11:09,4605.8,4663.0,-57.2,4720.82
2020/8/6 11:10,4611.8,4662.6,-50.8,4719.59
2020/8/6 11:11,4607.4,4659.4,-52.0,4724.97
2020/8/6 11:12,4612.2,4666.0,-53.8,4722.23
2020/8/6 11:13,4607.0,4660.0,-53.0,4724.5
2020/8/6 11:14,4614.0,4666.0,-52.0,4724.5
2020/8/6 11:15,4610.4,4662.0,-51.6,4723.82
2020/8/6 11:16,4608.0,4659.2,-51.2,4722.43
2020/8/6 11:17,4615.8,4668.4,-52.6,4720.55
2020/8/6 11:18,4620.0,4673.4,-53.4,4724.48
2020/8/6 11:19,4618.8,4673.2,-54.4,4727.34
2020/8/6 11:20,4626.6,4677.8,-51.2,4732.26
2020/8/6 11:21,4622.2,4674.2,-52.0,4735.62
2020/8/6 11:22,4621.2,4674.6,-53.4,4733.0
2020/8/6 11:23,4627.2,4678.2,-51.0,4733.84
2020/8/6 11:24,4624.6,4678.2,-53.6,4733.7
2020/8/6 11:25,4622.6,4676.4,-53.8,4732.67
2020/8/6 11:26,4622.4,4676.2,-53.8,4731.82
2020/8/6 11:27,4629.8,4682.6,-52.8,4728.46
2020/8/6 11:28,4628.6,4681.0,-52.4,4732.26
2020/8/6 11:29,4626.4,4680.0,-53.6,4732.44
2020/8/6 13:00,4617.2,4670.0,-52.8,4735.13
2020/8/6 13:01,4617.6,4670.4,-52.8,4730.43
2020/8/6 13:02,4619.6,4672.8,-53.2,4728.83
2020/8/6 13:03,4614.4,4670.0,-55.6,4728.26
2020/8/6 13:04,4606.8,4662.8,-56.0,4729.06
2020/8/6 13:05,4609.6,4663.4,-53.8,4724.06
2020/8/6 13:06,4608.0,4664.0,-56.0,4723.7
2020/8/6 13:07,4613.0,4670.0,-57.0,4724.87
2020/8/6 13:08,4624.4,4678.8,-54.4,4726.51
2020/8/6 13:09,4625.6,4682.0,-56.4,4734.69
2020/8/6 13:10,4627.6,4682.4,-54.8,4737.0
2020/8/6 13:11,4629.6,4684.8,-55.2,4737.59
2020/8/6 13:12,4626.8,4680.4,-53.6,4739.09
2020/8/6 13:13,4628.2,4683.0,-54.8,4740.29
2020/8/6 13:14,4624.2,4678.8,-54.6,4740.38
2020/8/6 13:15,4620.6,4675.6,-55.0,4739.7
2020/8/6 13:16,4615.8,4671.0,-55.2,4737.87
2020/8/6 13:17,4617.8,4674.4,-56.6,4733.09
2020/8/6 13:18,4619.4,4677.2,-57.8,4732.54
2020/8/6 13:19,4614.0,4669.4,-55.4,4736.19
2020/8/6 13:20,4615.4,4671.8,-56.4,4732.66
2020/8/6 13:21,4615.2,4670.8,-55.6,4731.64
2020/8/6 13:22,4619.0,4673.4,-54.4,4731.77
2020/8/6 13:23,4616.6,4673.6,-57.0,4731.09
2020/8/6 13:24,4614.0,4669.6,-55.6,4731.59
2020/8/6 13:25,4611.2,4667.4,-56.2,4731.09
2020/8/6 13:26,4612.2,4667.4,-55.2,4728.29
2020/8/6 13:27,4612.0,4667.2,-55.2,4726.17
2020/8/6 13:28,4613.4,4668.8,-55.4,4725.14
2020/8/6 13:29,4617.4,4669.8,-52.4,4724.64
2020/8/6 13:30,4618.0,4671.4,-53.4,4726.14
2020/8/6 13:31,4620.2,4673.0,-52.8,4727.55
2020/8/6 13:32,4612.2,4666.2,-54.0,4730.86
2020/8/6 13:33,4611.6,4665.8,-54.2,4728.71
2020/8/6 13:34,4610.6,4663.6,-53.0,4727.8
2020/8/6 13:35,4608.2,4663.2,-55.0,4727.26
2020/8/6 13:36,4599.0,4652.2,-53.2,4726.56
2020/8/6 13:37,4598.0,4651.8,-53.8,4721.9
2020/8/6 13:38,4598.0,4651.4,-53.4,4717.73
2020/8/6 13:39,4600.0,4654.0,-54.0,4716.3
2020/8/6 13:40,4598.2,4653.2,-55.0,4717.52
2020/8/6 13:41,4596.6,4651.0,-54.4,4715.67
2020/8/6 13:42,4594.4,4646.0,-51.6,4714.16
2020/8/6 13:43,4599.6,4650.8,-51.2,4712.29
2020/8/6 13:44,4599.0,4651.0,-52.0,4713.63
2020/8/6 13:45,4597.2,4650.6,-53.4,4716.34
2020/8/6 13:46,4600.0,4651.6,-51.6,4717.22
2020/8/6 13:47,4597.6,4649.8,-52.2,4718.82
2020/8/6 13:48,4598.0,4651.4,-53.4,4717.28
2020/8/6 13:49,4602.0,4655.4,-53.4,4716.45
2020/8/6 13:50,4601.6,4653.6,-52.0,4717.61
