,datetime,IF2009,IF2006,spread,avg3,avg5
2751,2020-04-09 11:21:00,3675.8,3725.8,-50.0,-53.0,-54.400000000000006
2752,2020-04-09 11:22:00,3676.0,3726.8,-50.8,-53.0,-54.400000000000006
2753,2020-04-09 11:23:00,3676.8,3727.0,-50.2,-53.0,-54.400000000000006
2754,2020-04-09 11:24:00,3675.6,3727.6,-52.0,-53.0,-54.400000000000006
2755,2020-04-09 11:25:00,3678.0,3729.0,-51.0,-53.0,-54.400000000000006
2756,2020-04-09 11:26:00,3678.0,3729.0,-51.0,-53.0,-54.400000000000006
2757,2020-04-09 11:27:00,3676.2,3726.8,-50.6,-53.0,-54.400000000000006
2758,2020-04-09 11:28:00,3677.8,3728.4,-50.6,-53.0,-54.400000000000006
2759,2020-04-09 11:29:00,3677.2,3729.2,-52.0,-53.0,-54.400000000000006
2760,2020-04-09 13:00:00,3679.0,3729.8,-50.8,-53.0,-54.400000000000006
2761,2020-04-09 13:01:00,3678.6,3730.2,-51.6,-53.0,-54.400000000000006
2762,2020-04-09 13:02:00,3680.4,3731.2,-50.8,-53.0,-54.400000000000006
2763,2020-04-09 13:03:00,3679.4,3730.8,-51.4,-53.0,-54.400000000000006
2764,2020-04-09 13:04:00,3679.6,3730.8,-51.2,-53.0,-54.400000000000006
2765,2020-04-09 13:05:00,3679.2,3731.6,-52.4,-53.0,-54.2
2766,2020-04-09 13:06:00,3681.2,3732.6,-51.4,-53.0,-54.2
2767,2020-04-09 13:07:00,3680.0,3730.0,-50.0,-52.800000000000004,-54.2
2768,2020-04-09 13:08:00,3678.8,3729.2,-50.4,-52.800000000000004,-54.2
2769,2020-04-09 13:09:00,3677.2,3728.2,-51.0,-52.800000000000004,-54.2
2770,2020-04-09 13:10:00,3678.2,3729.2,-51.0,-52.800000000000004,-54.2
2771,2020-04-09 13:11:00,3679.2,3730.4,-51.2,-52.800000000000004,-54.2
2772,2020-04-09 13:12:00,3680.2,3730.8,-50.6,-52.800000000000004,-54.2
2773,2020-04-09 13:13:00,3680.2,3730.6,-50.4,-52.800000000000004,-54.2
2774,2020-04-09 13:14:00,3678.0,3729.2,-51.2,-52.800000000000004,-54.2
2775,2020-04-09 13:15:00,3678.0,3728.2,-50.2,-52.800000000000004,-54.2
2776,2020-04-09 13:16:00,3677.8,3727.6,-49.8,-52.800000000000004,-54.2
2777,2020-04-09 13:17:00,3675.2,3726.4,-51.2,-52.800000000000004,-54.2
2778,2020-04-09 13:18:00,3675.0,3726.0,-51.0,-52.800000000000004,-54.2
2779,2020-04-09 13:19:00,3675.0,3725.0,-50.0,-52.800000000000004,-54.2
2780,2020-04-09 13:20:00,3673.6,3724.0,-50.4,-52.800000000000004,-54.2
2781,2020-04-09 13:21:00,3674.0,3723.6,-49.6,-52.800000000000004,-54.2
2782,2020-04-09 13:22:00,3673.8,3724.6,-50.8,-52.800000000000004,-54.2
2783,2020-04-09 13:23:00,3673.8,3724.8,-51.0,-52.800000000000004,-54.2
2784,2020-04-09 13:24:00,3675.0,3725.0,-50.0,-52.800000000000004,-54.2
2785,2020-04-09 13:25:00,3676.2,3726.6,-50.4,-52.800000000000004,-54.2
2786,2020-04-09 13:26:00,3677.8,3727.6,-49.8,-52.800000000000004,-54.2
2787,2020-04-09 13:27:00,3677.8,3728.8,-51.0,-52.800000000000004,-54.2
2788,2020-04-09 13:28:00,3678.4,3729.6,-51.2,-52.800000000000004,-54.2
2789,2020-04-09 13:29:00,3680.8,3730.6,-49.8,-52.800000000000004,-54.2
2790,2020-04-09 13:30:00,3678.8,3730.2,-51.4,-52.800000000000004,-54.2
2791,2020-04-09 13:31:00,3680.6,3731.6,-51.0,-52.800000000000004,-54.2
2792,2020-04-09 13:32:00,3680.0,3731.0,-51.0,-52.800000000000004,-54.2
2793,2020-04-09 13:33:00,3681.6,3732.4,-50.8,-52.800000000000004,-54.2
2794,2020-04-09 13:34:00,3681.0,3732.4,-51.4,-52.800000000000004,-54.2
2795,2020-04-09 13:35:00,3679.6,3730.2,-50.6,-52.800000000000004,-54.2
2796,2020-04-09 13:36:00,3679.8,3730.8,-51.0,-52.800000000000004,-54.2
2797,2020-04-09 13:37:00,3680.8,3732.2,-51.4,-52.800000000000004,-54.2
2798,2020-04-09 13:38:00,3681.6,3732.8,-51.2,-52.800000000000004,-54.2
2799,2020-04-09 13:39:00,3682.0,3733.6,-51.6,-52.800000000000004,-54.2
2800,2020-04-09 13:40:00,3683.0,3733.6,-50.6,-52.800000000000004,-54.2
2801,2020-04-09 13:41:00,3682.2,3733.6,-51.4,-52.800000000000004,-54.2
2802,2020-04-09 13:42:00,3681.8,3733.0,-51.2,-52.800000000000004,-54.2
2803,2020-04-09 13:43:00,3682.4,3733.4,-51.0,-52.800000000000004,-54.2
2804,2020-04-09 13:44:00,3685.0,3735.8,-50.8,-52.800000000000004,-54.2
2805,2020-04-09 13:45:00,3683.4,3734.6,-51.2,-52.800000000000004,-54.2
2806,2020-04-09 13:46:00,3683.0,3734.6,-51.6,-52.800000000000004,-54.2
2807,2020-04-09 13:47:00,3683.2,3734.6,-51.4,-52.800000000000004,-54.2
2808,2020-04-09 13:48:00,3682.2,3732.6,-50.4,-52.800000000000004,-54.0
2809,2020-04-09 13:49:00,3682.6,3732.8,-50.2,-52.6,-54.0
2810,2020-04-09 13:50:00,3681.0,3732.2,-51.2,-52.6,-54.0
2811,2020-04-09 13:51:00,3681.2,3732.4,-51.2,-52.6,-54.0
2812,2020-04-09 13:52:00,3679.2,3730.8,-51.6,-52.6,-54.0
2813,2020-04-09 13:53:00,3681.6,3732.2,-50.6,-52.6,-54.0
2814,2020-04-09 13:54:00,3681.8,3732.0,-50.2,-52.6,-54.0
2815,2020-04-09 13:55:00,3681.0,3732.2,-51.2,-52.6,-54.0
2816,2020-04-09 13:56:00,3683.8,3734.4,-50.6,-52.6,-54.0
2817,2020-04-09 13:57:00,3682.4,3734.0,-51.6,-52.6,-54.0
2818,2020-04-09 13:58:00,3684.4,3735.0,-50.6,-52.6,-54.0
2819,2020-04-09 13:59:00,3684.0,3735.0,-51.0,-52.6,-54.0
2820,2020-04-09 14:00:00,3685.4,3736.4,-51.0,-52.6,-54.0
2821,2020-04-09 14:01:00,3683.4,3734.0,-50.6,-52.6,-54.0
2822,2020-04-09 14:02:00,3683.6,3733.6,-50.0,-52.6,-54.0
2823,2020-04-09 14:03:00,3682.8,3732.8,-50.0,-52.6,-54.0
2824,2020-04-09 14:04:00,3684.2,3733.8,-49.6,-52.6,-54.0
2825,2020-04-09 14:05:00,3685.4,3736.4,-51.0,-52.6,-54.0
2826,2020-04-09 14:06:00,3684.6,3735.2,-50.6,-52.6,-54.0
2827,2020-04-09 14:07:00,3684.2,3734.6,-50.4,-52.6,-54.0
2828,2020-04-09 14:08:00,3685.0,3735.4,-50.4,-52.6,-54.0
2829,2020-04-09 14:09:00,3684.6,3735.0,-50.4,-52.6,-54.0
2830,2020-04-09 14:10:00,3682.0,3731.0,-49.0,-52.6,-54.0
2831,2020-04-09 14:11:00,3678.2,3728.6,-50.4,-52.6,-54.0
2832,2020-04-09 14:12:00,3680.0,3730.2,-50.2,-52.6,-54.0
2833,2020-04-09 14:13:00,3681.6,3730.2,-48.6,-52.6,-54.0
2834,2020-04-09 14:14:00,3680.0,3730.8,-50.8,-52.6,-54.0
2835,2020-04-09 14:15:00,3679.4,3729.8,-50.4,-52.6,-54.0
2836,2020-04-09 14:16:00,3680.0,3730.2,-50.2,-52.6,-54.0
2837,2020-04-09 14:17:00,3680.8,3731.4,-50.6,-52.6,-54.0
2838,2020-04-09 14:18:00,3685.6,3734.6,-49.0,-52.6,-54.0
2839,2020-04-09 14:19:00,3686.8,3737.8,-51.0,-52.6,-54.0
2840,2020-04-09 14:20:00,3686.2,3737.4,-51.2,-52.6,-54.0
2841,2020-04-09 14:21:00,3686.6,3736.2,-49.6,-52.6,-54.0
2842,2020-04-09 14:22:00,3686.6,3736.4,-49.8,-52.6,-54.0
2843,2020-04-09 14:23:00,3685.2,3736.2,-51.0,-52.6,-54.0
2844,2020-04-09 14:24:00,3683.6,3735.0,-51.4,-52.6,-54.0
2845,2020-04-09 14:25:00,3682.2,3733.2,-51.0,-52.6,-54.0
2846,2020-04-09 14:26:00,3682.6,3733.0,-50.4,-52.6,-54.0
2847,2020-04-09 14:27:00,3684.8,3734.4,-49.6,-52.6,-54.0
2848,2020-04-09 14:28:00,3683.2,3732.8,-49.6,-52.6,-54.0
2849,2020-04-09 14:29:00,3682.8,3732.2,-49.4,-52.6,-54.0
2850,2020-04-09 14:30:00,3678.4,3729.0,-50.6,-52.6,-54.0
2851,2020-04-09 14:31:00,3678.4,3728.2,-49.8,-52.6,-54.0
2852,2020-04-09 14:32:00,3677.0,3726.6,-49.6,-52.6,-54.0
2853,2020-04-09 14:33:00,3677.6,3727.4,-49.8,-52.6,-53.800000000000004
2854,2020-04-09 14:34:00,3676.6,3726.6,-50.0,-52.6,-53.800000000000004
2855,2020-04-09 14:35:00,3675.2,3725.8,-50.6,-52.6,-53.800000000000004
2856,2020-04-09 14:36:00,3674.8,3723.8,-49.0,-52.6,-53.800000000000004
2857,2020-04-09 14:37:00,3676.0,3726.0,-50.0,-52.6,-53.800000000000004
2858,2020-04-09 14:38:00,3677.2,3726.4,-49.2,-52.6,-53.800000000000004
2859,2020-04-09 14:39:00,3676.2,3726.4,-50.2,-52.6,-53.800000000000004
2860,2020-04-09 14:40:00,3674.8,3723.8,-49.0,-52.6,-53.800000000000004
2861,2020-04-09 14:41:00,3676.6,3726.2,-49.6,-52.6,-53.800000000000004
2862,2020-04-09 14:42:00,3676.8,3726.0,-49.2,-52.6,-53.800000000000004
2863,2020-04-09 14:43:00,3676.0,3725.2,-49.2,-52.6,-53.800000000000004
2864,2020-04-09 14:44:00,3675.8,3725.4,-49.6,-52.6,-53.800000000000004
2865,2020-04-09 14:45:00,3677.6,3726.8,-49.2,-52.6,-53.800000000000004
2866,2020-04-09 14:46:00,3678.6,3727.0,-48.4,-52.400000000000006,-53.800000000000004
2867,2020-04-09 14:47:00,3677.4,3727.0,-49.6,-52.400000000000006,-53.800000000000004
2868,2020-04-09 14:48:00,3679.0,3727.2,-48.2,-52.400000000000006,-53.800000000000004
2869,2020-04-09 14:49:00,3678.8,3727.0,-48.2,-52.400000000000006,-53.800000000000004
2870,2020-04-09 14:50:00,3677.8,3727.0,-49.2,-52.400000000000006,-53.800000000000004
2871,2020-04-09 14:51:00,3677.2,3727.0,-49.8,-52.400000000000006,-53.800000000000004
2872,2020-04-09 14:52:00,3678.0,3727.0,-49.0,-52.400000000000006,-53.800000000000004
2873,2020-04-09 14:53:00,3676.2,3727.0,-50.8,-52.400000000000006,-53.800000000000004
2874,2020-04-09 14:54:00,3676.0,3726.0,-50.0,-52.400000000000006,-53.800000000000004
2875,2020-04-09 14:55:00,3675.8,3726.8,-51.0,-52.400000000000006,-53.800000000000004
2876,2020-04-09 14:56:00,3675.0,3726.8,-51.8,-52.400000000000006,-53.800000000000004
2877,2020-04-09 14:57:00,3675.0,3726.0,-51.0,-52.400000000000006,-53.800000000000004
2878,2020-04-09 14:58:00,3673.8,3725.6,-51.8,-52.400000000000006,-53.800000000000004
2879,2020-04-09 14:59:00,3675.0,3726.4,-51.4,-52.400000000000006,-53.800000000000004
2880,2020-04-10 09:30:00,3673.0,3726.8,-53.8,-52.400000000000006,-53.800000000000004
2881,2020-04-10 09:31:00,3670.2,3720.6,-50.4,-52.400000000000006,-53.800000000000004
2882,2020-04-10 09:32:00,3667.6,3720.2,-52.6,-52.400000000000006,-53.800000000000004
2883,2020-04-10 09:33:00,3669.0,3720.0,-51.0,-52.400000000000006,-53.800000000000004
2884,2020-04-10 09:34:00,3667.6,3719.2,-51.6,-52.400000000000006,-53.800000000000004
2885,2020-04-10 09:35:00,3665.2,3716.2,-51.0,-52.400000000000006,-53.800000000000004
2886,2020-04-10 09:36:00,3669.4,3719.8,-50.4,-52.400000000000006,-53.800000000000004
2887,2020-04-10 09:37:00,3669.0,3718.0,-49.0,-52.400000000000006,-53.6
2888,2020-04-10 09:38:00,3667.8,3719.2,-51.4,-52.400000000000006,-53.6
2889,2020-04-10 09:39:00,3669.4,3719.8,-50.4,-52.400000000000006,-53.6
2890,2020-04-10 09:40:00,3670.4,3722.0,-51.6,-52.400000000000006,-53.6
2891,2020-04-10 09:41:00,3673.4,3722.8,-49.4,-52.400000000000006,-53.6
2892,2020-04-10 09:42:00,3672.4,3722.0,-49.6,-52.400000000000006,-53.6
2893,2020-04-10 09:43:00,3672.4,3721.8,-49.4,-52.400000000000006,-53.6
2894,2020-04-10 09:44:00,3668.8,3718.6,-49.8,-52.400000000000006,-53.6
2895,2020-04-10 09:45:00,3668.8,3719.4,-50.6,-52.400000000000006,-53.6
2896,2020-04-10 09:46:00,3670.8,3720.2,-49.4,-52.400000000000006,-53.6
2897,2020-04-10 09:47:00,3672.0,3722.4,-50.4,-52.400000000000006,-53.6
2898,2020-04-10 09:48:00,3671.4,3721.2,-49.8,-52.400000000000006,-53.6
2899,2020-04-10 09:49:00,3671.2,3721.0,-49.8,-52.400000000000006,-53.6
2900,2020-04-10 09:50:00,3671.4,3721.8,-50.4,-52.400000000000006,-53.6
2901,2020-04-10 09:51:00,3673.6,3722.6,-49.0,-52.400000000000006,-53.6
2902,2020-04-10 09:52:00,3672.0,3721.4,-49.4,-52.2,-53.6
2903,2020-04-10 09:53:00,3674.2,3724.8,-50.6,-52.2,-53.6
2904,2020-04-10 09:54:00,3675.0,3725.8,-50.8,-52.2,-53.6
2905,2020-04-10 09:55:00,3677.0,3727.2,-50.2,-52.2,-53.6
2906,2020-04-10 09:56:00,3674.2,3725.0,-50.8,-52.2,-53.6
2907,2020-04-10 09:57:00,3674.6,3726.0,-51.4,-52.2,-53.6
2908,2020-04-10 09:58:00,3673.4,3725.0,-51.6,-52.2,-53.6
2909,2020-04-10 09:59:00,3673.0,3723.4,-50.4,-52.2,-53.6
2910,2020-04-10 10:00:00,3673.4,3725.0,-51.6,-52.2,-53.6
2911,2020-04-10 10:01:00,3674.2,3725.4,-51.2,-52.2,-53.6
2912,2020-04-10 10:02:00,3674.2,3725.2,-51.0,-52.2,-53.6
2913,2020-04-10 10:03:00,3675.4,3726.2,-50.8,-52.2,-53.6
2914,2020-04-10 10:04:00,3675.0,3726.8,-51.8,-52.2,-53.6
2915,2020-04-10 10:05:00,3676.0,3727.4,-51.4,-52.2,-53.6
2916,2020-04-10 10:06:00,3677.2,3728.0,-50.8,-52.2,-53.6
2917,2020-04-10 10:07:00,3675.4,3726.8,-51.4,-52.2,-53.6
2918,2020-04-10 10:08:00,3675.0,3725.4,-50.4,-52.2,-53.6
2919,2020-04-10 10:09:00,3679.4,3731.8,-52.4,-52.2,-53.6
2920,2020-04-10 10:10:00,3679.8,3731.8,-52.0,-52.2,-53.6
2921,2020-04-10 10:11:00,3679.6,3731.4,-51.8,-52.2,-53.6
2922,2020-04-10 10:12:00,3681.8,3733.6,-51.8,-52.2,-53.6
2923,2020-04-10 10:13:00,3680.8,3733.8,-53.0,-52.2,-53.6
2924,2020-04-10 10:14:00,3682.6,3735.0,-52.4,-52.2,-53.6
2925,2020-04-10 10:15:00,3686.0,3739.0,-53.0,-52.2,-53.6
2926,2020-04-10 10:16:00,3690.2,3743.2,-53.0,-52.2,-53.6
2927,2020-04-10 10:17:00,3688.4,3741.2,-52.8,-52.2,-53.6
2928,2020-04-10 10:18:00,3687.4,3738.8,-51.4,-52.2,-53.6
2929,2020-04-10 10:19:00,3691.8,3743.8,-52.0,-52.2,-53.6
2930,2020-04-10 10:20:00,3700.0,3753.0,-53.0,-52.2,-53.6
2931,2020-04-10 10:21:00,3699.8,3752.4,-52.6,-52.2,-53.6
2932,2020-04-10 10:22:00,3697.4,3750.4,-53.0,-52.2,-53.400000000000006
2933,2020-04-10 10:23:00,3697.2,3750.2,-53.0,-52.2,-53.400000000000006
2934,2020-04-10 10:24:00,3698.4,3753.8,-55.4,-52.2,-53.400000000000006
2935,2020-04-10 10:25:00,3696.4,3750.4,-54.0,-52.2,-53.400000000000006
2936,2020-04-10 10:26:00,3694.8,3748.6,-53.8,-52.2,-53.400000000000006
2937,2020-04-10 10:27:00,3693.0,3746.4,-53.4,-52.2,-53.400000000000006
2938,2020-04-10 10:28:00,3692.6,3747.2,-54.6,-52.2,-53.400000000000006
2939,2020-04-10 10:29:00,3694.6,3748.6,-54.0,-52.2,-53.400000000000006
2940,2020-04-10 10:30:00,3694.2,3748.0,-53.8,-52.0,-53.400000000000006
2941,2020-04-10 10:31:00,3694.2,3749.4,-55.2,-52.0,-53.400000000000006
2942,2020-04-10 10:32:00,3696.0,3750.6,-54.6,-52.0,-53.400000000000006
2943,2020-04-10 10:33:00,3695.0,3749.4,-54.4,-52.0,-53.400000000000006
2944,2020-04-10 10:34:00,3690.8,3746.6,-55.8,-52.0,-53.400000000000006
2945,2020-04-10 10:35:00,3689.8,3743.4,-53.6,-52.0,-53.400000000000006
2946,2020-04-10 10:36:00,3688.0,3743.0,-55.0,-52.0,-53.400000000000006
2947,2020-04-10 10:37:00,3686.4,3742.2,-55.8,-52.0,-53.400000000000006
2948,2020-04-10 10:38:00,3686.2,3742.4,-56.2,-52.0,-53.400000000000006
2949,2020-04-10 10:39:00,3683.4,3738.8,-55.4,-52.0,-53.400000000000006
2950,2020-04-10 10:40:00,3681.4,3736.4,-55.0,-52.0,-53.400000000000006
2951,2020-04-10 10:41:00,3682.8,3737.6,-54.8,-52.0,-53.400000000000006
2952,2020-04-10 10:42:00,3682.4,3737.2,-54.8,-52.0,-53.400000000000006
2953,2020-04-10 10:43:00,3681.2,3737.0,-55.8,-52.0,-53.400000000000006
2954,2020-04-10 10:44:00,3679.0,3734.0,-55.0,-52.0,-53.400000000000006
2955,2020-04-10 10:45:00,3683.2,3738.0,-54.8,-52.0,-53.400000000000006
2956,2020-04-10 10:46:00,3682.0,3737.0,-55.0,-52.0,-53.400000000000006
2957,2020-04-10 10:47:00,3683.4,3737.4,-54.0,-52.0,-53.400000000000006
2958,2020-04-10 10:48:00,3684.0,3739.6,-55.6,-52.0,-53.400000000000006
2959,2020-04-10 10:49:00,3684.8,3739.4,-54.6,-52.0,-53.400000000000006
2960,2020-04-10 10:50:00,3684.0,3739.0,-55.0,-52.0,-53.400000000000006
2961,2020-04-10 10:51:00,3685.4,3740.2,-54.8,-52.0,-53.400000000000006
2962,2020-04-10 10:52:00,3683.8,3739.0,-55.2,-52.0,-53.400000000000006
2963,2020-04-10 10:53:00,3682.4,3736.4,-54.0,-52.0,-53.400000000000006
2964,2020-04-10 10:54:00,3681.8,3736.0,-54.2,-52.0,-53.400000000000006
2965,2020-04-10 10:55:00,3682.6,3738.4,-55.8,-52.0,-53.400000000000006
2966,2020-04-10 10:56:00,3683.0,3737.0,-54.0,-52.0,-53.400000000000006
2967,2020-04-10 10:57:00,3678.0,3731.6,-53.6,-52.0,-53.400000000000006
2968,2020-04-10 10:58:00,3678.4,3733.4,-55.0,-52.0,-53.400000000000006
2969,2020-04-10 10:59:00,3679.8,3732.0,-52.2,-52.0,-53.400000000000006
2970,2020-04-10 11:00:00,3678.8,3732.2,-53.4,-52.0,-53.400000000000006
2971,2020-04-10 11:01:00,3680.4,3732.2,-51.8,-52.0,-53.400000000000006
2972,2020-04-10 11:02:00,3679.0,3732.6,-53.6,-52.0,-53.400000000000006
2973,2020-04-10 11:03:00,3680.2,3733.4,-53.2,-52.0,-53.400000000000006
2974,2020-04-10 11:04:00,3681.6,3735.0,-53.4,-52.0,-53.400000000000006
2975,2020-04-10 11:05:00,3682.4,3735.6,-53.2,-52.0,-53.400000000000006
2976,2020-04-10 11:06:00,3682.4,3735.6,-53.2,-52.0,-53.400000000000006
2977,2020-04-10 11:07:00,3682.2,3736.0,-53.8,-52.0,-53.400000000000006
2978,2020-04-10 11:08:00,3682.0,3736.0,-54.0,-52.0,-53.400000000000006
2979,2020-04-10 11:09:00,3684.0,3738.4,-54.4,-52.0,-53.400000000000006
2980,2020-04-10 11:10:00,3684.6,3740.0,-55.4,-52.0,-53.400000000000006
2981,2020-04-10 11:11:00,3685.0,3739.4,-54.4,-52.0,-53.400000000000006
2982,2020-04-10 11:12:00,3686.4,3741.0,-54.6,-52.0,-53.400000000000006
2983,2020-04-10 11:13:00,3684.8,3740.6,-55.8,-52.0,-53.400000000000006
2984,2020-04-10 11:14:00,3684.4,3740.4,-56.0,-52.0,-53.400000000000006
2985,2020-04-10 11:15:00,3686.0,3738.4,-52.4,-52.0,-53.400000000000006
2986,2020-04-10 11:16:00,3682.0,3735.8,-53.8,-52.0,-53.400000000000006
2987,2020-04-10 11:17:00,3676.6,3730.0,-53.4,-52.0,-53.400000000000006
2988,2020-04-10 11:18:00,3677.4,3729.8,-52.4,-52.0,-53.400000000000006
2989,2020-04-10 11:19:00,3677.4,3731.6,-54.2,-52.0,-53.400000000000006
2990,2020-04-10 11:20:00,3677.8,3730.6,-52.8,-52.0,-53.400000000000006
2991,2020-04-10 11:21:00,3675.8,3727.6,-51.8,-52.0,-53.400000000000006
2992,2020-04-10 11:22:00,3673.0,3725.0,-52.0,-52.0,-53.400000000000006
2993,2020-04-10 11:23:00,3675.0,3726.4,-51.4,-52.0,-53.400000000000006
2994,2020-04-10 11:24:00,3675.0,3726.2,-51.2,-52.0,-53.400000000000006
2995,2020-04-10 11:25:00,3671.8,3724.6,-52.8,-52.0,-53.400000000000006
2996,2020-04-10 11:26:00,3675.0,3726.0,-51.0,-52.0,-53.400000000000006
2997,2020-04-10 11:27:00,3676.4,3728.0,-51.6,-52.0,-53.400000000000006
2998,2020-04-10 11:28:00,3675.2,3727.0,-51.8,-52.0,-53.400000000000006
2999,2020-04-10 11:29:00,3673.8,3725.2,-51.4,-52.0,-53.400000000000006
3000,2020-04-10 13:00:00,3675.0,3726.2,-51.2,-52.0,-53.400000000000006
3001,2020-04-10 13:01:00,3671.0,3721.8,-50.8,-52.0,-53.400000000000006
3002,2020-04-10 13:02:00,3668.8,3718.0,-49.2,-52.0,-53.400000000000006
3003,2020-04-10 13:03:00,3668.2,3718.8,-50.6,-52.0,-53.400000000000006
3004,2020-04-10 13:04:00,3666.8,3718.6,-51.8,-52.0,-53.400000000000006
3005,2020-04-10 13:05:00,3665.6,3716.6,-51.0,-52.0,-53.400000000000006
3006,2020-04-10 13:06:00,3668.4,3718.8,-50.4,-52.0,-53.400000000000006
3007,2020-04-10 13:07:00,3668.6,3719.8,-51.2,-52.0,-53.400000000000006
3008,2020-04-10 13:08:00,3667.0,3719.0,-52.0,-52.0,-53.400000000000006
3009,2020-04-10 13:09:00,3667.2,3718.2,-51.0,-52.0,-53.400000000000006
3010,2020-04-10 13:10:00,3667.0,3716.8,-49.8,-52.0,-53.400000000000006
3011,2020-04-10 13:11:00,3666.4,3716.2,-49.8,-52.0,-53.400000000000006
3012,2020-04-10 13:12:00,3667.4,3718.0,-50.6,-52.0,-53.400000000000006
3013,2020-04-10 13:13:00,3667.8,3719.4,-51.6,-52.0,-53.400000000000006
3014,2020-04-10 13:14:00,3665.6,3718.2,-52.6,-52.0,-53.400000000000006
3015,2020-04-10 13:15:00,3665.4,3719.2,-53.8,-52.0,-53.400000000000006
3016,2020-04-10 13:16:00,3666.8,3719.6,-52.8,-52.0,-53.400000000000006
3017,2020-04-10 13:17:00,3665.0,3717.8,-52.8,-52.0,-53.400000000000006
3018,2020-04-10 13:18:00,3663.8,3716.6,-52.8,-52.0,-53.400000000000006
3019,2020-04-10 13:19:00,3663.6,3716.6,-53.0,-52.0,-53.400000000000006
3020,2020-04-10 13:20:00,3663.2,3715.4,-52.2,-52.0,-53.400000000000006
3021,2020-04-10 13:21:00,3660.6,3714.4,-53.8,-52.0,-53.400000000000006
3022,2020-04-10 13:22:00,3661.6,3715.0,-53.4,-52.0,-53.400000000000006
3023,2020-04-10 13:23:00,3656.2,3711.0,-54.8,-52.0,-53.400000000000006
3024,2020-04-10 13:24:00,3657.0,3711.8,-54.8,-52.0,-53.400000000000006
3025,2020-04-10 13:25:00,3660.6,3713.8,-53.2,-52.0,-53.400000000000006
3026,2020-04-10 13:26:00,3660.8,3714.2,-53.4,-52.0,-53.400000000000006
3027,2020-04-10 13:27:00,3660.8,3714.2,-53.4,-52.0,-53.400000000000006
3028,2020-04-10 13:28:00,3660.2,3713.2,-53.0,-52.0,-53.400000000000006
3029,2020-04-10 13:29:00,3658.8,3712.6,-53.8,-52.0,-53.400000000000006
3030,2020-04-10 13:30:00,3653.8,3708.0,-54.2,-52.0,-53.400000000000006
3031,2020-04-10 13:31:00,3652.0,3706.0,-54.0,-52.0,-53.400000000000006
3032,2020-04-10 13:32:00,3652.8,3707.2,-54.4,-52.0,-53.400000000000006
3033,2020-04-10 13:33:00,3645.0,3700.4,-55.4,-52.0,-53.400000000000006
3034,2020-04-10 13:34:00,3643.6,3697.6,-54.0,-52.0,-53.400000000000006
3035,2020-04-10 13:35:00,3646.4,3700.2,-53.8,-52.0,-53.400000000000006
3036,2020-04-10 13:36:00,3648.0,3701.8,-53.8,-52.0,-53.400000000000006
3037,2020-04-10 13:37:00,3648.0,3702.8,-54.8,-52.0,-53.400000000000006
3038,2020-04-10 13:38:00,3648.0,3702.2,-54.2,-52.0,-53.400000000000006
3039,2020-04-10 13:39:00,3647.8,3702.6,-54.8,-52.0,-53.400000000000006
3040,2020-04-10 13:40:00,3649.6,3704.0,-54.4,-52.0,-53.400000000000006
3041,2020-04-10 13:41:00,3650.0,3704.2,-54.2,-52.0,-53.400000000000006
3042,2020-04-10 13:42:00,3649.0,3702.8,-53.8,-52.0,-53.400000000000006
3043,2020-04-10 13:43:00,3647.8,3701.6,-53.8,-52.0,-53.400000000000006
3044,2020-04-10 13:44:00,3648.4,3701.8,-53.4,-52.0,-53.400000000000006
3045,2020-04-10 13:45:00,3646.8,3700.0,-53.2,-52.0,-53.400000000000006
3046,2020-04-10 13:46:00,3645.0,3699.2,-54.2,-52.0,-53.400000000000006
3047,2020-04-10 13:47:00,3650.0,3704.6,-54.6,-52.0,-53.400000000000006
3048,2020-04-10 13:48:00,3651.8,3706.8,-55.0,-52.0,-53.400000000000006
3049,2020-04-10 13:49:00,3651.6,3707.0,-55.4,-52.0,-53.400000000000006
3050,2020-04-10 13:50:00,3656.0,3711.0,-55.0,-52.0,-53.400000000000006
3051,2020-04-10 13:51:00,3651.8,3708.2,-56.4,-52.0,-53.400000000000006
3052,2020-04-10 13:52:00,3650.2,3705.4,-55.2,-52.0,-53.400000000000006
3053,2020-04-10 13:53:00,3649.0,3703.0,-54.0,-52.0,-53.400000000000006
3054,2020-04-10 13:54:00,3648.2,3702.8,-54.6,-52.0,-53.400000000000006
3055,2020-04-10 13:55:00,3645.4,3701.6,-56.2,-52.0,-53.400000000000006
3056,2020-04-10 13:56:00,3645.0,3700.0,-55.0,-52.0,-53.400000000000006
3057,2020-04-10 13:57:00,3646.4,3701.0,-54.6,-52.0,-53.400000000000006
3058,2020-04-10 13:58:00,3647.8,3702.2,-54.4,-52.0,-53.400000000000006
3059,2020-04-10 13:59:00,3647.8,3702.0,-54.2,-52.0,-53.400000000000006
3060,2020-04-10 14:00:00,3647.2,3702.6,-55.4,-52.0,-53.400000000000006
3061,2020-04-10 14:01:00,3641.0,3694.4,-53.4,-52.0,-53.400000000000006
3062,2020-04-10 14:02:00,3639.6,3692.6,-53.0,-52.0,-53.400000000000006
3063,2020-04-10 14:03:00,3641.2,3694.6,-53.4,-52.0,-53.2
3064,2020-04-10 14:04:00,3642.0,3696.2,-54.2,-52.0,-53.2
3065,2020-04-10 14:05:00,3645.0,3699.4,-54.4,-52.0,-53.2
