,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
12006,13206,2020-12-08 09:36:00.000000,5026.6,5040.2,-13.5999999999994,-12.3944521497919,-12.664779350541,-1.2055478502075,3,-1,0,243420.58252427346,539.9999999997897,215020.84624427324
12007,13207,2020-12-08 09:36:59.999996,5033.2,5046.4,-13.1999999999998,-12.3991678224687,-12.6651124063279,-0.8008321775311007,3,-1,0,243420.58252427346,419.9999999999101,214900.84624427336
12008,13208,2020-12-08 09:38:00.000001,5031.8,5046.2,-14.3999999999996,-12.4038834951456,-12.664779350541,-1.996116504854001,3,-1,0,243420.58252427346,779.9999999998502,215260.8462442733
12009,13209,2020-12-08 09:38:59.999997,5035.2,5047.4,-12.1999999999998,-12.4074895977808,-12.6617818484594,0.2074895977810005,4,-1,0,243420.58252427346,119.99999999991005,214600.84624427336
12010,13210,2020-12-08 09:40:00.000002,5032.8,5045.8,-13.0,-12.4113730929264,-12.6602830974186,-0.5886269070735999,3,-1,0,243420.58252427346,359.99999999996993,214840.84624427342
12011,13211,2020-12-08 09:40:59.999998,5034.6,5048.6,-14.0,-12.4163661581137,-12.6611157368857,-1.5836338418863,3,-1,0,243420.58252427346,659.99999999997,215140.84624427342
12012,13212,2020-12-08 09:42:00.000003,5034.2,5048.0,-13.8000000000001,-12.4199722607489,-12.6614487926726,-1.3800277392512008,3,-1,0,243420.58252427346,600.0,215080.84624427345
12013,13213,2020-12-08 09:42:59.999999,5032.6,5046.4,-13.7999999999992,-12.4246879334257,-12.6612822647792,-1.3753120665734997,3,-1,0,243420.58252427346,599.9999999997298,215080.84624427318
12014,13214,2020-12-08 09:44:00.000004,5036.0,5049.8,-13.8000000000001,-12.429680998613,-12.66278101582,-1.3703190013871005,3,-1,0,243420.58252427346,600.0,215080.84624427345
12015,13215,2020-12-08 09:45:00.000000,5033.4,5048.0,-14.6000000000003,-12.4355062413314,-12.6632805995002,-2.1644937586689004,3,-1,0,243420.58252427346,840.0000000000599,215320.8462442735
