,account
7262,261594.71640000003
7263,260874.71640000003
7264,261294.71640000003
7265,261834.71640000003
7266,261534.71640000003
7267,261414.71640000003
7268,260694.71640000003
7269,261774.71640000003
7270,261714.71640000003
7271,262122.32928000003
7272,262122.32928000003
7273,262122.32928000003
7274,262122.32928000003
7275,262122.32928000003
7276,262122.32928000003
7277,262122.32928000003
7278,262122.32928000003
7279,262122.32928000003
7280,262122.32928000003
7281,262122.32928000003
7282,262122.32928000003
7283,262122.32928000003
7284,262122.32928000003
7285,262122.32928000003
7286,262122.32928000003
7287,261930.55056000003
7288,261870.55056000003
7289,260910.55056000003
7290,261090.55056000003
7291,262290.55056
7292,261570.55056000003
7293,262230.55056
7294,262398.57372000004
7295,262206.48924
7296,262926.48924
7297,262326.48924
7298,262566.48924
7299,263334.1926
7300,263141.85228
7301,263381.85228
7302,263921.85228
7303,263681.85228
7304,263381.85228
7305,263261.85228
7306,263141.85228
7307,263561.85228
7308,263801.85228
7309,264101.85228
7310,263141.85228
7311,263381.85228
7312,263801.85228
7313,263081.85228
7314,263861.85228
7315,263921.85228
7316,263921.85228
7317,263621.85228
7318,263501.85228
7319,263861.85228
7320,263621.85228
7321,263621.85228
7322,263741.85228
7323,264461.85228
7324,264581.85228
7325,263921.85228
7326,264581.85228
7327,264689.44488
7328,264689.44488
7329,264689.44488
7330,264689.44488
7331,264689.44488
7332,264496.84872
7333,264856.84872
7334,264796.84872
7335,264916.84872
7336,264976.84872
7337,265396.84872
7338,265564.33524000004
7339,265564.33524000004
7340,265564.33524000004
7341,265564.33524000004
7342,265564.33524000004
7343,265564.33524000004
7344,265564.33524000004
7345,265564.33524000004
7346,265564.33524000004
7347,265564.33524000004
7348,265564.33524000004
7349,265371.89508000005
7350,265551.89508000005
7351,265251.89508000005
7352,265611.89508000005
7353,265671.89508000005
7354,265311.89508000005
7355,265911.89508000005
7356,265371.89508000005
7357,265551.89508000005
7358,265431.89508000005
7359,265611.89508000005
7360,265911.89508000005
7361,265731.89508000005
7362,264891.89508000005
7363,264771.89508000005
7364,265011.89508000005
7365,265431.89508000005
7366,264891.89508000005
7367,265071.89508000005
7368,265431.89508000005
7369,265431.89508000005
7370,265011.89508000005
7371,265431.89508000005
7372,266031.89508000005
7373,265611.89508000005
7374,265251.89508000005
7375,265611.89508000005
7376,265911.89508000005
7377,265791.89508000005
7378,265911.89508000005
7379,266031.89508000005
7380,266091.89508000005
7381,266031.89508000005
7382,266271.89508000005
7383,266331.89508000005
7384,266271.89508000005
7385,266271.89508000005
7386,265911.89508000005
7387,266091.89508000005
7388,265791.89508000005
7389,265491.89508000005
7390,266031.89508000005
7391,266151.89508000005
7392,265791.89508000005
7393,265971.89508000005
7394,266151.89508000005
7395,265671.89508000005
7396,266499.5298
7397,266499.5298
7398,266499.5298
7399,266499.5298
7400,266499.5298
7401,266499.5298
7402,266499.5298
7403,266499.5298
7404,266499.5298
7405,266499.5298
7406,266499.5298
7407,266499.5298
7408,266306.76204
7409,266246.76204
7410,266726.76204
7411,267266.76204
7412,267146.76204
7413,266666.76204
7414,266846.76204
7415,266966.76204
7416,266786.76204
7417,267266.76204
7418,267026.76204
7419,266486.76204
7420,266246.76204
7421,266606.76204
7422,266186.76204
7423,267146.76204
7424,267266.76204
7425,266126.76204
7426,266966.76204
7427,266666.76204
7428,266426.76204
7429,267326.76204
7430,266666.76204
7431,266726.76204
7432,266246.76204
7433,266726.76204
7434,266486.76204
7435,265766.76204
7436,266546.76204
7437,266126.76204
7438,266066.76204
7439,265826.76204
7440,267374.4264
7441,267374.4264
7442,267374.4264
7443,267374.4264
7444,267374.4264
7445,267374.4264
7446,267374.4264
7447,267374.4264
7448,267374.4264
7449,267374.4264
7450,267374.4264
7451,267374.4264
7452,267374.4264
7453,267374.4264
7454,267374.4264
7455,267374.4264
7456,267374.4264
7457,267374.4264
7458,267374.4264
7459,267374.4264
7460,267374.4264
7461,267374.4264
7462,267374.4264
7463,267374.4264
7464,267374.4264
7465,267374.4264
7466,267374.4264
7467,267374.4264
7468,267374.4264
7469,267374.4264
7470,267374.4264
7471,267374.4264
7472,267374.4264
7473,267374.4264
7474,267374.4264
7475,267374.4264
7476,267374.4264
7477,267374.4264
7478,267374.4264
7479,267374.4264
7480,267374.4264
7481,267374.4264
7482,267374.4264
7483,267374.4264
7484,267374.4264
7485,267182.03616
7486,268142.03616
7487,267302.03616
7488,267302.03616
7489,267662.03616
7490,267602.03616
7491,267242.03616
7492,267782.03616
7493,266702.03616
7494,267302.03616
7495,267182.03616
7496,266642.03616
7497,266942.03616
7498,267362.03616
7499,267362.03616
7500,267482.03616
7501,267302.03616
7502,267182.03616
7503,267242.03616
7504,266882.03616
7505,267362.03616
7506,267482.03616
7507,266942.03616
7508,266942.03616
7509,267002.03616
7510,267302.03616
7511,265790.23872
7512,269438.4132
7513,269138.4132
7514,268778.4132
7515,268718.4132
7516,268778.4132
7517,268778.4132
7518,268718.4132
7519,268598.4132
7520,268886.32872000005
7521,268886.32872000005
7522,268886.32872000005
7523,268694.35812000005
7524,268634.35812000005
7525,269294.35812000005
7526,268754.35812000005
7527,268994.35812000005
7528,269294.35812000005
7529,269054.35812000005
7530,269234.35812000005
7531,268754.35812000005
7532,269414.35812000005
7533,268694.35812000005
7534,269114.35812000005
7535,268694.35812000005
7536,268754.35812000005
7537,267782.16912000004
7538,269342.16912000004
7539,269822.16912000004
7540,270590.01288000005
7541,269870.01288000005
7542,270230.01288000005
7543,269690.01288000005
7544,269930.01288000005
7545,269690.01288000005
7546,269870.01288000005
7547,269018.14212000003
7548,270218.14212000003
7549,269858.14212000003
7550,271706.13408000005
7551,270626.13408000005
7552,270986.13408000005
7553,270926.13408000005
7554,270926.13408000005
7555,271526.13408000005
7556,271406.13408000005
7557,271406.13408000005
7558,270746.13408000005
7559,271406.13408000005
7560,270866.13408000005
7561,271646.13408000005
7562,270806.13408000005
7563,271826.13408000005
7564,271586.13408000005
7565,271406.13408000005
7566,271706.13408000005
7567,271046.13408000005
7568,270866.13408000005
7569,270926.13408000005
7570,270386.13408000005
7571,271106.13408000005
7572,271526.13408000005
7573,271166.13408000005
7574,271346.13408000005
7575,270986.13408000005
7576,271286.13408000005
7577,270926.13408000005
7578,270074.94348
7579,271034.94348
7580,271034.94348
7581,271394.94348
7582,271923.67332000006
7583,271803.67332000006
7584,271263.67332000006
7585,271443.67332000006
7586,271143.67332000006
7587,271263.67332000006
7588,270472.66992
7589,272152.66992
7590,272152.66992
7591,271312.66992
7592,269872.66992
7593,271912.66992
7594,271792.66992
7595,271672.66992
7596,270712.66992
7597,270712.66992
7598,272152.66992
7599,273040.92552000005
7600,272620.92552000005
7601,272740.92552000005
7602,272500.92552000005
7603,272980.92552000005
7604,272980.92552000005
7605,272740.92552000005
7606,272560.92552000005
7607,273040.92552000005
7608,273160.92552000005
7609,272920.92552000005
7610,272800.92552000005
7611,272320.92552000005
7612,272680.92552000005
7613,273568.99392000004
7614,273568.99392000004
7615,273568.99392000004
7616,273568.99392000004
7617,273568.99392000004
7618,273568.99392000004
7619,273377.12784000003
7620,274217.12784000003
7621,274217.12784000003
7622,274744.89048
7623,274744.89048
7624,274744.89048
7625,274744.89048
7626,274744.89048
7627,274744.89048
7628,274744.89048
7629,274744.89048
7630,274552.62036
7631,275152.62036
7632,275332.62036
7633,275932.62036
7634,275152.62036
7635,274972.62036
7636,275572.62036
7637,274552.62036
7638,275452.62036
7639,275392.62036
7640,275872.62036
7641,274912.62036
7642,274612.62036
7643,274672.62036
7644,274852.62036
7645,274732.62036
7646,274372.62036
7647,274492.62036
7648,274852.62036
7649,275752.62036
7650,275512.62036
7651,275752.62036
7652,275152.62036
7653,276580.30500000005
7654,276387.90228000004
7655,277227.90228000004
7656,277527.90228000004
7657,277947.90228000004
7658,277707.90228000004
7659,277347.90228000004
7660,277227.90228000004
7661,277167.90228000004
7662,277287.90228000004
7663,276927.90228000004
7664,277587.90228000004
7665,277227.90228000004
7666,276687.90228000004
7667,276687.90228000004
7668,276987.90228000004
7669,277107.90228000004
7670,276987.90228000004
7671,276807.90228000004
7672,276927.90228000004
7673,276867.90228000004
7674,276747.90228000004
7675,276867.90228000004
7676,277047.90228000004
7677,276387.90228000004
7678,276627.90228000004
7679,276807.90228000004
7680,276927.90228000004
7681,277887.90228000004
7682,277047.90228000004
7683,275655.97536000004
7684,275895.97536000004
7685,277935.97536000004
7686,277455.97536000004
7687,277695.97536000004
7688,277455.97536000004
7689,277215.97536000004
7690,278103.86904
7691,277863.86904
7692,278163.86904
7693,277563.86904
7694,277563.86904
7695,277443.86904
7696,278703.86904
7697,278283.86904
7698,277923.86904
7699,277563.86904
7700,278403.86904
7701,278223.86904
7702,278103.86904
7703,278103.86904
7704,278283.86904
7705,278103.86904
7706,278583.86904
7707,277803.86904
7708,277743.86904
7709,277383.86904
7710,278523.86904
7711,277743.86904
7712,277563.86904
7713,278103.86904
7714,277683.86904
7715,275320.89816000004
7716,281429.38308000006
7717,282677.71200000006
7718,282377.71200000006
7719,282617.71200000006
7720,282437.71200000006
7721,282197.71200000006
7722,281657.71200000006
7723,282257.71200000006
7724,282017.71200000006
7725,282017.71200000006
7726,281537.71200000006
7727,282257.71200000006
7728,281837.71200000006
7729,280817.71200000006
7730,282557.71200000006
7731,282137.71200000006
7732,282377.71200000006
7733,282605.5542
7734,282485.5542
7735,282365.5542
7736,282365.5542
7737,282173.51496000006
7738,282773.51496000006
7739,281513.51496000006
7740,282533.51496000006
7741,282473.51496000006
7742,282713.51496000006
7743,282653.51496000006
7744,281693.51496000006
7745,282593.51496000006
7746,281021.54748
7747,284069.55036000005
7748,284069.55036000005
7749,283049.55036000005
7750,283109.55036000005
7751,283409.55036000005
7752,284069.55036000005
7753,282569.55036000005
7754,284249.55036000005
7755,282809.55036000005
7756,282989.55036000005
7757,283229.55036000005
7758,282989.55036000005
7759,282809.55036000005
7760,282689.55036000005
7761,283229.55036000005
7762,283469.55036000005
7763,283769.55036000005
7764,283649.55036000005
7765,283529.55036000005
7766,282689.55036000005
7767,283589.55036000005
7768,283649.55036000005
7769,283229.55036000005
7770,282989.55036000005
7771,283529.55036000005
7772,283709.55036000005
7773,283769.55036000005
7774,284009.55036000005
7775,284129.55036000005
7776,283409.55036000005
7777,283709.55036000005
7778,282929.55036000005
7779,283589.55036000005
7780,283229.55036000005
7781,283469.55036000005
7782,284237.46276
7783,284045.39544000005
7784,285305.39544000005
7785,283685.39544000005
7786,284465.39544000005
7787,284645.39544000005
7788,284285.39544000005
7789,284885.39544000005
7790,285245.39544000005
7791,283985.39544000005
7792,284165.39544000005
7793,283925.39544000005
7794,284705.39544000005
7795,284885.39544000005
7796,284405.39544000005
7797,284645.39544000005
7798,284885.39544000005
7799,283865.39544000005
7800,285125.39544000005
7801,283373.30628
7802,285581.19528000004
7803,286061.19528000004
7804,286109.02188
7805,286109.02188
7806,286109.02188
7807,286109.02188
7808,285916.83756
7809,286096.83756
7810,286636.83756
7811,286396.83756
7812,285916.83756
7813,286096.83756
7814,286576.83756
7815,286216.83756
7816,286216.83756
7817,286636.83756
7818,286156.83756
7819,286576.83756
7820,287284.31004
7821,287164.31004
7822,287164.31004
7823,287164.31004
7824,287164.31004
7825,287164.31004
7826,287164.31004
7827,287164.31004
7828,287164.31004
7829,287164.31004
7830,287164.31004
7831,287164.31004
7832,287164.31004
7833,287164.31004
7834,287164.31004
7835,287164.31004
7836,287164.31004
7837,287164.31004
7838,287164.31004
7839,287164.31004
7840,287164.31004
7841,287164.31004
7842,287164.31004
7843,287164.31004
7844,287164.31004
7845,287164.31004
7846,287164.31004
7847,287164.31004
7848,287164.31004
7849,287164.31004
7850,287164.31004
7851,287164.31004
7852,287164.31004
7853,287164.31004
7854,287164.31004
7855,287164.31004
7856,287164.31004
7857,287164.31004
7858,287164.31004
7859,287164.31004
7860,287164.31004
7861,287164.31004
7862,287164.31004
7863,287164.31004
7864,287164.31004
7865,287164.31004
7866,287164.31004
7867,287164.31004
7868,287164.31004
7869,287164.31004
7870,287164.31004
7871,287164.31004
7872,287164.31004
7873,287164.31004
7874,287164.31004
7875,287164.31004
7876,287164.31004
7877,287164.31004
7878,286971.5064
7879,287571.5064
7880,287451.5064
7881,287691.5064
7882,287811.5064
7883,287631.5064
7884,287511.5064
7885,286971.5064
7886,287511.5064
7887,287331.5064
7888,287451.5064
7889,286911.5064
7890,287211.5064
7891,287751.5064
7892,287871.5064
7893,287751.5064
7894,287511.5064
7895,286671.5064
7896,287811.5064
7897,287151.5064
7898,287211.5064
7899,287331.5064
7900,287331.5064
7901,287331.5064
7902,287451.5064
7903,286911.5064
7904,286911.5064
7905,287571.5064
7906,287631.5064
7907,287151.5064
7908,287571.5064
7909,286791.5064
7910,287919.1068
7911,287919.1068
7912,287919.1068
7913,287919.1068
7914,287919.1068
7915,287919.1068
7916,287919.1068
7917,287919.1068
7918,287919.1068
7919,287726.72124000004
7920,288386.72124000004
7921,288386.72124000004
7922,287486.72124000004
7923,287666.72124000004
7924,288026.72124000004
7925,287426.72124000004
7926,287486.72124000004
7927,287246.72124000004
7928,287426.72124000004
7929,287546.72124000004
7930,288206.72124000004
7931,287186.72124000004
7932,287006.72124000004
7933,286886.72124000004
7934,287366.72124000004
7935,287186.72124000004
7936,287426.72124000004
7937,286633.4106
7938,287473.4106
7939,286873.4106
7940,287473.4106
7941,288313.4106
7942,286633.4106
7943,285433.4106
7944,286993.4106
7945,287233.4106
7946,287713.4106
7947,287593.4106
7948,287593.4106
7949,288600.31524
7950,288240.31524
7951,288120.31524
7952,287880.31524
7953,287820.31524
7954,288240.31524
7955,288300.31524
7956,288420.31524
7957,288600.31524
7958,288060.31524
7959,288300.31524
7960,288000.31524
7961,287820.31524
7962,288300.31524
7963,289020.31524
7964,287760.31524
7965,288420.31524
7966,287940.31524
7967,287880.31524
7968,287940.31524
7969,288060.31524
7970,288720.31524
7971,288240.31524
7972,287880.31524
7973,288060.31524
7974,288240.31524
7975,287460.31524
7976,287580.31524
7977,287880.31524
7978,288180.31524
7979,287820.31524
7980,288540.31524
7981,288060.31524
7982,288660.31524
7983,288660.31524
7984,287147.06856000004
7985,287987.06856000004
7986,288707.06856000004
7987,288347.06856000004
7988,289473.92952
7989,289053.92952
7990,288873.92952
7991,289053.92952
7992,289713.92952
7993,288933.92952
7994,289173.92952
7995,288873.92952
7996,288933.92952
7997,289053.92952
7998,288453.92952
7999,289353.92952
8000,288993.92952
8001,289053.92952
8002,289653.92952
8003,289173.92952
8004,289413.92952
8005,289593.92952
8006,289833.92952
8007,289653.92952
8008,289473.92952
8009,289173.92952
8010,289773.92952
8011,289533.92952
8012,289533.92952
8013,289833.92952
8014,289773.92952
8015,289893.92952
8016,290060.72028
8017,290060.72028
8018,290060.72028
8019,290060.72028
8020,290060.72028
8021,290060.72028
8022,290060.72028
8023,290060.72028
8024,290060.72028
8025,290060.72028
8026,290060.72028
8027,290060.72028
8028,290060.72028
8029,290060.72028
8030,290060.72028
8031,290060.72028
8032,290060.72028
8033,290060.72028
8034,290060.72028
8035,290060.72028
8036,289867.82772000006
8037,290407.82772000006
8038,290467.82772000006
8039,291007.82772000006
8040,290347.82772000006
8041,290287.82772000006
8042,290347.82772000006
8043,290347.82772000006
8044,290527.82772000006
8045,290814.93984
8046,290814.93984
8047,290814.93984
8048,290814.93984
8049,290814.93984
8050,290814.93984
8051,290814.93984
8052,290621.84292
8053,291341.84292
8054,291161.84292
8055,291101.84292
8056,290861.84292
8057,291041.84292
8058,291041.84292
8059,290921.84292
8060,291761.84292
8061,291521.84292
8062,291521.84292
8063,291641.84292
8064,291688.68828
8065,291568.68828
8066,291568.68828
8067,291568.68828
8068,291568.68828
8069,291568.68828
8070,291568.68828
8071,291375.70680000004
8072,292035.70680000004
8073,292275.70680000004
8074,292215.70680000004
8075,292275.70680000004
8076,291735.70680000004
8077,291675.70680000004
8078,292155.70680000004
8079,291375.70680000004
8080,291435.70680000004
8081,291795.70680000004
8082,292322.76432
8083,292322.76432
8084,292322.76432
8085,292322.76432
8086,292322.76432
8087,292322.76432
8088,292322.76432
8089,292322.76432
8090,292129.8234
8091,292669.8234
8092,292489.8234
8093,292789.8234
8094,292729.8234
8095,292489.8234
8096,292956.9246
8097,292956.9246
8098,292956.9246
8099,292956.9246
8100,292956.9246
8101,292956.9246
8102,292956.9246
8103,292956.9246
8104,292956.9246
8105,292956.9246
8106,292956.9246
8107,292956.9246
8108,292956.9246
8109,292956.9246
8110,292956.9246
8111,292956.9246
8112,292764.58584
8113,292704.58584
8114,293184.58584
8115,292764.58584
8116,292644.58584
8117,292704.58584
8118,293304.58584
8119,293064.58584
8120,292824.58584
8121,292524.58584
8122,293304.58584
8123,292764.58584
8124,292584.58584
8125,293364.58584
8126,293364.58584
8127,293592.29544
8128,293592.29544
8129,293592.29544
8130,293592.29544
8131,293400.22032
8132,293760.22032
8133,294000.22032
8134,293220.22032
8135,293640.22032
8136,294000.22032
8137,293100.22032
8138,293160.22032
8139,293520.22032
8140,293400.22032
8141,293220.22032
8142,293220.22032
8143,293460.22032
8144,293520.22032
8145,293760.22032
8146,293940.22032
8147,293880.22032
8148,293700.22032
8149,293760.22032
8150,294180.22032
8151,294240.22032
8152,294408.6912
8153,294288.6912
8154,294288.6912
8155,294288.6912
8156,294288.6912
8157,294288.6912
8158,294288.6912
8159,294288.6912
8160,294288.6912
8161,294288.6912
8162,294288.6912
8163,294288.6912
8164,294288.6912
8165,294288.6912
8166,294288.6912
8167,294288.6912
8168,294288.6912
8169,294288.6912
8170,294288.6912
8171,294288.6912
8172,294288.6912
8173,294288.6912
8174,294288.6912
8175,294288.6912
8176,294288.6912
8177,294288.6912
8178,294288.6912
8179,294288.6912
8180,294288.6912
8181,294288.6912
8182,294097.52868000005
8183,293557.52868000005
8184,295057.52868000005
8185,293617.52868000005
8186,293677.52868000005
8187,293857.52868000005
8188,294637.52868000005
8189,294577.52868000005
8190,294217.52868000005
8191,294277.52868000005
8192,294577.52868000005
8193,294457.52868000005
8194,294637.52868000005
8195,295057.52868000005
8196,294877.52868000005
8197,295226.2944
8198,295106.2944
8199,295106.2944
8200,295106.2944
8201,295106.2944
8202,294915.3924
8203,295155.3924
8204,294615.3924
8205,295455.3924
8206,295395.3924
8207,294795.3924
8208,296044.84608000005
8209,296044.84608000005
8210,296044.84608000005
8211,296044.84608000005
8212,296044.84608000005
8213,296044.84608000005
8214,296044.84608000005
8215,296044.84608000005
8216,296044.84608000005
8217,296044.84608000005
8218,296044.84608000005
8219,295854.19524000003
8220,296754.19524000003
8221,296214.19524000003
8222,294643.77372
8223,299662.97748
8224,299662.97748
8225,299662.97748
8226,299662.97748
8227,299662.97748
8228,299662.97748
8229,299662.97748
8230,299662.97748
8231,299662.97748
8232,299662.97748
8233,299662.97748
8234,299662.97748
8235,299662.97748
8236,299662.97748
8237,299662.97748
8238,299662.97748
8239,299662.97748
8240,299662.97748
8241,299662.97748
8242,299662.97748
8243,299662.97748
8244,299662.97748
8245,299662.97748
8246,299662.97748
8247,299662.97748
8248,299662.97748
8249,299662.97748
8250,299662.97748
8251,299472.19248
8252,299832.19248
8253,300492.19248
8254,300901.46208
8255,300901.46208
8256,300901.46208
8257,300901.46208
8258,300901.46208
8259,300901.46208
8260,300901.46208
8261,300710.97504
8262,301780.39908
8263,301780.39908
8264,301780.39908
8265,301780.39908
8266,301780.39908
8267,301780.39908
8268,301780.39908
8269,301780.39908
8270,301780.39908
8271,301780.39908
8272,301208.84436
8273,310537.7436
8274,310537.7436
8275,310537.7436
8276,310537.7436
8277,310537.7436
8278,310537.7436
8279,310537.7436
8280,310537.7436
8281,310537.7436
8282,310537.7436
8283,310537.7436
8284,310537.7436
8285,310537.7436
8286,310537.7436
8287,310537.7436
8288,310537.7436
8289,310537.7436
8290,310537.7436
8291,310537.7436
8292,310537.7436
8293,310537.7436
8294,310537.7436
8295,310537.7436
8296,310537.7436
8297,310537.7436
8298,310537.7436
8299,310537.7436
8300,310537.7436
8301,310537.7436
8302,310537.7436
8303,310537.7436
8304,310537.7436
8305,310537.7436
8306,310347.5202
8307,310467.5202
8308,310647.5202
8309,311357.21568
8310,311237.21568
8311,311237.21568
8312,311237.21568
8313,311046.89244
8314,311526.89244
8315,311166.89244
8316,311046.89244
8317,311466.89244
8318,311766.89244
8319,310926.89244
8320,311946.89244
8321,311106.89244
8322,311046.89244
8323,310986.89244
8324,312356.4834
8325,312356.4834
8326,312356.4834
8327,312165.95736
8328,312585.95736
8329,312405.95736
8330,311985.95736
8331,313125.95736
8332,313175.53428
8333,312985.16892
8334,313525.16892
8335,313405.16892
8336,314054.79576
8337,314054.79576
8338,313864.29624
8339,314464.29624
8340,315173.78268
8341,315173.78268
8342,315173.78268
8343,315173.78268
8344,315173.78268
8345,315173.78268
8346,315173.78268
8347,315173.78268
8348,315173.78268
8349,315173.78268
8350,315173.78268
8351,314982.96804
8352,314982.96804
8353,315522.96804
8354,315222.96804
8355,315342.96804
8356,315882.96804
8357,315811.96776
8358,315691.96776
8359,315571.96776
8360,315451.96776
8361,315331.96776
8362,315211.96776
8363,315020.98932
8364,315849.92508
8365,315849.92508
8366,315849.92508
8367,315658.84836
8368,316967.8356
8369,316967.8356
8370,316967.8356
8371,316967.8356
8372,316776.7074
8373,316656.7074
8374,317316.7074
8375,317016.7074
8376,317136.7074
8377,317136.7074
8378,317376.7074
8379,316836.7074
8380,317545.62912
8381,317425.62912
8382,317305.62912
8383,317185.62912
8384,317185.62912
8385,317185.62912
8386,317185.62912
8387,317185.62912
8388,317185.62912
8389,317185.62912
8390,317185.62912
8391,317185.62912
8392,317185.62912
8393,317185.62912
8394,317185.62912
8395,316994.44008000003
8396,316874.44008000003
8397,316634.44008000003
8398,317294.44008000003
8399,317054.44008000003
8400,317882.84856
8401,317882.84856
8402,317882.84856
8403,317882.84856
8404,317882.84856
8405,317882.84856
8406,317882.84856
8407,317882.84856
8408,317882.84856
8409,317882.84856
8410,317882.84856
8411,317882.84856
8412,317882.84856
8413,317882.84856
8414,317882.84856
8415,317882.84856
8416,317882.84856
8417,317691.65640000004
8418,318231.65640000004
8419,318531.65640000004
8420,317871.65640000004
8421,317991.65640000004
8422,318231.65640000004
8423,318051.65640000004
8424,318231.65640000004
8425,317811.65640000004
8426,318471.65640000004
8427,318171.65640000004
8428,318051.65640000004
8429,318051.65640000004
8430,318580.6452
8431,318580.6452
8432,318389.55132
8433,319169.55132
8434,318929.55132
8435,318929.55132
8436,319229.55132
8437,318509.55132
8438,318989.55132
8439,319169.55132
8440,318989.55132
8441,318689.55132
8442,318749.55132
8443,318569.55132
8444,318389.55132
8445,318689.55132
8446,318509.55132
8447,318929.55132
8448,318749.55132
8449,319229.55132
8450,318869.55132
8451,319109.55132
8452,318869.55132
8453,318509.55132
8454,318869.55132
8455,318929.55132
8456,318449.55132
8457,318269.55132
8458,318689.55132
8459,318509.55132
8460,318569.55132
8461,318629.55132
8462,318749.55132
8463,318629.55132
8464,319109.55132
8465,318749.55132
8466,319349.55132
8467,318749.55132
8468,319049.55132
8469,318749.55132
8470,319109.55132
8471,318689.55132
8472,318989.55132
8473,319049.55132
8474,319049.55132
8475,318509.55132
8476,318749.55132
8477,319409.55132
8478,319398.43248
8479,319398.43248
8480,319398.43248
8481,319398.43248
8482,319398.43248
8483,319398.43248
8484,319398.43248
8485,319207.16076
8486,319987.16076
8487,320095.85472
8488,320095.85472
8489,320095.85472
8490,319904.56584
8491,320624.56584
8492,320504.56584
8493,320084.56584
8494,320024.56584
8495,320504.56584
8496,320444.56584
8497,320624.56584
8498,320084.56584
8499,319844.56584
8500,320144.56584
8501,320204.56584
8502,320504.56584
8503,319664.56584
8504,319844.56584
8505,320624.56584
8506,320324.56584
8507,319604.56584
8508,320204.56584
8509,320084.56584
8510,320084.56584
8511,320084.56584
8512,320204.56584
8513,320564.56584
8514,320024.56584
8515,320504.56584
8516,320744.56584
8517,320204.56584
8518,320324.56584
8519,320264.56584
8520,319784.56584
8521,320324.56584
8522,319844.56584
8523,320684.56584
8524,320444.56584
8525,320864.56584
8526,320624.56584
8527,319664.56584
8528,320384.56584
8529,319544.56584
8530,320984.56584
8531,320204.56584
8532,320924.56584
8533,320804.56584
8534,320744.56584
8535,320924.56584
8536,320264.56584
8537,320973.33780000004
8538,320973.33780000004
8539,320973.33780000004
8540,320973.33780000004
8541,320973.33780000004
8542,320973.33780000004
8543,320973.33780000004
8544,320973.33780000004
8545,320973.33780000004
8546,320973.33780000004
8547,320973.33780000004
8548,320973.33780000004
8549,320973.33780000004
8550,320973.33780000004
8551,320973.33780000004
8552,320973.33780000004
8553,320973.33780000004
8554,320973.33780000004
8555,320973.33780000004
8556,320973.33780000004
8557,320973.33780000004
8558,320973.33780000004
8559,320973.33780000004
8560,320973.33780000004
8561,320973.33780000004
8562,320973.33780000004
8563,320973.33780000004
8564,320973.33780000004
8565,320973.33780000004
8566,320973.33780000004
8567,320973.33780000004
8568,320973.33780000004
8569,320973.33780000004
8570,320973.33780000004
8571,320973.33780000004
8572,320973.33780000004
8573,320973.33780000004
8574,320973.33780000004
8575,320973.33780000004
8576,320973.33780000004
8577,320973.33780000004
8578,320973.33780000004
8579,320973.33780000004
8580,320782.1394
8581,321562.1394
8582,321022.1394
8583,321622.1394
8584,321142.1394
8585,321442.1394
8586,321082.1394
8587,321142.1394
8588,321202.1394
8589,321322.1394
8590,321322.1394
8591,320422.1394
8592,320902.1394
8593,320782.1394
8594,321262.1394
8595,321202.1394
8596,321022.1394
8597,321262.1394
8598,321082.1394
8599,321262.1394
8600,321502.1394
8601,321742.1394
8602,321142.1394
8603,321322.1394
8604,321442.1394
8605,321322.1394
8606,321562.1394
8607,320902.1394
8608,321202.1394
8609,321502.1394
8610,321382.1394
8611,321262.1394
8612,321562.1394
8613,321742.1394
8614,321442.1394
8615,321442.1394
8616,321502.1394
8617,321382.1394
8618,321802.1394
8619,320842.1394
8620,321802.1394
8621,321202.1394
8622,321502.1394
8623,320902.1394
8624,321022.1394
8625,321322.1394
8626,321322.1394
8627,320722.1394
8628,321382.1394
8629,321022.1394
8630,321202.1394
8631,321791.1126
8632,321791.1126
8633,321791.1126
8634,321791.1126
8635,321791.1126
8636,321791.1126
8637,321791.1126
8638,321791.1126
8639,321791.1126
8640,321791.1126
8641,321791.1126
8642,321791.1126
8643,321791.1126
8644,321791.1126
8645,321791.1126
8646,321791.1126
8647,321791.1126
8648,321791.1126
8649,321791.1126
8650,321791.1126
8651,321791.1126
8652,321791.1126
8653,321791.1126
8654,321791.1126
8655,321791.1126
8656,321791.1126
8657,321791.1126
8658,321791.1126
8659,321791.1126
8660,321791.1126
8661,321791.1126
8662,321791.1126
8663,321791.1126
8664,321791.1126
8665,321791.1126
8666,321791.1126
8667,321791.1126
8668,321791.1126
8669,321791.1126
8670,321791.1126
8671,321791.1126
8672,321791.1126
8673,321791.1126
8674,321791.1126
8675,321791.1126
8676,321791.1126
8677,321791.1126
8678,321791.1126
8679,321791.1126
8680,321791.1126
8681,321791.1126
8682,321791.1126
8683,321791.1126
8684,321791.1126
8685,321791.1126
8686,321791.1126
8687,321791.1126
8688,321791.1126
8689,321791.1126
8690,321791.1126
8691,321791.1126
8692,321791.1126
8693,321791.1126
8694,321791.1126
8695,321791.1126
8696,321791.1126
8697,321791.1126
8698,321791.1126
8699,321791.1126
8700,321791.1126
8701,321791.1126
8702,321791.1126
8703,321791.1126
8704,321791.1126
8705,321791.1126
8706,321791.1126
8707,321791.1126
8708,321791.1126
8709,321791.1126
8710,321791.1126
8711,321791.1126
8712,321791.1126
8713,321791.1126
8714,321791.1126
8715,321791.1126
8716,321791.1126
8717,321791.1126
8718,321791.1126
8719,321791.1126
8720,321791.1126
8721,321791.1126
