,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
12488,13688,2020-12-10 09:38:00.000001,4930.4,4942.6,-12.2000000000007,-11.7877947295423,-12.182348043297,-0.41220527045839894,3,1,0,626641.1650485417,59.9999999999401,511898.8493685414
12489,13689,2020-12-10 09:38:59.999997,4928.0,4940.0,-12.0,-11.7883495145631,-12.1843463780181,-0.21165048543690013,3,1,0,626641.1650485417,120.00000000014985,511958.8493685416
12490,13690,2020-12-10 09:40:00.000002,4931.2,4943.6,-12.4000000000005,-11.7900138696255,-12.1861781848458,-0.6099861303749989,3,1,0,626641.1650485417,0.0,511838.8493685415
12491,13691,2020-12-10 09:40:59.999998,4929.8,4940.2,-10.3999999999996,-11.7875173370319,-12.1861781848458,1.3875173370322997,4,1,0,626641.1650485417,600.0000000002697,512438.84936854173
12492,13692,2020-12-10 09:42:00.000003,4929.0,4941.2,-12.1999999999998,-11.7886269070735,-12.1870108243129,-0.41137309292630064,3,1,0,626641.1650485417,60.00000000020975,511898.84936854173
12493,13693,2020-12-10 09:42:59.999999,4926.0,4938.2,-12.1999999999998,-11.7894590846047,-12.1885095753537,-0.4105409153951012,3,1,0,626641.1650485417,60.00000000020975,511898.84936854173
12494,13694,2020-12-10 09:44:00.000004,4925.6,4937.6,-12.0,-11.7905686546463,-12.1900083263945,-0.20943134535369978,3,1,0,626641.1650485417,120.00000000014985,511958.8493685416
12495,13695,2020-12-10 09:45:00.000000,4925.0,4936.8,-11.8000000000001,-11.7908460471567,-12.1911740216484,-0.009153952843400148,4,1,0,626641.1650485417,180.0000000001198,512018.8493685416
12496,13696,2020-12-10 09:45:59.999996,4927.4,4938.4,-11.0,-11.7880721220527,-12.1918401332221,0.7880721220527,4,1,0,626641.1650485417,420.00000000014984,512258.8493685416
12497,13697,2020-12-10 09:47:00.000001,4928.4,4941.0,-12.6000000000003,-11.7894590846047,-12.19417152373,-0.8105409153956007,3,1,0,626641.1650485417,-59.9999999999401,511778.8493685416
12498,13698,2020-12-10 09:47:59.999997,4928.0,4940.2,-12.1999999999998,-11.7900138696255,-12.197335553705,-0.40998613037429976,3,1,0,626641.1650485417,60.00000000020975,511898.84936854173
12499,13699,2020-12-10 09:49:00.000002,4925.8,4937.8,-12.0,-11.7911234396671,-12.1998334721064,-0.20887656033290014,3,1,0,626641.1650485417,120.00000000014985,511958.8493685416
12500,13700,2020-12-10 09:49:59.999998,4930.0,4943.8,-13.8000000000001,-11.7930651872399,-12.2018318068274,-2.0069348127602,2,2,77.01563999999999,626641.1650485417,-419.9999999998802,511341.8337285416
12501,13701,2020-12-10 09:51:00.000003,4927.8,4939.0,-11.1999999999998,-11.7925104022191,-12.2021648626143,0.5925104022193004,4,1,76.96104,627421.1650485419,360.00000000020975,512824.8726885419
12502,13702,2020-12-10 09:51:59.999999,4926.0,4937.4,-11.3999999999996,-11.7922330097087,-12.2026644462945,0.39223300970909847,4,1,0,627421.1650485419,300.00000000026967,512764.8726885419
12503,13703,2020-12-10 09:53:00.000004,4925.0,4936.6,-11.6000000000003,-11.7922330097087,-12.2029975020814,0.1922330097083993,4,1,0,627421.1650485419,240.0000000000599,512704.8726885418
12504,13704,2020-12-10 09:54:00.000000,4924.4,4934.2,-9.80000000000018,-11.7889042995839,-12.2013322231472,1.9889042995837194,5,0,76.89707999999999,628201.165048542,-0.0,513167.97560854175
12505,13705,2020-12-10 09:54:59.999996,4922.0,4934.8,-12.8000000000001,-11.7911234396671,-12.2031640299748,-1.0088765603330003,3,1,76.88304,628201.165048542,0.0,513091.09256854176
12506,13706,2020-12-10 09:56:00.000001,4924.6,4936.4,-11.7999999999992,-11.7919556171983,-12.2044962531222,-0.008044382800900252,4,1,0,628201.165048542,300.0000000002702,513391.092568542
12507,13707,2020-12-10 09:56:59.999997,4921.2,4932.8,-11.6000000000003,-11.7919556171983,-12.205995004163,0.19195561719799947,4,1,0,628201.165048542,359.9999999999401,513451.09256854164
12508,13708,2020-12-10 09:58:00.000002,4919.4,4931.6,-12.2000000000007,-11.7930651872399,-12.2079933388841,-0.4069348127607988,3,1,0,628201.165048542,179.99999999982032,513271.0925685415
12509,13709,2020-12-10 09:58:59.999998,4921.6,4934.4,-12.7999999999992,-11.7936199722607,-12.2104912572854,-1.0063800277384995,3,1,0,628201.165048542,2.701838752727781e-10,513091.092568542
12510,13710,2020-12-10 10:00:00.000003,4922.4,4934.2,-11.8000000000001,-11.7933425797503,-12.212323064113,-0.0066574202497999835,4,1,0,628201.165048542,300.0,513391.09256854176
12511,13711,2020-12-10 10:00:59.999999,4925.2,4937.6,-12.4000000000005,-11.7963938973647,-12.213488759367,-0.6036061026357995,3,1,0,628201.165048542,119.9999999998802,513211.09256854164
12512,13712,2020-12-10 10:02:00.000004,4926.2,4938.8,-12.6000000000003,-11.7975034674064,-12.2151540383012,-0.8024965325938993,3,1,0,628201.165048542,59.9999999999401,513151.09256854164
12513,13713,2020-12-10 10:03:00.000000,4930.0,4942.4,-12.3999999999996,-11.8008321775312,-12.2176519567025,-0.5991678224684005,3,1,0,628201.165048542,120.00000000014985,513211.0925685419
12514,13714,2020-12-10 10:03:59.999996,4929.8,4943.0,-13.1999999999998,-11.8033287101248,-12.2203164029973,-1.396671289875,3,1,0,628201.165048542,-119.99999999991005,512971.0925685419
12515,13715,2020-12-10 10:05:00.000001,4928.2,4941.6,-13.4000000000005,-11.8063800277392,-12.2239800166526,-1.5936199722612994,3,1,0,628201.165048542,-180.0000000001198,512911.09256854164
12516,13716,2020-12-10 10:05:59.999997,4931.8,4946.0,-14.1999999999998,-11.8108183079057,-12.2283097418816,-2.3891816920941,2,2,77.04683999999999,628201.165048542,-419.9999999999101,512594.0457285419
12517,13717,2020-12-10 10:07:00.000002,4933.8,4946.0,-12.1999999999998,-11.8124826629681,-12.2308076602829,-0.3875173370317011,3,2,0,628201.165048542,780.0000000000899,513794.0457285419
12518,13718,2020-12-10 10:07:59.999998,4934.2,4947.6,-13.4000000000005,-11.8147018030513,-12.2329725228974,-1.5852981969492,3,2,0,628201.165048542,59.99999999967045,513074.04572854144
12519,13719,2020-12-10 10:09:00.000003,4932.2,4945.2,-13.0,-11.8177531206657,-12.234804329725,-1.1822468793343006,3,2,0,628201.165048542,299.99999999997016,513314.0457285418
12520,13720,2020-12-10 10:09:59.999999,4935.6,4948.6,-13.0,-11.8185852981969,-12.2371357202329,-1.1814147018030994,3,2,0,628201.165048542,299.99999999997016,513314.0457285418
12521,13721,2020-12-10 10:11:00.000004,4935.0,4948.4,-13.3999999999996,-11.8219140083218,-12.2386344712737,-1.578085991677801,3,2,0,628201.165048542,60.00000000020975,513074.045728542
12522,13722,2020-12-10 10:12:00.000000,4932.2,4946.4,-14.1999999999998,-11.8260748959778,-12.2398001665277,-2.3739251040219997,2,2,0,628201.165048542,-419.9999999999101,512594.0457285419
12523,13723,2020-12-10 10:12:59.999996,4936.2,4948.4,-12.1999999999998,-11.8263522884882,-12.2399666944211,-0.3736477115115999,3,2,0,628201.165048542,780.0000000000899,513794.0457285419
12524,13724,2020-12-10 10:14:00.000001,4936.8,4950.2,-13.3999999999996,-11.8280166435506,-12.2409658617816,-1.5719833564490013,3,2,0,628201.165048542,60.00000000020975,513074.045728542
12525,13725,2020-12-10 10:14:59.999997,4937.6,4951.4,-13.7999999999992,-11.8302357836338,-12.2427976686093,-1.9697642163654,2,2,0,628201.165048542,-179.99999999954957,512834.04572854226
12526,13726,2020-12-10 10:16:00.000002,4933.4,4948.6,-15.2000000000007,-11.8346740638003,-12.2471273938383,-3.3653259362003993,2,2,0,628201.165048542,-1020.0000000004493,511994.0457285413
12527,13727,2020-12-10 10:16:59.999998,4935.0,4947.8,-12.8000000000001,-11.8366158113731,-12.2482930890922,-0.9633841886269998,3,2,0,628201.165048542,419.9999999999101,513434.0457285417
12528,13728,2020-12-10 10:18:00.000003,4936.4,4947.2,-10.8000000000001,-11.8360610263523,-12.2467943380514,1.0360610263522005,4,1,77.09207999999998,629221.1650485419,600.0,514556.95364854165
12529,13729,2020-12-10 10:18:59.999999,4934.0,4948.0,-14.0,-11.8396671289875,-12.246627810158,-2.1603328710125,2,2,77.0796,629221.1650485419,-359.99999999996993,513519.87404854165
12530,13730,2020-12-10 10:20:00.000004,4936.8,4949.4,-12.5999999999994,-11.8416088765603,-12.2467943380514,-0.7583911234390985,3,2,0,629221.1650485419,480.0000000003905,514359.874048542
12531,13731,2020-12-10 10:21:00.000000,4935.0,4948.6,-13.6000000000003,-11.8443828016643,-12.247793505412,-1.7556171983359992,3,2,0,629221.1650485419,-120.00000000014985,513759.87404854153
12532,13732,2020-12-10 10:21:59.999996,4940.0,4952.8,-12.8000000000001,-11.846879334258,-12.2476269775185,-0.9531206657420999,3,2,0,629221.1650485419,359.99999999996993,514239.87404854165
12533,13733,2020-12-10 10:23:00.000001,4943.0,4956.0,-13.0,-11.8490984743412,-12.2491257285593,-1.1509015256587993,3,2,0,629221.1650485419,240.00000000003007,514119.87404854165
12534,13734,2020-12-10 10:23:59.999997,4940.0,4953.2,-13.1999999999998,-11.8513176144244,-12.2499583680264,-1.348682385575401,3,2,0,629221.1650485419,120.00000000014985,513999.87404854177
12535,13735,2020-12-10 10:25:00.000002,4938.8,4951.2,-12.3999999999996,-11.8502080443828,-12.249791840133,-0.5497919556168007,3,2,0,629221.1650485419,600.0000000002697,514479.8740485419
12536,13736,2020-12-10 10:25:59.999998,4936.6,4950.4,-13.7999999999992,-11.8546463245492,-12.250957535387,-1.945353675449999,2,2,0,629221.1650485419,-239.9999999994897,513639.8740485421
12537,13737,2020-12-10 10:27:00.000003,4938.0,4951.4,-13.3999999999996,-11.8585298196948,-12.2522897585343,-1.5414701803048008,3,2,0,629221.1650485419,2.69650968220958e-10,513879.8740485419
12538,13738,2020-12-10 10:27:59.999999,4938.0,4951.4,-13.3999999999996,-11.8635228848821,-12.2544546211488,-1.536477115117501,3,2,0,629221.1650485419,2.69650968220958e-10,513879.8740485419
12539,13739,2020-12-10 10:29:00.000004,4938.6,4952.0,-13.3999999999996,-11.8676837725381,-12.2564529558699,-1.5323162274615,3,2,0,629221.1650485419,2.69650968220958e-10,513879.8740485419
12540,13740,2020-12-10 10:30:00.000000,4944.6,4958.2,-13.5999999999994,-11.8701803051317,-12.2579517069107,-1.7298196948676985,3,2,0,629221.1650485419,-119.99999999960949,513759.874048542
12541,13741,2020-12-10 10:30:59.999996,4941.4,4955.0,-13.6000000000003,-11.8743411927878,-12.2607826810989,-1.7256588072125005,3,2,0,629221.1650485419,-120.00000000014985,513759.87404854153
12542,13742,2020-12-10 10:32:00.000001,4941.0,4954.2,-13.1999999999998,-11.8773925104022,-12.2627810158199,-1.3226074895976012,3,2,0,629221.1650485419,120.00000000014985,513999.87404854177
12543,13743,2020-12-10 10:32:59.999997,4938.0,4950.2,-12.1999999999998,-11.8798890429958,-12.2626144879265,-0.32011095700400105,3,2,0,629221.1650485419,720.0000000001498,514599.87404854177
12544,13744,2020-12-10 10:34:00.000002,4940.0,4953.8,-13.8000000000001,-11.8840499306518,-12.2644462947542,-1.9159500693483,2,2,0,629221.1650485419,-240.00000000003007,513639.87404854165
12545,13745,2020-12-10 10:34:59.999998,4939.0,4953.4,-14.3999999999996,-11.8915395284327,-12.2667776852621,-2.5084604715669006,2,2,0,629221.1650485419,-599.9999999997303,513279.8740485419
12546,13746,2020-12-10 10:36:00.000003,4940.0,4953.6,-13.6000000000003,-11.8948682385575,-12.26910907577,-1.7051317614428,3,2,0,629221.1650485419,-120.00000000014985,513759.87404854153
12547,13747,2020-12-10 10:36:59.999999,4939.8,4953.4,-13.5999999999994,-11.9004160887656,-12.2716069941713,-1.6995839112338,3,2,0,629221.1650485419,-119.99999999960949,513759.874048542
12548,13748,2020-12-10 10:38:00.000004,4941.2,4955.4,-14.1999999999998,-11.9065187239944,-12.2737718567858,-2.2934812760053997,2,2,0,629221.1650485419,-479.99999999985016,513399.87404854177
12549,13749,2020-12-10 10:39:00.000000,4942.2,4956.4,-14.1999999999998,-11.9112343966713,-12.2757701915069,-2.2887656033284998,2,2,0,629221.1650485419,-479.99999999985016,513399.87404854177
12550,13750,2020-12-10 10:39:59.999996,4946.4,4959.0,-12.6000000000003,-11.9151178918169,-12.27543713572,-0.6848821081834,3,2,0,629221.1650485419,479.99999999985016,514359.87404854153
12551,13751,2020-12-10 10:41:00.000001,4944.0,4956.8,-12.8000000000001,-11.9192787794729,-12.2762697751871,-0.8807212205271995,3,2,0,629221.1650485419,359.99999999996993,514239.87404854165
12552,13752,2020-12-10 10:41:59.999997,4944.2,4957.2,-13.0,-11.9231622746186,-12.278601165695,-1.0768377253814005,3,2,0,629221.1650485419,240.00000000003007,514119.87404854165
12553,13753,2020-12-10 10:43:00.000002,4944.4,4957.6,-13.2000000000007,-11.9292649098474,-12.2802664446293,-1.2707350901532983,3,2,0,629221.1650485419,119.99999999961055,513999.8740485413
12554,13754,2020-12-10 10:43:59.999998,4940.8,4954.8,-14.0,-11.9339805825243,-12.2819317235635,-2.066019417475699,2,2,0,629221.1650485419,-359.99999999996993,513519.87404854165
12555,13755,2020-12-10 10:45:00.000003,4937.4,4951.6,-14.2000000000007,-11.9406380027739,-12.2845961698582,-2.259361997226799,2,2,0,629221.1650485419,-480.00000000038943,513399.8740485413
12556,13756,2020-12-10 10:45:59.999999,4938.0,4950.6,-12.6000000000003,-11.9445214979195,-12.286094920899,-0.6554785020808005,3,2,0,629221.1650485419,479.99999999985016,514359.87404854153
