,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
5188,6388,2020-10-28 13:27:59.999999,4643.4,4697.2,-53.8000000000001,-54.8962552011093,-57.7921731890089,1.0962552011092015,2,-3,0,90599.99999999859,-600.0000000000597,69589.07387999854
5189,6389,2020-10-28 13:29:00.000004,4645.4,4699.0,-53.6000000000003,-54.885714285714,-57.7848459616983,1.285714285713702,2,-3,0,90599.99999999859,-779.9999999998789,69409.07387999872
5190,6390,2020-10-28 13:30:00.000000,4651.0,4704.0,-53.0,-54.8748959778084,-57.7763530391338,1.8748959778084,3,-1,145.938,92219.99999999873,300.0,71963.13587999875
5191,6391,2020-10-28 13:30:59.999996,4647.4,4701.6,-54.2000000000007,-54.8654646324547,-57.7683597002496,0.6654646324540039,2,-2,72.92219999999999,92219.99999999873,660.0000000002098,72250.21367999895
5192,6392,2020-10-28 13:32:00.000001,4647.2,4702.2,-55.0,-54.8568654646322,-57.7611990008324,-0.14313453536779974,2,-2,0,92219.99999999873,1139.9999999997904,72730.21367999855
5193,6393,2020-10-28 13:32:59.999997,4646.6,4701.2,-54.5999999999994,-54.8485436893201,-57.7537052456284,0.24854368932070514,2,-2,0,92219.99999999873,899.9999999994287,72490.21367999818
5194,6394,2020-10-28 13:34:00.000002,4652.2,4707.2,-55.0,-54.8402219140081,-57.7465445462113,-0.15977808599190269,2,-2,0,92219.99999999873,1139.9999999997904,72730.21367999855
5195,6395,2020-10-28 13:34:59.999998,4654.6,4708.6,-54.0,-54.8324549237168,-57.7388842631138,0.8324549237168029,2,-2,0,92219.99999999873,539.9999999997902,72130.21367999855
5196,6396,2020-10-28 13:36:00.000003,4653.6,4706.8,-53.1999999999998,-54.8221914008319,-57.7307243963362,1.6221914008321008,2,-2,0,92219.99999999873,59.99999999966832,71650.21367999841
5197,6397,2020-10-28 13:36:59.999999,4650.6,4704.8,-54.1999999999998,-54.8135922330094,-57.723563696919,0.6135922330096051,2,-2,0,92219.99999999873,659.9999999996683,72250.21367999841
5198,6398,2020-10-28 13:38:00.000004,4650.2,4704.8,-54.6000000000003,-54.8038834951453,-57.7174021648624,0.20388349514499993,2,-2,0,92219.99999999873,899.9999999999702,72490.21367999872
5199,6399,2020-10-28 13:39:00.000000,4650.6,4705.2,-54.5999999999994,-54.7950069348125,-57.7092422980847,0.19500693481310094,2,-2,0,92219.99999999873,899.9999999994287,72490.21367999818
5200,6400,2020-10-28 13:39:59.999996,4651.4,4705.0,-53.6000000000003,-54.7841886269068,-57.7014154870939,1.1841886269064972,2,-2,0,92219.99999999873,299.99999999997016,71890.21367999872
5201,6401,2020-10-28 13:41:00.000001,4653.0,4708.6,-55.6000000000003,-54.7769764216363,-57.694754371357,-0.8230235783640012,1,-3,73.02047999999999,92219.99999999873,1499.999999999966,73017.19319999871
5202,6402,2020-10-28 13:41:59.999997,4649.6,4703.0,-53.3999999999996,-54.7672676837723,-57.6875936719398,1.3672676837727025,2,-3,0,92219.99999999873,-480.00000000066336,71037.19319999807
