,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account,,,,,,,
5740,6940,40:00.0,4625.8,4672.4,-46.6,-50.49708738,-52.22281432,3.897087379,3,-1,0,208920,-5.4,151295.6318,,,,,,,
5741,6941,41:00.0,4622.8,4671,-48.2,-50.48710125,-52.2143214,2.287101248,3,-1,0,208920,-3.8,151297.2318,,,,,,,
5742,6942,42:00.0,4624,4671.8,-47.8,-50.47628294,-52.20532889,2.67628294,3,-1,0,208920,-4.2,151296.8318,,,,,,,
5743,6943,43:00.0,4622.4,4669,-46.6,-50.46574202,-52.19533722,3.865742025,3,-1,0,208920,-5.4,151295.6318,,,,,,,
5744,6944,44:00.0,4624.6,4672,-47.4,-50.45325936,-52.1856786,3.053259362,3,-1,0,208920,-4.6,151296.4318,,,,,,,
5745,6945,45:00.0,4626.8,4673,-46.2,-50.44105409,-52.17601998,4.241054092,3,-1,0,208920,-5.8,151295.2318,,,,,,,
5746,6946,46:00.0,4619.2,4663.8,-44.6,-50.4257975,-52.16369692,5.825797503,3,-1,0,208920,-7.4,151293.6318,,,,,,,
5747,6947,47:00.0,4620.6,4665,-44.4,-50.40832178,-52.15170691,6.008321775,3,-1,0,208920,-7.6,151293.4318,,,,,,,
5748,6948,48:00.0,4619.2,4663,-43.8,-50.39195562,-52.13938385,6.591955617,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5749,6949,49:00.0,4624.2,4666.6,-42.4,-50.37558946,-52.12589509,7.975589459,3,-1,0,208920,-9.6,151291.4318,,,,,,,
5750,6950,50:00.0,4625.8,4668.6,-42.8,-50.35811373,-52.11157369,7.558113731,3,-1,0,208920,-9.2,151291.8318,,,,,,,
5751,6951,51:00.0,4622,4665.8,-43.8,-50.34341193,-52.09841799,6.543411928,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5752,6952,52:00.0,4619.6,4661.8,-42.2,-50.32565881,-52.08376353,8.125658807,3,-1,0,208920,-9.8,151291.2318,,,,,,,
5753,6953,53:00.0,4620,4665.4,-45.4,-50.31345354,-52.07210658,4.913453537,3,-1,0,208920,-6.6,151294.4318,,,,,,,
5754,6954,54:00.0,4620.8,4666.4,-45.6,-50.2998613,-52.0621149,4.699861304,3,-1,0,208920,-6.4,151294.6318,,,,,,,
5755,6955,55:00.0,4623,4666.6,-43.6,-50.28321775,-52.0519567,6.683217753,3,-1,0,208920,-8.4,151292.6318,,,,,,,
5756,6956,56:00.0,4622.2,4665.8,-43.6,-50.26768377,-52.03996669,6.667683773,3,-1,0,208920,-8.4,151292.6318,,,,,,,
5757,6957,57:00.0,4623.8,4667.4,-43.6,-50.2518724,-52.02914238,6.651872399,3,-1,0,208920,-8.4,151292.6318,,,,,,,
5758,6958,58:00.0,4624.6,4668,-43.4,-50.23522885,-52.01698585,6.835228849,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5759,6959,59:00.0,4623.8,4667.2,-43.4,-50.21997226,-52.00516236,6.819972261,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5760,6960,30:00.0,4646.6,4692.2,-45.6,-50.21026352,-51.99417152,4.610263523,3,-1,0,208920,-6.4,151294.6318,,,,,,,
5761,6961,31:00.0,4651.6,4697.8,-46.2,-50.19722607,-51.98667777,3.997226075,3,-1,0,208920,-5.8,151295.2318,,,,,,,
5762,6962,32:00.0,4651.8,4695.8,-44,-50.18307906,-51.97701915,6.183079057,3,-1,0,208920,-8,151293.0318,,,,,,,
5763,6963,33:00.0,4653.8,4698.4,-44.6,-50.16837725,-51.9653622,5.568377254,3,-1,0,208920,-7.4,151293.6318,,,,,,,
5764,6964,34:00.0,4657.8,4702,-44.2,-50.1556172,-51.95603664,5.955617198,3,-1,0,208920,-7.8,151293.2318,,,,,,,
5765,6965,35:00.0,4663,4709.4,-46.4,-50.14507628,-51.94854288,3.745076283,3,-1,0,208920,-5.6,151295.4318,,,,,,,
5766,6966,36:00.0,4664,4709.2,-45.2,-50.13065187,-51.94004996,4.930651872,3,-1,0,208920,-6.8,151294.2318,,,,,,,
5767,6967,37:00.0,4668.6,4714.6,-46,-50.12177531,-51.93305579,4.121775312,3,-1,0,208920,-6,151295.0318,,,,,,,
5768,6968,38:00.0,4672.4,4719,-46.6,-50.1112344,-51.9295587,3.511234397,3,-1,0,208920,-5.4,151295.6318,,,,,,,
5769,6969,39:00.0,4671.8,4717,-45.2,-50.09708738,-51.92289759,4.897087379,3,-1,0,208920,-6.8,151294.2318,,,,,,,
5770,6970,40:00.0,4666.8,4712.6,-45.8,-50.08460472,-51.91873439,4.284604716,3,-1,0,208920,-6.2,151294.8318,,,,,,,
5771,6971,41:00.0,4665,4709.2,-44.2,-50.06962552,-51.91557036,5.86962552,3,-1,0,208920,-7.8,151293.2318,,,,,,,
5772,6972,42:00.0,4664,4708.8,-44.8,-50.05436893,-51.90990841,5.254368932,3,-1,0,208920,-7.2,151293.8318,,,,,,,
5773,6973,43:00.0,4660.2,4704.4,-44.2,-50.03938974,-51.9050791,5.839389736,3,-1,0,208920,-7.8,151293.2318,,,,,,,
5774,6974,44:00.0,4663.4,4707.6,-44.2,-50.02413315,-51.90074938,5.824133148,3,-1,0,208920,-7.8,151293.2318,,,,,,,
5775,6975,45:00.0,4657.8,4700.2,-42.4,-50.00804438,-51.89525396,7.608044383,3,-1,0,208920,-9.6,151291.4318,,,,,,,
5776,6976,46:00.0,4661.2,4705.2,-44,-49.99833564,-51.88992506,5.998335645,3,-1,0,208920,-8,151293.0318,,,,,,,
5777,6977,47:00.0,4661.2,4706.4,-45.2,-49.98557559,-51.88426311,4.785575589,3,-1,0,208920,-6.8,151294.2318,,,,,,,
5778,6978,48:00.0,4659.8,4706,-46.2,-49.9742025,-51.8817652,3.774202497,3,-1,0,208920,-5.8,151295.2318,,,,,,,
5779,6979,49:00.0,4665.8,4710.2,-44.4,-49.96144244,-51.87726894,5.561442441,3,-1,0,208920,-7.6,151293.4318,,,,,,,
5780,6980,50:00.0,4665.2,4709.8,-44.6,-49.94951456,-51.87060783,5.349514563,3,-1,0,208920,-7.4,151293.6318,,,,,,,
5781,6981,51:00.0,4662.8,4707.2,-44.4,-49.93675451,-51.86444629,5.536754508,3,-1,0,208920,-7.6,151293.4318,,,,,,,
5782,6982,52:00.0,4667,4710.8,-43.8,-49.92260749,-51.85678601,6.12260749,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5783,6983,53:00.0,4664.6,4710,-45.4,-49.91400832,-51.8489592,4.514008322,3,-1,0,208920,-6.6,151294.4318,,,,,,,
5784,6984,54:00.0,4669,4712.4,-43.4,-49.9001387,-51.83863447,6.500138696,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5785,6985,55:00.0,4667.8,4712.8,-45,-49.89042996,-51.82830974,4.890429958,3,-1,0,208920,-7,151294.0318,,,,,,,
5786,6986,56:00.0,4662.6,4707.8,-45.2,-49.88099861,-51.81948376,4.680998613,3,-1,0,208920,-6.8,151294.2318,,,,,,,
5787,6987,57:00.0,4662.4,4705.8,-43.4,-49.86934813,-51.80915903,6.469348128,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5788,6988,58:00.0,4664.4,4706.6,-42.2,-49.85658807,-51.79750208,7.656588072,3,-1,0,208920,-9.8,151291.2318,,,,,,,
5789,6989,59:00.0,4662.6,4706.8,-44.2,-49.84576976,-51.78817652,5.645769764,3,-1,0,208920,-7.8,151293.2318,,,,,,,
5790,6990,00:00.0,4666,4711.4,-45.4,-49.83633842,-51.78068276,4.436338419,3,-1,0,208920,-6.6,151294.4318,,,,,,,
5791,6991,01:00.0,4665.6,4709.4,-43.8,-49.8257975,-51.77169026,6.025797503,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5792,6992,02:00.0,4660.8,4704,-43.2,-49.81386963,-51.76219817,6.613869626,3,-1,0,208920,-8.8,151292.2318,,,,,,,
5793,6993,03:00.0,4654.2,4699.8,-45.6,-49.80416089,-51.75587011,4.204160888,3,-1,0,208920,-6.4,151294.6318,,,,,,,
5794,6994,04:00.0,4651.6,4696,-44.4,-49.7925104,-51.74554538,5.392510402,3,-1,0,208920,-7.6,151293.4318,,,,,,,
5795,6995,05:00.0,4650.6,4695.8,-45.2,-49.78391123,-51.7378851,4.583911234,3,-1,0,208920,-6.8,151294.2318,,,,,,,
5796,6996,06:00.0,4652.4,4697.2,-44.8,-49.7742025,-51.72855953,4.974202497,3,-1,0,208920,-7.2,151293.8318,,,,,,,
5797,6997,07:00.0,4651,4695.4,-44.4,-49.7631068,-51.72123231,5.363106796,3,-1,0,208920,-7.6,151293.4318,,,,,,,
5798,6998,08:00.0,4645.8,4690.2,-44.4,-49.75145631,-51.7122398,5.351456311,3,-1,0,208920,-7.6,151293.4318,,,,,,,
5799,6999,09:00.0,4642,4688.2,-46.2,-49.74535368,-51.70407993,3.545353675,3,-1,0,208920,-5.8,151295.2318,,,,,,,
5800,7000,10:00.0,4641,4685.4,-44.4,-49.73564494,-51.6937552,5.335644938,3,-1,0,208920,-7.6,151293.4318,,,,,,,
5801,7001,11:00.0,4644.2,4688.2,-44,-49.72676838,-51.68243131,5.726768377,3,-1,0,208920,-8,151293.0318,,,,,,,
5802,7002,12:00.0,4638,4681.8,-43.8,-49.71900139,-51.67077435,5.919001387,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5803,7003,13:00.0,4637.6,4682.2,-44.6,-49.70957004,-51.66011657,5.109570042,3,-1,0,208920,-7.4,151293.6318,,,,,,,
5804,7004,14:00.0,4639,4682.2,-43.2,-49.69653259,-51.64829309,6.496532594,3,-1,0,208920,-8.8,151292.2318,,,,,,,
5805,7005,15:00.0,4638,4683.4,-45.4,-49.68737864,-51.63713572,4.287378641,3,-1,0,208920,-6.6,151294.4318,,,,,,,
5806,7006,16:00.0,4642.8,4685.2,-42.4,-49.67212205,-51.62581182,7.272122053,3,-1,0,208920,-9.6,151291.4318,,,,,,,
5807,7007,17:00.0,4638.2,4682.8,-44.6,-49.65963939,-51.61465445,5.05963939,3,-1,0,208920,-7.4,151293.6318,,,,,,,
5808,7008,18:00.0,4635,4679.2,-44.2,-49.65020804,-51.60333056,5.450208044,3,-1,0,208920,-7.8,151293.2318,,,,,,,
5809,7009,19:00.0,4634.8,4679.4,-44.6,-49.64022191,-51.59267277,5.040221914,3,-1,0,208920,-7.4,151293.6318,,,,,,,
5810,7010,20:00.0,4638.6,4683.2,-44.6,-49.63023578,-51.58318068,5.030235784,3,-1,0,208920,-7.4,151293.6318,,,,,,,
5811,7011,21:00.0,4638.8,4681.4,-42.6,-49.61608877,-51.57069109,7.016088766,3,-1,0,208920,-9.4,151291.6318,,,,,,,
5812,7012,22:00.0,4644.8,4687,-42.2,-49.60110957,-51.55720233,7.40110957,3,-1,0,208920,-9.8,151291.2318,,,,,,,
5813,7013,23:00.0,4648.2,4690.2,-42,-49.58834951,-51.54537885,7.588349515,3,-1,0,208920,-10,151291.0318,,,,,,,
5814,7014,24:00.0,4649.8,4692.2,-42.4,-49.57614424,-51.5325562,7.176144244,3,-1,0,208920,-9.6,151291.4318,,,,,,,
5815,7015,25:00.0,4651.6,4693.8,-42.2,-49.56199723,-51.51906744,7.361997226,3,-1,0,208920,-9.8,151291.2318,,,,,,,
5816,7016,26:00.0,4653.4,4695.2,-41.8,-49.54840499,-51.50557868,7.748404993,3,-1,0,208920,-10.2,151290.8318,,,,,,,
5817,7017,27:00.0,4654,4696,-42,-49.53564494,-51.49142381,7.535644938,3,-1,0,208920,-10,151291.0318,,,,,,,
5818,7018,28:00.0,4654.8,4696.8,-42,-49.52094313,-51.47843464,7.520943135,3,-1,0,208920,-10,151291.0318,,,,,,,
5819,7019,29:00.0,4649.2,4690,-40.8,-49.50402219,-51.46577852,8.704022191,3,-1,0,208920,-11.2,151289.8318,,,,,,,
5820,7020,30:00.0,4647.8,4688.8,-41,-49.48821082,-51.45295587,8.488210818,3,-1,0,208920,-11,151290.0318,,,,,,,
5821,7021,31:00.0,4647.6,4688.6,-41,-49.47323162,-51.44096586,8.473231623,3,-1,0,208920,-11,151290.0318,,,,,,,
5822,7022,32:00.0,4647,4690.2,-43.2,-49.46213592,-51.42997502,6.262135922,3,-1,0,208920,-8.8,151292.2318,,,,,,,
5823,7023,33:00.0,4646.6,4688.2,-41.6,-49.44909847,-51.41698585,7.849098474,3,-1,0,208920,-10.4,151290.6318,,,,,,,
5824,7024,34:00.0,4650.6,4693.8,-43.2,-49.43800277,-51.40616153,6.238002774,3,-1,0,208920,-8.8,151292.2318,,,,,,,
5825,7025,35:00.0,4651,4693,-42,-49.42801664,-51.39467111,7.428016644,3,-1,0,208920,-10,151291.0318,,,,,,,
5826,7026,36:00.0,4650.6,4694,-43.4,-49.41803051,-51.38401332,6.018030513,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5827,7027,37:00.0,4650.6,4693,-42.4,-49.40554785,-51.37185679,7.00554785,3,-1,0,208920,-9.6,151291.4318,,,,,,,
5828,7028,38:00.0,4645,4684.8,-39.8,-49.39056865,-51.35836803,9.590568655,3,-1,0,208920,-12.2,151288.8318,,,,,,,
5829,7029,39:00.0,4644.2,4685.2,-41,-49.37558946,-51.3480433,8.375589459,3,-1,0,208920,-11,151290.0318,,,,,,,
5830,7030,40:00.0,4642,4685.6,-43.6,-49.3631068,-51.33655287,5.763106796,3,-1,0,208920,-8.4,151292.6318,,,,,,,
5831,7031,41:00.0,4647.2,4689,-41.8,-49.34785021,-51.3265612,7.547850208,3,-1,0,208920,-10.2,151290.8318,,,,,,,
5832,7032,42:00.0,4654,4696.2,-42.2,-49.3334258,-51.31557036,7.133425798,3,-1,0,208920,-9.8,151291.2318,,,,,,,
5833,7033,43:00.0,4656.6,4698.8,-42.2,-49.31872399,-51.30407993,7.118723994,3,-1,0,208920,-9.8,151291.2318,,,,,,,
5834,7034,44:00.0,4653.2,4695,-41.8,-49.30346741,-51.29142381,7.503467406,3,-1,0,208920,-10.2,151290.8318,,,,,,,
5835,7035,45:00.0,4651,4693,-42,-49.28821082,-51.28026644,7.288210818,3,-1,0,208920,-10,151291.0318,,,,,,,
5836,7036,46:00.0,4645.8,4690,-44.2,-49.27517337,-51.27010824,5.07517337,3,-1,0,208920,-7.8,151293.2318,,,,,,,
5837,7037,47:00.0,4645.2,4687.6,-42.4,-49.26047157,-51.2591174,6.860471567,3,-1,0,208920,-9.6,151291.4318,,,,,,,
5838,7038,48:00.0,4641.4,4684.2,-42.8,-49.24466019,-51.24829309,6.444660194,3,-1,0,208920,-9.2,151291.8318,,,,,,,
5839,7039,49:00.0,4642.2,4685.8,-43.6,-49.22829404,-51.23746878,5.628294036,3,-1,0,208920,-8.4,151292.6318,,,,,,,
5840,7040,50:00.0,4647.8,4689,-41.2,-49.20943135,-51.22431307,8.009431345,3,-1,0,208920,-10.8,151290.2318,,,,,,,
5841,7041,51:00.0,4643.4,4686.4,-43,-49.19389736,-51.21365529,6.193897365,3,-1,0,208920,-9,151292.0318,,,,,,,
5842,7042,52:00.0,4640.4,4684.8,-44.4,-49.18085992,-51.20349709,4.780859917,3,-1,0,208920,-7.6,151293.4318,,,,,,,
5843,7043,53:00.0,4640.8,4684.2,-43.4,-49.16588072,-51.19350541,5.765880721,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5844,7044,54:00.0,4641,4683.6,-42.6,-49.15062413,-51.18118235,6.550624133,3,-1,0,208920,-9.4,151291.6318,,,,,,,
5845,7045,55:00.0,4638.6,4681.6,-43,-49.13675451,-51.17085762,6.136754508,3,-1,0,208920,-9,151292.0318,,,,,,,
5846,7046,56:00.0,4634.2,4675.8,-41.6,-49.1184466,-51.15836803,7.518446602,3,-1,0,208920,-10.4,151290.6318,,,,,,,
5847,7047,57:00.0,4636.6,4681.8,-45.2,-49.10651872,-51.15020816,3.906518724,3,-1,0,208920,-6.8,151294.2318,,,,,,,
5848,7048,58:00.0,4634.8,4677.2,-42.4,-49.09042996,-51.13888426,6.690429958,3,-1,0,208920,-9.6,151291.4318,,,,,,,
5849,7049,59:00.0,4636.2,4680.2,-44,-49.07739251,-51.13105745,5.07739251,3,-1,0,208920,-8,151293.0318,,,,,,,
5850,7050,00:00.0,4641.6,4686,-44.4,-49.06463245,-51.12089925,4.664632455,3,-1,0,208920,-7.6,151293.4318,,,,,,,
5851,7051,01:00.0,4644.4,4688.2,-43.8,-49.04993065,-51.10974188,5.249930652,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5852,7052,02:00.0,4643,4686.6,-43.6,-49.03828017,-51.10058285,5.438280166,3,-1,0,208920,-8.4,151292.6318,,,,,,,
5853,7053,03:00.0,4636,4679.8,-43.8,-49.02829404,-51.09025812,5.228294036,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5854,7054,04:00.0,4639,4682.2,-43.2,-49.0149792,-51.07976686,5.814979196,3,-1,0,208920,-8.8,151292.2318,,,,,,,
5855,7055,05:00.0,4637,4679.8,-42.8,-48.99944521,-51.07110741,6.199445215,3,-1,0,208920,-9.2,151291.8318,,,,,,,
5856,7056,06:00.0,4638.8,4682.6,-43.8,-48.98723994,-51.06228143,5.187239945,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5857,7057,07:00.0,4635.8,4679,-43.2,-48.97226075,-51.05362198,5.772260749,3,-1,0,208920,-8.8,151292.2318,,,,,,,
5858,7058,08:00.0,4634.6,4678.2,-43.6,-48.96144244,-51.04512906,5.361442441,3,-1,0,208920,-8.4,151292.6318,,,,,,,
5859,7059,09:00.0,4635.2,4678,-42.8,-48.94840499,-51.03613655,6.148404993,3,-1,0,208920,-9.2,151291.8318,,,,,,,
5860,7060,10:00.0,4632,4673.6,-41.6,-48.93176144,-51.02664446,7.331761442,3,-1,0,208920,-10.4,151290.6318,,,,,,,
5861,7061,11:00.0,4636.8,4680,-43.2,-48.91955617,-51.01765196,5.719556172,3,-1,0,208920,-8.8,151292.2318,,,,,,,
5862,7062,12:00.0,4638,4683.6,-45.6,-48.910957,-51.0101582,3.310957004,3,-1,0,208920,-6.4,151294.6318,,,,,,,
5863,7063,13:00.0,4645.4,4688.4,-43,-48.89736477,-51.00016653,5.897364771,3,-1,0,208920,-9,151292.0318,,,,,,,
5864,7064,14:00.0,4646,4688.6,-42.6,-48.88238558,-50.99050791,6.282385576,3,-1,0,208920,-9.4,151291.6318,,,,,,,
5865,7065,15:00.0,4642.4,4686.6,-44.2,-48.8704577,-50.9826811,4.670457698,3,-1,0,208920,-7.8,151293.2318,,,,,,,
5866,7066,16:00.0,4641.6,4685,-43.4,-48.85520111,-50.97402165,5.45520111,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5867,7067,17:00.0,4642,4684.8,-42.8,-48.83994452,-50.96286428,6.039944521,3,-1,0,208920,-9.2,151291.8318,,,,,,,
5868,7068,18:00.0,4651.4,4693.6,-42.2,-48.82330097,-50.95237302,6.623300971,3,-1,0,208920,-9.8,151291.2318,,,,,,,
5869,7069,19:00.0,4653,4695.4,-42.4,-48.80665742,-50.94104913,6.40665742,3,-1,0,208920,-9.6,151291.4318,,,,,,,
5870,7070,20:00.0,4657.8,4700,-42.2,-48.79056865,-50.93022481,6.590568655,3,-1,0,208920,-9.8,151291.2318,,,,,,,
5871,7071,21:00.0,4655.8,4699,-43.2,-48.77558946,-50.91990008,5.575589459,3,-1,0,208920,-8.8,151292.2318,,,,,,,
5872,7072,22:00.0,4659.2,4699.4,-40.2,-48.75617198,-50.90657785,8.556171983,3,-1,0,208920,-11.8,151289.2318,,,,,,,
5873,7073,23:00.0,4655,4696,-41,-48.73786408,-50.89425479,7.737864078,3,-1,0,208920,-11,151290.0318,,,,,,,
5874,7074,24:00.0,4652.2,4695,-42.8,-48.72038835,-50.88409659,5.92038835,3,-1,0,208920,-9.2,151291.8318,,,,,,,
5875,7075,25:00.0,4653.8,4695.4,-41.6,-48.70097087,-50.8734388,7.100970874,3,-1,0,208920,-10.4,151290.6318,,,,,,,
5876,7076,26:00.0,4655.2,4697.2,-42,-48.68404993,-50.8621149,6.684049931,3,-1,0,208920,-10,151291.0318,,,,,,,
5877,7077,27:00.0,4656.6,4698,-41.4,-48.6665742,-50.85029142,7.266574202,3,-1,0,208920,-10.6,151290.4318,,,,,,,
5878,7078,28:00.0,4651,4693,-42,-48.65020804,-50.838801,6.650208044,3,-1,0,208920,-10,151291.0318,,,,,,,
5879,7079,29:00.0,4651,4692.4,-41.4,-48.63384189,-50.82631141,7.233841886,3,-1,0,208920,-10.6,151290.4318,,,,,,,
5880,7080,00:00.0,4653.4,4694,-40.6,-48.61442441,-50.81415487,8.014424411,3,-1,0,208920,-11.4,151289.6318,,,,,,,
5881,7081,01:00.0,4650.6,4690.2,-39.6,-48.59667129,-50.80083264,8.99667129,3,-1,0,208920,-12.4,151288.6318,,,,,,,
5882,7082,02:00.0,4649.4,4692.6,-43.2,-48.58058252,-50.79117402,5.380582524,3,-1,0,208920,-8.8,151292.2318,,,,,,,
5883,7083,03:00.0,4649,4692.4,-43.4,-48.56699029,-50.78051624,5.166990291,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5884,7084,04:00.0,4652.4,4694,-41.6,-48.5520111,-50.76885928,6.952011096,3,-1,0,208920,-10.4,151290.6318,,,,,,,
5885,7085,05:00.0,4646.8,4690,-43.2,-48.53536755,-50.75953372,5.335367545,3,-1,0,208920,-8.8,151292.2318,,,,,,,
5886,7086,06:00.0,4646,4689,-43,-48.52066574,-50.74820983,5.520665742,3,-1,0,208920,-9,151292.0318,,,,,,,
5887,7087,07:00.0,4647.6,4690.6,-43,-48.50624133,-50.73705246,5.506241331,3,-1,0,208920,-9,151292.0318,,,,,,,
5888,7088,08:00.0,4650,4694.6,-44.6,-48.49042996,-50.72889259,3.890429958,3,-1,0,208920,-7.4,151293.6318,,,,,,,
5889,7089,09:00.0,4647.2,4691,-43.8,-48.47517337,-50.71856786,4.67517337,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5890,7090,10:00.0,4650.2,4690.2,-40,-48.45575589,-50.70441299,8.455755895,3,-1,0,208920,-12,151289.0318,,,,,,,
5891,7091,11:00.0,4649.2,4692.6,-43.4,-48.4407767,-50.69342215,5.040776699,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5892,7092,12:00.0,4647.2,4690.6,-43.4,-48.4260749,-50.68309742,5.026074896,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5893,7093,13:00.0,4651.6,4695,-43.4,-48.40887656,-50.67243963,5.00887656,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5894,7094,14:00.0,4653.8,4695,-41.2,-48.38973648,-50.65845129,7.189736477,3,-1,0,208920,-10.8,151290.2318,,,,,,,
5895,7095,15:00.0,4650.2,4693.6,-43.4,-48.37503467,-50.64829309,4.975034674,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5896,7096,16:00.0,4652.2,4696.4,-44.2,-48.36227462,-50.63896753,4.162274619,3,-1,0,208920,-7.8,151293.2318,,,,,,,
5897,7097,17:00.0,4650.8,4694.8,-44,-48.34868239,-50.62764363,4.348682386,3,-1,0,208920,-8,151293.0318,,,,,,,
5898,7098,18:00.0,4651.6,4694.2,-42.6,-48.33287101,-50.61465445,5.732871012,3,-1,0,208920,-9.4,151291.6318,,,,,,,
5899,7099,19:00.0,4648.4,4689.6,-41.2,-48.31345354,-50.60016653,7.113453537,3,-1,0,208920,-10.8,151290.2318,,,,,,,
5900,7100,20:00.0,4646.8,4690.8,-44,-48.29764216,-50.59067444,4.297642164,3,-1,0,208920,-8,151293.0318,,,,,,,
5901,7101,21:00.0,4647.2,4690,-42.8,-48.2815534,-50.57868443,5.481553398,3,-1,0,208920,-9.2,151291.8318,,,,,,,
5902,7102,22:00.0,4647,4689.4,-42.4,-48.26463245,-50.56569525,5.864632455,3,-1,0,208920,-9.6,151291.4318,,,,,,,
5903,7103,23:00.0,4648.8,4691.8,-43,-48.24909847,-50.55487094,5.249098474,3,-1,0,208920,-9,151292.0318,,,,,,,
5904,7104,24:00.0,4647,4691.8,-44.8,-48.23550624,-50.54621149,3.435506241,3,-1,0,208920,-7.2,151293.8318,,,,,,,
5905,7105,25:00.0,4646.6,4689.8,-43.2,-48.22163662,-50.53721898,5.021636616,3,-1,0,208920,-8.8,151292.2318,,,,,,,
5906,7106,26:00.0,4646.2,4688.6,-42.4,-48.20499307,-50.52589509,5.804993065,3,-1,0,208920,-9.6,151291.4318,,,,,,,
5907,7107,27:00.0,4647.2,4691,-43.8,-48.19112344,-50.51573689,4.39112344,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5908,7108,28:00.0,4648.4,4690.6,-42.2,-48.17475728,-50.50557868,5.974757282,3,-1,0,208920,-9.8,151291.2318,,,,,,,
5909,7109,29:00.0,4644.4,4687.2,-42.8,-48.15950069,-50.49608659,5.359500693,3,-1,0,208920,-9.2,151291.8318,,,,,,,
5910,7110,30:00.0,4639.8,4682.4,-42.6,-48.14424411,-50.4847627,5.544244105,3,-1,0,208920,-9.4,151291.6318,,,,,,,
5911,7111,31:00.0,4639.2,4683.4,-44.2,-48.13203883,-50.47527061,3.932038835,3,-1,0,208920,-7.8,151293.2318,,,,,,,
5912,7112,32:00.0,4648.6,4691.4,-42.8,-48.11622746,-50.46444629,5.316227462,3,-1,0,208920,-9.2,151291.8318,,,,,,,
5913,7113,33:00.0,4647.2,4690.8,-43.6,-48.10041609,-50.45295587,4.500416089,3,-1,0,208920,-8.4,151292.6318,,,,,,,
5914,7114,34:00.0,4650.4,4692.8,-42.4,-48.08349515,-50.44279767,5.683495146,3,-1,0,208920,-9.6,151291.4318,,,,,,,
5915,7115,35:00.0,4647.4,4691.2,-43.8,-48.06796117,-50.43330558,4.267961165,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5916,7116,36:00.0,4648,4692.8,-44.8,-48.05520111,-50.42381349,3.25520111,3,-1,0,208920,-7.2,151293.8318,,,,,,,
5917,7117,37:00.0,4648.4,4693,-44.6,-48.04327323,-50.41365529,3.443273232,3,-1,0,208920,-7.4,151293.6318,,,,,,,
5918,7118,38:00.0,4650.2,4694.4,-44.2,-48.02940361,-50.40383014,3.829403606,3,-1,0,208920,-7.8,151293.2318,,,,,,,
5919,7119,39:00.0,4649.8,4694.2,-44.4,-48.01525659,-50.39367194,3.615256588,3,-1,0,208920,-7.6,151293.4318,,,,,,,
5920,7120,40:00.0,4655,4697.6,-42.6,-47.99861304,-50.38218152,5.398613037,3,-1,0,208920,-9.4,151291.6318,,,,,,,
5921,7121,41:00.0,4653,4696.8,-43.8,-47.9850208,-50.37285595,4.185020804,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5922,7122,42:00.0,4654,4697,-43,-47.96754508,-50.361199,4.967545076,3,-1,0,208920,-9,151292.0318,,,,,,,
5923,7123,43:00.0,4650.2,4694.2,-44,-47.95450763,-50.35154038,3.954507628,3,-1,0,208920,-8,151293.0318,,,,,,,
5924,7124,44:00.0,4653.6,4697,-43.4,-47.93786408,-50.3397169,4.537864078,3,-1,0,208920,-8.6,151292.4318,,,,,,,
5925,7125,45:00.0,4652.6,4697.6,-45,-47.92399445,-50.33105745,2.923994452,3,-1,0,208920,-7,151294.0318,,,,,,,
5926,7126,46:00.0,4657.4,4701,-43.6,-47.91067961,-50.32006661,4.310679612,3,-1,0,208920,-8.4,151292.6318,,,,,,,
5927,7127,47:00.0,4661.6,4705.4,-43.8,-47.89819695,-50.30890924,4.098196949,3,-1,0,208920,-8.2,151292.8318,,,,,,,
5928,7128,48:00.0,4661.8,4706.8,-45,-47.88626907,-50.29958368,2.886269071,3,-1,0,208920,-7,151294.0318,,,,,,,
5929,7129,49:00.0,4665,4708.8,-43.8,-47.87267684,-50.29059117,4.072676838,3,-1,0,208920,-8.2,151292.8318,,,,,,,
